scenario,q,r,deck_size,grid,cells,pair_ticks,failure_patterns,min_mask,min_mass,min_margin
110,103,554,420,520438519311590880,8441,382362063108545520,2389,0262a202,33212076229037232,10606725182982096
102,103,554,419,520438519311590880,8441,382362063108545520,2389,0262a202,33212076229037232,10606725182982096
130,103,554,420,520438519311590880,8441,382362063108545520,2389,0094812c,33087466274971588,2756298076846524
87,104,238,420,18241159416480,7773,13401668142720,2305,10c1a280,1162297950732,260133230196
110,104,238,420,18241159416480,7773,13401668142720,2305,10c1a280,1162297950732,260133230196
102,104,238,419,18241159416480,7773,13401668142720,2305,3090008b,1158872975266,44359775838
131,104,238,420,18241159416480,7773,13401668142720,2305,10c1a280,1162297950732,260133230196
130,104,238,420,18241159416480,7773,13401668142720,2305,10c1a280,1162297950732,260133230196
133,104,238,421,18241159416480,7773,13401668142720,2305,10c1a280,1162297950732,260133230196
63,104,407,421,674922898409760,8137,495862046690220,2363,30c48500,43156208720238,19149555735954
87,104,407,420,674922898409760,8137,495862046690220,2363,30c48500,43156208720238,19149555735954
91,104,407,420,674922898409760,8137,495862046690220,2363,30c48500,43156208720238,19149555735954
110,104,407,420,674922898409760,8137,495862046690220,2363,30c48500,43156208720238,19149555735954
102,104,407,419,674922898409760,8137,495862046690220,2363,30c48500,43156208720238,19149555735954
131,104,407,420,674922898409760,8137,495862046690220,2363,30c48500,43156208720238,19149555735954
130,104,407,420,674922898409760,8137,495862046690220,2363,30c48500,43156208720238,19149555735954
83,104,407,420,674922898409760,8137,495862046690220,2363,30c48500,43156208720238,19149555735954
132,104,407,420,674922898409760,8137,495862046690220,2363,30c48500,43156208720238,19149555735954
133,104,407,421,674922898409760,8137,495862046690220,2363,30c48500,43156208720238,19149555735954
63,113,183,421,125736311857796640,7717,92378443044888000,2285,00026097,8048940748078238,4138019697742434
87,113,183,420,125736311857796640,7717,92378443044888000,2285,00026097,8048940748078238,4138019697742434
91,113,183,420,125736311857796640,7717,92378443044888000,2285,00026097,8048940748078238,4138019697742434
17,113,183,422,125736311857796640,7717,92378443044888000,2285,00026097,8048940748078238,4138019697742434
63,113,258,421,88633793604676320,7869,65118767550236400,2317,08506205,5702266636840248,4707623702230344
87,113,258,420,88633793604676320,7869,65118767550236400,2317,08506205,5702266636840248,4707623702230344
110,113,258,420,88633793604676320,7869,65118767550236400,2317,08506205,5702266636840248,4707623702230344
63,113,366,421,125736311857796640,8077,92378008731568560,2347,2030a209,8035675637943752,3302317759269816
87,113,366,420,125736311857796640,8077,92378008731568560,2347,0000609f,7996740832671696,849425027130288
91,113,366,420,125736311857796640,8077,92378008731568560,2347,2030a209,8035675637943752,3302317759269816
17,113,366,422,125736311857796640,8077,92378008731568560,2347,2030a209,8035675637943752,3302317759269816
83,113,366,420,125736311857796640,8077,92378008731568560,2347,2030a209,8035675637943752,3302317759269816
63,113,384,421,16490008112497920,8125,12115115756613870,2358,12002287,1051555042348694,287935217976042
87,113,384,420,16490008112497920,8125,12115115756613870,2358,12002287,1051555042348694,287935217976042
110,113,384,420,16490008112497920,8125,12115115756613870,2358,12002287,1051555042348694,287935217976042
102,113,384,419,16490008112497920,8125,12115115756613870,2358,3090008b,1048660497192850,105578873157870
63,116,125,421,456028985412000,7597,335039778040968,2275,01b00548,29017356953294,3977546409522
91,116,125,420,456028985412000,7597,335039778040968,2275,01b00548,29017356953294,3977546409522
102,116,125,419,456028985412000,7597,335039778040968,2275,01b00548,29017356953294,3977546409522
131,116,125,420,456028985412000,7597,335039778040968,2275,01b00548,29017356953294,3977546409522
83,116,125,420,456028985412000,7597,335039778040968,2275,11802981,29015356440744,3851514118872
63,116,440,421,18241159416480,8157,13401084649680,2393,009041ac,1159926354766,110722684338
87,116,440,420,18241159416480,8157,13401084649680,2393,009041ac,1159926354766,110722684338
91,116,440,420,18241159416480,8157,13401084649680,2393,009041ac,1159926354766,110722684338
110,116,440,420,18241159416480,8157,13401084649680,2393,009041ac,1159926354766,110722684338
102,116,440,419,18241159416480,8157,13401084649680,2393,009041ac,1159926354766,110722684338
131,116,440,420,18241159416480,8157,13401084649680,2393,009041ac,1159926354766,110722684338
