q,r,active,active_fnv,active_joint,active_nonjoint,exposed,exposed_fnv,minimum_hits,maximum_hits,failures,failure_fnv
294,612,3788,45153ea417177af4,397,3391,506,ef993cb58a71a7ac,2,229,0,cbf29ce484222325
294,614,3886,1d3a2d073a8f5c1c,420,3466,4,8250782ec2aeee0e,17,149,0,cbf29ce484222325
294,615,3864,4d6130d4b58602e4,413,3451,103,9cebce2a74f2e308,6,148,0,cbf29ce484222325
294,616,3835,f1c027177700be92,406,3429,222,8020bf8a41ace49d,4,165,0,cbf29ce484222325
294,617,3744,31ca5316a33b2ec6,393,3351,747,56d5f7e0cb1be26,1,179,1,d1531f4832eefec4
294,618,3744,aadd27a62611c99f,393,3351,587,d0198c0e017a4bd5,2,190,0,cbf29ce484222325
294,619,3820,679d405f31f1b765,405,3415,223,4c9142740d8ab50d,2,151,0,cbf29ce484222325
294,620,3804,1cf862fb4735e521,398,3406,519,7ecae07e1b467f9f,3,229,0,cbf29ce484222325
294,621,3877,fde48c3c7fe6b8f6,415,3462,75,f3c91ebcff5c7126,6,149,0,cbf29ce484222325
294,622,3851,9f747dede5e1fd8d,411,3440,127,50de1032cdc08104,5,153,0,cbf29ce484222325
294,623,3840,f4c3edf858a3e4a0,407,3433,196,9e8d1fd34d322bf2,4,154,0,cbf29ce484222325
294,625,3846,e8d68c4d0d76aa18,406,3440,204,6633424b99ede02c,2,153,0,cbf29ce484222325
294,626,3817,43c6d6d86283b849,403,3414,275,b2408cdeae1b0fca,3,157,0,cbf29ce484222325
294,628,3801,22cfc8375fe1be74,399,3402,592,f4182de83ea7cc2e,3,190,0,cbf29ce484222325
294,629,3875,c105a5d524feccc9,416,3459,65,e449129645f1a827,5,149,0,cbf29ce484222325
294,630,3836,fcd5b9de6d9183cc,410,3426,170,b85123b7c843d11e,2,193,0,cbf29ce484222325
294,631,3875,b99d481aece83ab,417,3458,39,a08f3079b1ef5632,9,149,0,cbf29ce484222325
294,632,3865,317d1b16d8ffa4ad,417,3448,38,dcf2ce1bacf85af2,6,183,0,cbf29ce484222325
294,636,3883,cab8825bffc75246,418,3465,34,555767132ae16634,7,149,0,cbf29ce484222325
296,595,3886,7ebbf74a1096a773,420,3466,10,1813ce557ac44329,38,160,0,cbf29ce484222325
306,595,3859,fb2de9be84586983,414,3445,93,b04c400d171b2c5e,4,196,0,cbf29ce484222325
306,596,3871,c559daf1a99abae2,417,3454,41,c3c9a9f63795e3,4,104,0,cbf29ce484222325
306,597,3886,c489be0ac25336a6,420,3466,2,d868b9711d2c8af9,16,40,0,cbf29ce484222325
306,604,3875,823bfd3c9d0f72bc,418,3457,40,55ba31761447813e,5,136,0,cbf29ce484222325
306,619,3882,db827bb4910d9a32,419,3463,26,9b2e7027ea206f77,7,197,0,cbf29ce484222325
306,620,3876,3039e845d251ac6d,418,3458,44,87214e95ec4685bf,6,197,0,cbf29ce484222325
306,622,3879,1829a1ad9ddf0a5f,419,3460,22,7c677289d77734d0,14,126,0,cbf29ce484222325
306,623,3884,64e36999b4dbc094,420,3464,2,d868b9711d2c8af9,16,40,0,cbf29ce484222325
306,626,3862,e2ae71dd1ab7f694,416,3446,95,e04150cb01fb925f,6,196,0,cbf29ce484222325
306,628,3881,fecfed253b32fa46,417,3464,98,33acfe1b0b41e7be,7,197,0,cbf29ce484222325
306,632,3860,bcd58b38f8e2ac3c,409,3451,181,e324c45a46bef42b,3,193,0,cbf29ce484222325
306,635,3886,67d3a6e7151a4da0,420,3466,24,50d763002d8e3373,7,197,0,cbf29ce484222325
313,599,3863,325df32766a93ff,413,3450,79,1c76f9d95a610e6,4,186,0,cbf29ce484222325
313,611,3887,e0f9648cd2d45331,420,3467,8,4ebad120ec162881,5,80,0,cbf29ce484222325
313,612,3866,3cdbbc5f580f41a3,415,3451,54,818374c9f230cb99,5,129,0,cbf29ce484222325
313,616,3875,d739c5a7a608165d,418,3457,30,e01f68fbfad27988,5,102,0,cbf29ce484222325
313,618,3886,ed18f7e5d0c5e5ca,420,3466,14,a2265cb7122ef0b5,7,74,0,cbf29ce484222325
313,619,3884,35c4a81cde95ab4a,420,3464,8,4ebad120ec162881,5,80,0,cbf29ce484222325
315,619,3887,2230f2f956cd3a05,420,3467,7,6a870fe395a1c46e,29,112,0,cbf29ce484222325
315,620,3887,5041af5a06b1f7fe,420,3467,7,fa4bd48eab47073e,3,100,0,cbf29ce484222325
316,612,3883,e646a3a28d61d682,419,3464,45,eae40c3059e89b07,7,196,0,cbf29ce484222325
316,616,3885,5897b78aacc5b5d3,420,3465,3,55d2722cc09c6ced,6,54,0,cbf29ce484222325
316,619,3872,a96d10371acb090d,415,3457,81,5452a9e5a8dc7cd7,6,195,0,cbf29ce484222325
320,595,3873,98deac101bc1105,411,3462,166,17fc891da1b7323d,3,235,0,cbf29ce484222325
320,606,3853,d01a976a24394bb5,414,3439,115,895d66e0cbd54c46,2,192,0,cbf29ce484222325
320,612,3837,dfe9844e3ded79c9,412,3425,198,b237ba148487419e,3,191,0,cbf29ce484222325
