q,r,ordinal,body_hex,truncated_mass,scaled_ticks
50,589,5636,075a4080,516622745322216,21237714117082008
50,589,5637,075a4100,516455997548322,21227209007326686
50,589,5638,075a4200,523520549965010,21672275809578030
50,589,5639,075a4400,510685887129002,20863692050909526
50,589,5640,075a4800,538644420120378,22625079629366214
50,589,5641,075a5000,497766420836022,20049765674451786
50,589,5642,075a6000,544689130614252,23005896390480276
50,589,5643,075ac000,526556623432242,21863548438013646
50,589,5644,075b4000,544713157572038,23007410088820794
50,589,5645,075c4001,465372841760172,18008970192673236
50,589,5646,075c4002,494124781701806,19820342408996178
50,589,5647,075c4004,492649912566418,19727425653466734
50,589,5648,075c4008,479078965381798,18872455980835674
50,589,5649,075c4010,491941596891336,19682801765936568
50,589,5650,075c4020,497011756728436,20002221835673868
50,589,5651,075c4040,491622220287146,19662681039872598
50,589,5652,075c4080,506087283860292,20573980044980796
50,589,5653,075c4100,508390976283666,20719112667653358
50,589,5654,075c4200,496402841889864,19963860200843832
50,589,5655,075c4400,488566618220976,19470178109703888
50,589,5656,075c4800,525351887604204,21787650080847252
50,589,5657,075c5000,479870897285206,18922347690750378
50,589,5658,075c6000,527097171378106,21897602958603078
50,589,5659,075cc000,515693499583536,21179171635545168
50,589,5660,075d4000,528664566255564,21996348835882932
50,589,5661,075e4000,494208193150950,19825597330292250
50,589,5662,07684003,462974468069984,17857872650191392
50,589,5663,07684006,489762759569148,19545535014638724
50,589,5664,07684081,451400765392954,17128729381538502
50,589,5665,07684084,463700479415056,17903611364930928
50,589,5666,07684401,456471063033284,17448158132879292
50,589,5667,07684402,468289883270508,18192743807824404
50,589,5668,07684404,454556176510176,17327520281923488
50,589,5669,07684408,471974991848282,18424905648224166
50,589,5670,07684410,470562117984998,18335894594837274
50,589,5671,07685001,488524318115054,19467513203030802
50,589,5672,07685004,496066264235386,19942655808611718
50,589,5673,07686001,481019064483334,18994682224232442
50,589,5674,07686004,487980598674036,19433258878246668
50,589,5675,076a4400,483835811657484,19172137296203892
50,589,5676,076c4400,466715067256792,18093530398960296
50,589,5677,07784001,457807396975162,17532347171217606
50,589,5678,07784002,486443276755878,19336407597402714
50,589,5679,07784004,478691081108240,18848019271601520
50,589,5680,07784008,476421115749410,18705011453995230
50,589,5681,07784010,475539420923398,18649464679956474
50,589,5682,077a4000,495087404316362,19880987633713206
50,589,5683,077c4000,478106761189676,18811207116731988
50,589,5684,07886003,510873832524094,20875532610800322
50,589,5685,07886005,479510061820036,18899615056444668
50,589,5686,07886009,524296292752128,21721147605166464
50,589,5687,07886011,494748172464494,19859616027045522
50,589,5688,07886021,487658491094294,19412966100722922
50,589,5689,07886041,500617815619584,20229403545816192
50,589,5690,07886081,498668843329644,20106618291549972
50,589,5691,07886088,513320372548828,21029664632358564
50,589,5692,07886101,501133819916054,20261911816493802
50,589,5693,07886201,507971924325164,20692712394267732
50,589,5694,07886208,524416963084170,21728749836085110
50,589,5695,07886401,492960838292754,19747013974225902
50,589,5696,07886801,509165492643184,20767907198302992
50,589,5697,07886802,541429547703954,22800542667131502
50,589,5698,07886804,516236144739432,21213358280366616
50,589,5699,07886808,523865810014638,21694027192704594
50,589,5700,07886810,527370535806504,21914824917592152
50,589,5701,07887001,487991289580834,19433932405374942
50,589,5702,0788e001,515805896399404,21186252634944852
50,589,5703,07896001,521774598788924,21562280885484612
50,589,5704,07896008,542515970365278,22868987294794914
50,589,5705,078a4003,502863454603354,20370878801793702
50,589,5706,078a4005,477920556255766,18799476205895658
50,589,5707,078a4009,524325660322542,21722997762102546
50,589,5708,078a4011,495199705390104,19888062601358952
50,589,5709,078a4021,485550525474924,19280164266702612
50,589,5710,078a4041,504708957234794,20487145467574422
50,589,5711,078a4081,505706222124688,20549973155637744
50,589,5712,078a4088,513712997207072,21054399985827936
50,589,5713,078a4101,502632577442398,20356333540653474
50,589,5714,078a4201,512912781875338,21003986419928694
50,589,5715,078a4208,524790017027744,21752252234530272
50,589,5716,078a4401,502625867992898,20355910845334974
50,589,5717,078a4480,536064466515968,22462542552288384
50,589,5718,078a4600,546701426138062,23132671008480306
50,589,5719,078a4801,512094327768088,20952423811171944
50,589,5720,078a4804,510114400904082,20827688418739566
50,589,5721,078a4808,520149891002742,21459924294955146
50,589,5722,078a4c00,540912282712100,22767954972644700
50,589,5723,078a5001,491236437909698,19638376750093374
50,589,5724,078a6001,505369173137348,20528739069435324
50,589,5725,078a6800,546124625432880,23096332564053840
50,589,5726,078ac001,518708162117548,21369095375187924
50,589,5727,078b4001,523687918020488,21682819997073144
50,589,5728,078b4008,539459524118242,22676431181231646
50,589,5729,078b4400,558705244050980,23888911536994140
50,589,5730,078c100c,479110744157904,18874458043730352
50,589,5731,078c1028,481593816812492,19030891620969396
50,589,5732,078c1108,483078129872506,19124403343750278
50,589,5733,078c1204,480800166526542,18980891652954546
50,589,5734,078c1220,487068576931324,19375801508455812
50,589,5735,078c1300,493025511762540,19751088402822420
50,589,5736,078c4003,504644268732726,20483070091944138
50,589,5737,078c4005,484980296140618,19244239818641334
50,589,5738,078c4006,521908691245818,21570728710268934
50,589,5739,078c4009,534878196377984,22387807533595392
50,589,5740,078c400a,508602277037842,20732424615166446
50,589,5741,078c400c,503794945414904,20429562722921352
50,589,5742,078c4011,497302333352296,20020528162977048
50,589,5743,078c4012,544811550147898,23013608821099974
50,589,5744,078c4014,509117915966368,20764909867663584
50,589,5745,078c4018,513916326659072,21067209741303936
50,589,5746,078c4021,492022392124596,19687891865631948
50,589,5747,078c4022,519670498567368,21429722571526584
50,589,5748,078c4024,540996218667888,22773242937859344
50,589,5749,078c4028,509886590727712,20813336377628256
50,589,5750,078c4030,516018456143558,21199643898826554
50,589,5751,078c4041,507696059482536,20675332909182168
50,589,5752,078c4042,510637136309038,20860620749251794
50,589,5753,078c4044,491626077316268,19662924032707284
50,589,5754,078c4048,524310052789312,21722014487509056
50,589,5755,078c4050,542836455996428,22889177889557364
50,589,5756,078c4060,508257361057538,20710694908407294
50,589,5757,078c4081,505123643306030,20513270690062290
50,589,5758,078c4082,518673110575646,21366887128048098
50,589,5759,078c4084,510562585518498,20855924049447774
50,589,5760,078c4088,518131958777304,21332794564752552
50,589,5761,078c4090,513612711530966,21048081988233258
50,589,5762,078c40a0,521099571754486,21519754182315018
50,589,5763,078c40c0,527732330756396,21937617999435348
50,589,5764,078c4101,507998838683310,20694407998830930
50,589,5765,078c4102,504143909028568,20451547430582184
50,589,5766,078c4104,518164596608376,21334850748110088
50,589,5767,078c4108,516275414441626,21215832271604838
50,589,5768,078c4110,526473729719458,21858326134108254
50,589,5769,078c4120,543932880559098,22958252637005574
50,589,5770,078c4140,538115776503258,22591775081487654
50,589,5771,078c4180,532862933185390,22260845952461970
50,589,5772,078c4201,505617099123528,20544358406564664
50,589,5773,078c4202,520741152092374,21497173743601962
50,589,5774,078c4204,510725821334812,20866207905875556
50,589,5775,078c4208,519345593175952,21409253531867376
50,589,5776,078c4210,516243590486914,21213827362457982
50,589,5777,078c4220,521612073721734,21552041806251642
50,589,5778,078c4240,523516735301554,21672035485780302
50,589,5779,078c4280,543656758901618,22940856972584334
50,589,5780,078c4300,531464249882930,22172728904406990
50,589,5781,078c4401,498063335461820,20068471295877060
50,589,5782,078c4402,502059190943538,20320210191225294
50,589,5783,078c4404,488883931448296,19490168843025048
50,589,5784,078c4408,526986544984126,21890633495782338
50,589,5785,078c4410,516040138654838,21201009897037194
50,589,5786,078c4420,499679415692038,20170284350380794
50,589,5787,078c4440,554463124580398,23621658010347474
50,589,5788,078c4480,525737916988110,21811969932033330
50,589,5789,078c4500,531429614980564,22170546905557932
50,589,5790,078c4600,524479963937690,21732718889856870
50,589,5791,078c4801,515767702495970,21183846419028510
50,589,5792,078c4802,526278201293146,21846007843250598
50,589,5793,078c4804,515536199905184,21169261755808992
50,589,5794,078c4808,528824806119514,22006443947311782
50,589,5795,078c4810,523745945566066,21686475732444558
50,589,5796,078c4820,529034680075386,22019666006531718
50,589,5797,078c4840,539976039070266,22708971623209158
50,589,5798,078c4880,568270126507820,24491499131775060
50,589,5799,078c4900,543868079725382,22954170184481466
50,589,5800,078c4a00,548130200217150,23222683775462850
50,589,5801,078c4c00,536878959077892,22513855583689596
50,589,5802,078c5001,487630726179510,19411216911091530
50,589,5803,078c5002,494954063916018,19872587188491534
50,589,5804,078c5004,483219325766426,19133298685067238
50,589,5805,078c5008,500796271850716,20240646288377508
50,589,5806,078c5010,485922100563528,19303573497284664
50,589,5807,078c5020,489667745522158,19539549129678354
50,589,5808,078c5040,507523388488088,20664454636531944
50,589,5809,078c5080,510789712964250,20870233078530150
50,589,5810,078c5100,496017086247254,19939557595359402
50,589,5811,078c5200,510708542526910,20865119340977730
50,589,5812,078c5400,507667410965194,20673528052589622
50,589,5813,078c5800,518695553390822,21368301025404186
50,589,5814,078c6001,486739451463068,19355066603955684
50,589,5815,078c6002,513894125121846,21065811044458698
50,589,5816,078c6004,494994965166924,19875163967298612
50,589,5817,078c6008,503353444769844,20401748182282572
50,589,5818,078c6010,505280031220016,20523123128643408
50,589,5819,078c6020,503592375253556,20416800802756428
50,589,5820,078c6040,515385307475016,21159755532708408
50,589,5821,078c6080,523347209431418,21661355355961734
50,589,5822,078c6100,512753994226392,20993982798045096
50,589,5823,078c6200,521732278430440,21559614702900120
50,589,5824,078c6400,516238305043162,21213494379501606
50,589,5825,078c6800,531521180941870,22176315561120210
50,589,5826,078c7000,502736266530432,20362865953199616
50,589,5827,078c9001,494071037586210,19816956529713630
50,589,5828,078c9008,501515242182586,20285941419285318
50,589,5829,078c9200,510174232129840,20831457785962320
50,589,5830,078c9400,523482499278424,21669878616323112
50,589,5831,078cc001,525273723416880,21782725737045840
50,589,5832,078cc002,525835074885658,21818090879578854
50,589,5833,078cc004,519704969846366,21431894262103458
50,589,5834,078cc008,536093107112866,22464346909892958
50,589,5835,078cc010,530852595734568,22134194693060184
50,589,5836,078cc020,540386957494028,22734859483906164
50,589,5837,078cc040,557767607487728,23829840433509264
50,589,5838,078cc080,551747140477240,23450551011848520
50,589,5839,078cc100,572853888509324,24780276137869812
50,589,5840,078cc200,549352421425550,23299683711592050
50,589,5841,078cc400,559430318944624,23934591255293712
50,589,5842,078cc800,565387686226532,24309905394053916
50,589,5843,078cd000,514977926088784,21134090505375792
50,589,5844,078ce000,532004864619142,22206787632788346
50,589,5845,078d4001,527002268568740,21891624081613020
50,589,5846,078d4002,545425010819416,23052256843405608
50,589,5847,078d4004,533696453809574,22313357751785562
50,589,5848,078d4008,546124389508784,23096317700835792
50,589,5849,078d4010,542054684994656,22839926316445728
50,589,5850,078d4020,544906955796456,23019619376959128
50,589,5851,078d4040,551024340285256,23405014599753528
50,589,5852,078d4080,570304494773490,24619664332512270
50,589,5853,078d4100,555994040380972,23718105705783636
50,589,5854,078d4200,579284227879140,25185387518168220
50,589,5855,078d4400,551709291234492,23448166509555396
50,589,5856,078d4800,580216750641622,25244136452204586
50,589,5857,078d5000,536616091336702,22497294915994626
50,589,5858,078d6000,542651205596580,22877507114366940
50,589,5859,078dc000,575441254087622,24943280169302586
50,589,5860,078e4001,484421769490542,19209052639686546
50,589,5861,078e4002,500348541564586,20212439280351318
50,589,5862,078e4004,488445049430094,19462519275878322
50,589,5863,078e4008,494975399382118,19873931322855834
50,589,5864,078e4010,496550412485386,19973157148361718
50,589,5865,078e4020,493330886203746,19770326992618398
50,589,5866,078e4040,504358479735906,20465065385144478
50,589,5867,078e4080,520976512265122,21512001434485086
50,589,5868,078e4100,503186678776166,20391241924680858
50,589,5869,078e4200,520876573621474,21505705299935262
50,589,5870,078e4400,508949404538626,20754293647715838
50,589,5871,078e4800,522848622446834,21629944375932942
50,589,5872,078e5000,499529871648176,20160863075617488
50,589,5873,078e6000,513065371974126,21013599596152338
50,589,5874,078e9000,491109516962386,19630380730412718
50,589,5875,078ec000,523331623905776,21660373467846288
50,589,5876,078f4000,537781609875404,22570722583932852
50,589,5877,07907001,525029954319702,21767368283923626
50,589,5878,07986001,507484925246182,20662031452291866
50,589,5879,07986008,522589881799440,21613643715147120
50,589,5880,0798a002,526314213592258,21848276618094654
50,589,5881,079a4001,510038177845846,20822886366070698
50,589,5882,079a4008,518498380262304,21355879118307552
50,589,5883,079a4040,530361189692308,22103236112397804
50,589,5884,079a4400,535189084601912,22407393491702856
50,589,5885,079a4800,555624087443438,23694798670718994
50,589,5886,079ac000,543460542130142,22928495315981346
50,589,5887,079c000a,501722390254662,20298991747826106
