q,r,body_hex
50,589,29504405
50,589,29544401
50,589,29544402
50,589,29544404
50,589,29544408
50,589,29544410
50,589,29544420
50,589,29544500
50,589,2954c400
50,589,29704404
50,589,29844403
50,589,29854402
50,589,29942402
50,589,29944401
50,589,29944402
50,589,29944404
50,589,29944420
50,589,29944500
50,589,2994c400
50,589,29984402
50,589,29b4c000
50,589,2a047401
50,589,2a147400
50,589,2a515008
50,589,2a544401
50,589,2a546400
50,589,2b005403
50,589,2b005405
50,589,2b005411
50,589,2b005421
50,589,2b005601
50,589,2b015003
50,589,2b015005
50,589,2b015009
50,589,2b015011
50,589,2b015021
50,589,2b015041
50,589,2b015081
50,589,2b015101
50,589,2b015201
50,589,2b015401
50,589,2b015801
50,589,2b017001
50,589,2b01d001
50,589,2b01f000
50,589,2b035001
50,589,2b043420
50,589,2b043500
50,589,2b044403
50,589,2b045009
50,589,2b045201
50,589,2b045401
50,589,2b045808
50,589,2b045a00
50,589,2b045c00
50,589,2b047008
50,589,2b047200
50,589,2b047400
50,589,2b04b400
50,589,2b054006
50,589,2b05400a
50,589,2b054402
50,589,2b055001
50,589,2b055002
50,589,2b055004
50,589,2b055008
50,589,2b055010
50,589,2b055020
50,589,2b055040
50,589,2b055080
50,589,2b055100
50,589,2b055200
50,589,2b055400
50,589,2b055800
50,589,2b057000
50,589,2b05c002
50,589,2b05d000
50,589,2b075000
50,589,2b084403
50,589,2b084405
50,589,2b084411
50,589,2b084421
50,589,2b084601
50,589,2b084604
50,589,2b084620
50,589,2b084700
50,589,2b085201
50,589,2b08c201
50,589,2b08c204
50,589,2b08c208
50,589,2b08c600
50,589,2b094011
50,589,2b094041
50,589,2b094044
50,589,2b094101
50,589,2b094108
50,589,2b094401
50,589,2b094404
50,589,2b094420
50,589,2b094500
50,589,2b095001
50,589,2b09c001
50,589,2b09c004
50,589,2b09c008
50,589,2b09c400
50,589,2b0c4009
50,589,2b0c400a
50,589,2b0c400c
50,589,2b0c4018
50,589,2b0c4028
50,589,2b0c4048
50,589,2b0c4088
50,589,2b0c4108
50,589,2b0c4201
50,589,2b0c4202
50,589,2b0c4204
50,589,2b0c4208
50,589,2b0c4210
50,589,2b0c4220
50,589,2b0c4240
50,589,2b0c4280
50,589,2b0c4300
50,589,2b0c4401
50,589,2b0c4402
50,589,2b0c4404
50,589,2b0c4408
50,589,2b0c4410
50,589,2b0c4420
50,589,2b0c4440
50,589,2b0c4480
50,589,2b0c4500
50,589,2b0c4600
50,589,2b0c4808
50,589,2b0c4a00
50,589,2b0c4c00
50,589,2b0c5008
50,589,2b0c5200
50,589,2b0c5400
50,589,2b0c6008
50,589,2b0c6200
50,589,2b0c6400
50,589,2b0cc008
50,589,2b0cc200
50,589,2b0cc400
50,589,2b0d4001
50,589,2b0d4002
50,589,2b0d4004
50,589,2b0d4008
50,589,2b0d4010
50,589,2b0d4020
50,589,2b0d4040
50,589,2b0d4080
50,589,2b0d4100
50,589,2b0d4200
50,589,2b0d4400
50,589,2b0d4800
50,589,2b0d5000
50,589,2b0d6000
50,589,2b0dc000
50,589,2b0e4008
50,589,2b0e4200
50,589,2b0e4400
50,589,2b0f4000
50,589,2b105201
50,589,2b114011
50,589,2b115001
50,589,2b144003
50,589,2b144005
50,589,2b144006
50,589,2b144009
50,589,2b14400a
50,589,2b14400c
50,589,2b144011
50,589,2b144012
50,589,2b144014
50,589,2b144018
50,589,2b144021
50,589,2b144022
50,589,2b144024
50,589,2b144028
50,589,2b144030
50,589,2b144041
50,589,2b144042
50,589,2b144044
50,589,2b144048
50,589,2b144050
50,589,2b144060
50,589,2b144081
50,589,2b144082
50,589,2b144084
50,589,2b144088
50,589,2b144090
50,589,2b1440a0
50,589,2b1440c0
50,589,2b144101
50,589,2b144102
50,589,2b144104
50,589,2b144108
50,589,2b144110
50,589,2b144120
50,589,2b144140
50,589,2b144180
50,589,2b144201
50,589,2b144202
50,589,2b144204
50,589,2b144208
50,589,2b144210
50,589,2b144220
50,589,2b144240
50,589,2b144280
50,589,2b144300
50,589,2b144401
50,589,2b144402
50,589,2b144404
50,589,2b144408
50,589,2b144410
50,589,2b144420
50,589,2b144440
50,589,2b144480
50,589,2b144500
50,589,2b144600
50,589,2b144801
50,589,2b144802
50,589,2b144804
50,589,2b144808
50,589,2b144810
50,589,2b144820
50,589,2b144840
50,589,2b144880
50,589,2b144900
50,589,2b144a00
50,589,2b144c00
50,589,2b145001
50,589,2b145002
50,589,2b145004
50,589,2b145008
50,589,2b145010
50,589,2b145020
50,589,2b145040
50,589,2b145080
50,589,2b145100
50,589,2b145200
50,589,2b145400
50,589,2b145800
50,589,2b146001
50,589,2b146002
50,589,2b146004
50,589,2b146008
50,589,2b146010
50,589,2b146020
50,589,2b146040
50,589,2b146080
50,589,2b146100
50,589,2b146200
50,589,2b146400
50,589,2b146800
50,589,2b147000
50,589,2b14c001
50,589,2b14c002
50,589,2b14c004
50,589,2b14c008
50,589,2b14c010
50,589,2b14c020
50,589,2b14c040
50,589,2b14c080
50,589,2b14c100
50,589,2b14c200
50,589,2b14c400
50,589,2b14c800
50,589,2b14d000
50,589,2b14e000
50,589,2b154001
50,589,2b154002
50,589,2b154004
50,589,2b154008
50,589,2b154010
50,589,2b154020
50,589,2b154040
50,589,2b154080
50,589,2b154100
50,589,2b154200
50,589,2b154400
50,589,2b154800
50,589,2b155000
50,589,2b156000
50,589,2b15c000
50,589,2b164001
50,589,2b164002
50,589,2b164004
50,589,2b164008
50,589,2b164010
50,589,2b164020
50,589,2b164040
50,589,2b164080
50,589,2b164100
50,589,2b164200
50,589,2b164400
50,589,2b164800
50,589,2b165000
50,589,2b166000
50,589,2b16c000
50,589,2b174000
50,589,2b1c4001
50,589,2b1c4002
50,589,2b1c4004
50,589,2b1c4008
50,589,2b1c4010
50,589,2b1c4020
50,589,2b1c4040
50,589,2b1c4080
50,589,2b1c4100
50,589,2b1c4200
50,589,2b1c4400
50,589,2b1c4800
50,589,2b1c5000
50,589,2b1c6000
50,589,2b1cc000
50,589,2b1d4000
50,589,2b1e4000
50,589,2b215001
50,589,2b244201
50,589,2b244401
50,589,2b245001
50,589,2b245800
50,589,2b247000
50,589,2b254001
50,589,2b254002
50,589,2b254004
50,589,2b254008
50,589,2b254010
50,589,2b254020
50,589,2b254040
50,589,2b254080
50,589,2b254100
50,589,2b254200
50,589,2b254400
50,589,2b254800
50,589,2b255000
50,589,2b256000
50,589,2b25c000
50,589,2b274000
50,589,2b2c4001
50,589,2b2c4002
50,589,2b2c4004
50,589,2b2c4008
50,589,2b2c4010
50,589,2b2c4020
50,589,2b2c4040
50,589,2b2c4080
50,589,2b2c4100
50,589,2b2c4200
50,589,2b2c4400
50,589,2b2c4800
50,589,2b2c5000
50,589,2b2c6000
50,589,2b2cc000
50,589,2b2d4000
50,589,2b2e4000
50,589,2b344001
50,589,2b344002
50,589,2b344004
50,589,2b344008
50,589,2b344010
50,589,2b344020
50,589,2b344040
50,589,2b344080
50,589,2b344100
50,589,2b344200
50,589,2b344400
50,589,2b344800
50,589,2b345000
50,589,2b346000
50,589,2b34c000
50,589,2b354000
50,589,2b364000
50,589,2b3c4000
50,589,2b415001
50,589,2b444402
50,589,2b445008
50,589,2b445200
50,589,2b445400
50,589,2b455000
50,589,2b484402
50,589,2b484600
50,589,2b494001
50,589,2b494004
50,589,2b494008
50,589,2b494400
50,589,2b4c4008
50,589,2b4c4200
50,589,2b4c4400
50,589,2b4d4000
50,589,2b505200
50,589,2b514001
50,589,2b514008
50,589,2b515000
50,589,2b544001
50,589,2b544002
50,589,2b544004
50,589,2b544008
50,589,2b544010
50,589,2b544020
50,589,2b544040
50,589,2b544080
50,589,2b544100
50,589,2b544200
50,589,2b544400
50,589,2b544800
50,589,2b545000
50,589,2b546000
50,589,2b54c000
50,589,2b554000
50,589,2b564000
50,589,2b5c4000
50,589,2b614001
50,589,2b644200
50,589,2b644400
50,589,2b645000
50,589,2b654000
50,589,2b6c4000
50,589,2b744000
50,589,2b815001
50,589,2b844009
50,589,2b844401
50,589,2b845001
50,589,2b845800
50,589,2b847000
50,589,2b84c001
50,589,2b855000
50,589,2b884600
50,589,2b894001
50,589,2b894008
50,589,2b894400
50,589,2b8c4001
50,589,2b8c4002
50,589,2b8c4004
50,589,2b8c4008
50,589,2b8c4010
50,589,2b8c4020
50,589,2b8c4040
50,589,2b8c4080
50,589,2b8c4100
50,589,2b8c4200
50,589,2b8c4400
50,589,2b8c4800
50,589,2b8c5000
50,589,2b8c6000
50,589,2b8cc000
50,589,2b8d4000
50,589,2b8e4000
50,589,2b942001
50,589,2b942040
50,589,2b942400
50,589,2b943000
50,589,2b944001
50,589,2b944002
50,589,2b944004
50,589,2b944008
50,589,2b944010
50,589,2b944020
50,589,2b944040
50,589,2b944080
50,589,2b944100
50,589,2b944200
50,589,2b944400
50,589,2b944800
50,589,2b945000
50,589,2b946000
50,589,2b94c000
50,589,2b954000
50,589,2b964000
50,589,2b9c1000
50,589,2b9c4000
50,589,2ba44001
50,589,2ba54000
50,589,2bac4000
50,589,2bb42000
50,589,2bb44000
50,589,2bc44008
50,589,2bc44400
50,589,2bc45000
50,589,2bc4c000
50,589,2bcc4000
50,589,2bd44000
50,589,2be44000
50,589,2d00c405
50,589,2d00d401
50,589,2d043401
50,589,2d044403
50,589,2d044405
50,589,2d044406
50,589,2d044409
50,589,2d04440a
50,589,2d044411
50,589,2d044412
50,589,2d044421
50,589,2d044422
50,589,2d044441
50,589,2d044442
50,589,2d044481
50,589,2d044482
50,589,2d044501
50,589,2d044502
50,589,2d044504
50,589,2d044508
50,589,2d044510
50,589,2d044520
50,589,2d044540
50,589,2d044580
50,589,2d044601
50,589,2d044602
50,589,2d044700
50,589,2d044c01
50,589,2d044c02
50,589,2d044d00
50,589,2d045081
50,589,2d045401
50,589,2d045402
50,589,2d045404
50,589,2d045420
50,589,2d045500
50,589,2d046401
50,589,2d046402
50,589,2d046500
50,589,2d049402
50,589,2d04c401
50,589,2d04c402
50,589,2d04c500
50,589,2d04d400
50,589,2d054401
50,589,2d054402
50,589,2d054500
50,589,2d064401
50,589,2d064402
50,589,2d064500
50,589,2d084405
50,589,2d08c401
50,589,2d08d001
50,589,2d0c4401
50,589,2d0c4402
50,589,2d0c4404
50,589,2d0c4420
50,589,2d0c4500
50,589,2d0cc400
50,589,2d103404
50,589,2d105404
50,589,2d105420
50,589,2d141402
50,589,2d141404
50,589,2d144401
50,589,2d144402
50,589,2d144404
50,589,2d144420
50,589,2d144500
50,589,2d14c400
50,589,2d184404
50,589,2d184420
50,589,2d242401
50,589,2d244401
50,589,2d244402
50,589,2d244404
50,589,2d244420
50,589,2d244500
50,589,2d249400
50,589,2d24c400
50,589,2d24e000
50,589,2d28c001
50,589,2d2cc000
50,589,2d40c401
50,589,2d40c408
50,589,2d444401
50,589,2d444402
50,589,2d444404
50,589,2d444408
50,589,2d444410
50,589,2d444420
50,589,2d444500
50,589,2d44c400
50,589,2d540404
50,589,2d844401
50,589,2d844402
50,589,2d844500
50,589,2d940404
50,589,2e505008
50,589,2e706000
50,589,2f004405
50,589,2f005009
50,589,2f005401
50,589,2f015001
50,589,2f044006
50,589,2f044009
50,589,2f04400a
50,589,2f044108
50,589,2f044401
50,589,2f044402
50,589,2f044500
50,589,2f045001
50,589,2f045002
50,589,2f045004
50,589,2f045008
50,589,2f045010
50,589,2f045020
50,589,2f045040
50,589,2f045080
50,589,2f045100
50,589,2f045200
50,589,2f045400
50,589,2f045800
50,589,2f047000
50,589,2f04c001
50,589,2f04c002
50,589,2f04c100
50,589,2f04d000
50,589,2f055000
50,589,2f065000
50,589,2f084011
50,589,2f084041
50,589,2f084101
50,589,2f084401
50,589,2f085001
50,589,2f08c001
50,589,2f0c4001
50,589,2f0c4002
50,589,2f0c4004
50,589,2f0c4008
50,589,2f0c4010
50,589,2f0c4020
50,589,2f0c4040
50,589,2f0c4080
50,589,2f0c4100
50,589,2f0c4200
50,589,2f0c4400
50,589,2f0c4800
50,589,2f0c5000
50,589,2f0c6000
50,589,2f0cc000
50,589,2f0d4000
50,589,2f0e4000
50,589,2f104011
50,589,2f104044
50,589,2f105001
50,589,2f10d000
50,589,2f144001
50,589,2f144002
50,589,2f144004
50,589,2f144008
50,589,2f144010
50,589,2f144020
50,589,2f144040
50,589,2f144080
50,589,2f144100
50,589,2f144200
50,589,2f144400
50,589,2f144800
50,589,2f145000
50,589,2f146000
50,589,2f14c000
50,589,2f154000
50,589,2f164000
50,589,2f18c000
50,589,2f1c4000
50,589,2f244001
50,589,2f244002
50,589,2f244004
50,589,2f244008
50,589,2f244010
50,589,2f244020
50,589,2f244040
50,589,2f244080
50,589,2f244100
50,589,2f244200
50,589,2f244400
50,589,2f244800
50,589,2f245000
50,589,2f246000
50,589,2f24c000
50,589,2f254000
50,589,2f264000
50,589,2f2c4000
50,589,2f344000
50,589,2f404009
50,589,2f404401
50,589,2f405001
50,589,2f40c001
50,589,2f40c008
50,589,2f444008
50,589,2f444400
50,589,2f445000
50,589,2f44c000
50,589,2f484001
50,589,2f484004
50,589,2f484008
50,589,2f484400
50,589,2f486000
50,589,2f4c4000
50,589,2f504001
50,589,2f504008
50,589,2f504040
50,589,2f505000
50,589,2f544000
50,589,2f584000
50,589,2f604001
50,589,2f644000
50,589,2f704000
50,589,2f845000
50,589,2f884001
50,589,2f8c4000
50,589,2f942000
50,589,2f944000
50,589,2fa44000
50,589,30186604
50,589,30186620
50,589,30196420
50,589,3040d481
50,589,3040dc01
50,589,30505481
50,589,30506601
50,589,30506608
50,589,30507401
50,589,3050c601
50,589,30514c01
50,589,30516401
50,589,30544601
50,589,30545401
50,589,3054c600
50,589,3054d400
50,589,30554401
50,589,3058d001
50,589,30594401
50,589,30744401
50,589,3074c400
50,589,31004487
50,589,310044c3
50,589,310044c5
50,589,310044d1
50,589,310046c1
50,589,31005483
50,589,31005485
50,589,31005489
50,589,31005491
50,589,310054a1
50,589,310054c1
50,589,31005581
50,589,31005681
50,589,31005c81
50,589,31006407
50,589,31006443
50,589,31006485
50,589,310064c1
50,589,31006605
50,589,31006641
50,589,31006c05
50,589,31006c41
50,589,31007403
50,589,31007481
50,589,31007601
50,589,31007608
50,589,31007c01
50,589,31007c02
50,589,31007c04
50,589,31007c20
50,589,31007d00
50,589,3100b403
50,589,3100c483
50,589,3100cc03
50,589,3100cc06
50,589,3100cc0a
50,589,3100cc12
50,589,3100cc22
50,589,3100cc42
50,589,3100cc82
50,589,3100cd02
50,589,3100ce02
50,589,3100d403
50,589,3100d481
50,589,3100d601
50,589,3100dc01
50,589,3100dc02
50,589,3100dc04
50,589,3100dc08
50,589,3100dc10
50,589,3100dc20
50,589,3100dc40
50,589,3100dc80
50,589,3100dd00
50,589,3100de00
50,589,3100e403
50,589,3100e481
50,589,3100e482
50,589,3100e580
50,589,3100e601
50,589,3100e602
50,589,3100e700
50,589,3100ec01
50,589,3100ec02
50,589,3100ed00
50,589,3100f480
50,589,3100f600
50,589,3100fc00
50,589,31015481
50,589,31016405
50,589,31016441
50,589,31017401
50,589,3101c482
50,589,3101cc02
50,589,3101d401
50,589,3101d402
50,589,3101d404
50,589,3101d408
50,589,3101d410
50,589,3101d420
50,589,3101d440
50,589,3101d480
50,589,3101d500
50,589,3101d600
50,589,3101dc00
50,589,3101e401
50,589,3101e402
50,589,3101e500
50,589,3101f400
50,589,31025481
50,589,3102c403
50,589,3102cc02
50,589,3102dc00
50,589,3102e402
50,589,3103c402
50,589,3103d400
50,589,3103f000
50,589,31044483
50,589,310444c1
50,589,31044c03
50,589,31044c41
50,589,31045403
50,589,31045481
50,589,31045601
50,589,31045c01
50,589,31045c02
50,589,31045c04
50,589,31045c20
50,589,31045d00
50,589,31046403
50,589,31046481
50,589,31046601
50,589,31046c01
50,589,3104cc02
50,589,3104dc00
50,589,31054482
50,589,31054c02
50,589,31055401
50,589,31055402
50,589,31055404
50,589,31055420
50,589,31055500
50,589,31056401
50,589,31056402
50,589,31056500
50,589,3105d400
50,589,31064403
50,589,31074402
50,589,31083601
50,589,31084407
50,589,31084443
50,589,310844c1
50,589,31084641
50,589,31084c41
50,589,31085403
50,589,31085481
50,589,31085601
50,589,31085c01
50,589,3108c403
50,589,3108c482
50,589,3108c4c0
50,589,3108c602
50,589,3108c640
50,589,3108cc02
50,589,3108cc40
50,589,3108d088
50,589,3108d480
50,589,3108d600
50,589,3108dc00
50,589,3108e480
50,589,3108e600
50,589,3108e808
50,589,3108ec00
50,589,31093401
50,589,31094441
50,589,31095401
50,589,3109c402
50,589,3109c440
50,589,3109d080
50,589,3109d400
50,589,3109e400
50,589,3109f000
50,589,310a9402
50,589,310ac402
50,589,310ad200
50,589,310bd000
50,589,310c4403
50,589,310c4602
50,589,310d4402
50,589,311014a2
50,589,31101505
50,589,31101582
50,589,31101584
50,589,31101603
50,589,31101606
50,589,3110160a
50,589,31101612
50,589,31101622
50,589,31101642
50,589,31101682
50,589,31101702
50,589,31101704
50,589,31101d04
50,589,31101e02
50,589,31102612
50,589,31102642
50,589,31103602
50,589,31103700
50,589,31104483
50,589,31104485
50,589,31104486
50,589,3110448a
50,589,3110448c
50,589,31104491
50,589,31104492
50,589,31104494
50,589,311044a2
50,589,311044a4
50,589,311044b0
50,589,311044c2
50,589,311044c4
50,589,31104582
50,589,31104584
50,589,31104590
50,589,31104681
50,589,31104682
50,589,31104684
50,589,31104688
50,589,31104690
50,589,311046a0
50,589,31104780
50,589,31104c03
50,589,31104c05
50,589,31104c06
50,589,31104c0a
50,589,31104c0c
50,589,31104c11
50,589,31104c12
50,589,31104c14
50,589,31104c22
50,589,31104c24
50,589,31104c30
50,589,31104c42
50,589,31104c44
50,589,31104c82
50,589,31104c84
50,589,31104d02
50,589,31104d04
50,589,31104d10
50,589,31104e01
50,589,31104e02
50,589,31104e04
50,589,31104e08
50,589,31104e10
50,589,31104e20
50,589,31104f00
50,589,31105083
50,589,31105085
50,589,31105089
50,589,3110508a
50,589,3110508c
50,589,31105091
50,589,311050a1
50,589,311050a8
50,589,311050c1
50,589,31105181
50,589,31105188
50,589,31105248
50,589,31105281
50,589,31105288
50,589,31105403
50,589,31105405
50,589,31105409
50,589,31105411
50,589,31105421
50,589,31105441
50,589,31105481
50,589,31105482
50,589,31105484
50,589,311054a0
50,589,31105501
50,589,31105580
50,589,31105601
50,589,31105602
50,589,31105604
50,589,31105608
50,589,31105610
50,589,31105620
50,589,31105700
50,589,31105881
50,589,31105c01
50,589,31105c02
50,589,31105c04
50,589,31105c20
50,589,31105d00
50,589,31106403
50,589,31106405
50,589,31106409
50,589,31106411
50,589,31106421
50,589,31106441
50,589,31106481
50,589,31106482
50,589,31106484
50,589,311064a0
50,589,31106501
50,589,31106580
50,589,31106601
50,589,31106602
50,589,31106604
50,589,31106608
50,589,31106610
50,589,31106620
50,589,31106700
50,589,31106c01
50,589,31106c02
50,589,31106c04
50,589,31106c20
50,589,31106d00
50,589,31107041
50,589,31107081
50,589,31107401
50,589,31109482
50,589,31109602
50,589,3110c482
50,589,3110c484
50,589,3110c490
50,589,3110c680
50,589,3110cc02
50,589,3110cc04
50,589,3110cc10
50,589,3110ce00
50,589,3110d003
50,589,3110d081
50,589,3110d088
50,589,3110d201
50,589,3110d208
50,589,3110d401
50,589,3110d480
50,589,3110d600
50,589,3110dc00
50,589,3110e401
50,589,3110e480
50,589,3110e600
50,589,3110ec00
50,589,3110f001
50,589,31111406
50,589,31111442
50,589,31111482
50,589,31111504
50,589,31111602
50,589,31113402
50,589,31113404
50,589,31114482
50,589,31114484
50,589,31114c02
50,589,31114c04
50,589,31115081
50,589,31115401
50,589,31115402
50,589,31115404
50,589,31115420
50,589,31115500
50,589,31116401
50,589,31116402
50,589,31116404
50,589,31116420
50,589,31116500
50,589,3111d400
50,589,3111e400
50,589,3111f000
50,589,31121422
50,589,31121502
50,589,31121504
50,589,31121602
50,589,31123500
50,589,31124403
50,589,31124405
50,589,31124406
50,589,3112440a
50,589,3112440c
50,589,31124411
50,589,31124412
50,589,31124414
50,589,31124422
50,589,31124424
50,589,31124430
50,589,31124442
50,589,31124444
50,589,31124482
50,589,31124484
50,589,31124502
50,589,31124504
50,589,31124510
50,589,31124601
50,589,31124602
50,589,31124604
50,589,31124608
50,589,31124610
50,589,31124620
50,589,31124700
50,589,31124c02
50,589,31124c04
50,589,31125081
50,589,31125401
50,589,31125402
50,589,31125404
50,589,31125420
50,589,31125500
50,589,31126042
50,589,31126044
50,589,31126401
50,589,31126402
50,589,31126404
50,589,31126420
50,589,31126500
50,589,31129402
50,589,3112c402
50,589,3112c404
50,589,3112c410
50,589,3112c600
50,589,3112d400
50,589,3112e002
50,589,3112e004
50,589,3112e400
50,589,3112f000
50,589,31131402
50,589,31134402
50,589,31134404
50,589,31141602
50,589,31142601
50,589,31142602
50,589,31144481
50,589,31144482
50,589,31144484
50,589,311444a0
50,589,31144580
50,589,31144c01
50,589,31144c02
50,589,31144c04
50,589,31144c20
50,589,31144d00
50,589,31145081
50,589,31145401
50,589,31146401
50,589,3114c480
50,589,3114cc00
50,589,31161500
50,589,31164401
50,589,31164402
50,589,31164404
50,589,31164420
50,589,31164500
50,589,3116c400
50,589,31180612
50,589,31180642
50,589,31181580
50,589,31181602
50,589,31181700
50,589,31184403
50,589,31184405
50,589,31184409
50,589,31184411
50,589,31184421
50,589,31184441
50,589,31184481
50,589,31184482
50,589,31184484
50,589,311844a0
50,589,31184501
50,589,31184580
50,589,31184601
50,589,31184602
50,589,31184604
50,589,31184608
50,589,31184610
50,589,31184620
50,589,31184700
50,589,31184c01
50,589,31184c02
50,589,31184c04
50,589,31184c20
50,589,31184d00
50,589,31185081
50,589,31185401
50,589,31186401
50,589,3118c009
50,589,3118c088
50,589,3118c208
50,589,3118c401
50,589,3118c480
50,589,3118c600
50,589,3118c808
50,589,3118cc00
50,589,3118d001
50,589,31194401
50,589,31194402
50,589,31194404
50,589,31194420
50,589,31194500
50,589,3119c008
50,589,3119c400
50,589,3119d000
50,589,311a1500
50,589,311a4401
50,589,311a4402
50,589,311a4404
50,589,311a4420
50,589,311a4500
50,589,311a5100
50,589,311a6100
50,589,311ac008
50,589,311ac400
50,589,311ad000
50,589,311ae000
50,589,311c0602
50,589,311c4401
50,589,31204483
50,589,31204485
50,589,31204491
50,589,31204681
50,589,31204c03
50,589,31204c05
50,589,31204c11
50,589,31204e01
50,589,31205481
50,589,31205c01
50,589,31206403
50,589,31206481
50,589,31206601
50,589,31206c01
50,589,3120cc02
50,589,3120cc04
50,589,3120cc10
50,589,3120ce00
50,589,3120dc00
50,589,3120e480
50,589,3120e600
50,589,3120ec00
50,589,3120f080
50,589,3120f800
50,589,31216401
50,589,3121d400
50,589,3121e400
50,589,3121f000
50,589,31244481
50,589,31244c01
50,589,3124cc00
50,589,31284403
50,589,31284481
50,589,31284601
50,589,31284c01
50,589,3128c081
50,589,3128c088
50,589,3128c480
50,589,3128c600
50,589,3128cc00
50,589,3128d080
50,589,31294401
50,589,3129c400
50,589,312cc080
50,589,31300e02
50,589,31301602
50,589,31302602
50,589,31304482
50,589,31304484
50,589,31304c02
50,589,31304c04
50,589,31305081
50,589,31305401
50,589,31306041
50,589,31306401
50,589,3130d080
50,589,3130d200
50,589,3130e001
50,589,3130e080
50,589,3130e200
50,589,3130e800
50,589,31311404
50,589,3131e000
50,589,31321500
50,589,31324402
50,589,31324404
50,589,3132e000
50,589,31344081
50,589,3134c080
50,589,31380602
50,589,31384401
50,589,3138c001
50,589,314044c1
50,589,3140508c
50,589,31405481
50,589,31405488
50,589,31406604
50,589,31407088
50,589,31407402
50,589,3140c403
50,589,3140c406
50,589,3140c40a
50,589,3140c412
50,589,3140c422
50,589,3140c442
50,589,3140c482
50,589,3140c4c0
50,589,3140c502
50,589,3140c602
50,589,3140c640
50,589,3140cc02
50,589,3140cc40
50,589,3140d402
50,589,3140d480
50,589,3140d600
50,589,3140dc00
50,589,3140e402
50,589,3140e480
50,589,3140e600
50,589,3140ec00
50,589,31416404
50,589,3141c402
50,589,3141c440
50,589,3141d400
50,589,3141e400
50,589,3141f000
50,589,3142c402
50,589,31444403
50,589,31444602
50,589,31445088
50,589,31445402
50,589,3144c402
50,589,31454402
50,589,31485088
50,589,3148c402
50,589,3148d200
50,589,3149d000
50,589,31501504
50,589,31501602
50,589,31502602
50,589,31504083
50,589,31504085
50,589,31504403
50,589,31504405
50,589,31504406
50,589,31504409
50,589,3150440a
50,589,3150440c
50,589,31504411
50,589,31504412
50,589,31504414
50,589,31504418
50,589,31504421
50,589,31504422
50,589,31504424
50,589,31504428
50,589,31504430
50,589,31504441
50,589,31504442
50,589,31504444
50,589,31504448
50,589,31504450
50,589,31504460
50,589,31504481
50,589,31504482
50,589,31504484
50,589,31504488
50,589,31504490
50,589,315044a0
50,589,31504501
50,589,31504502
50,589,31504504
50,589,31504508
50,589,31504510
50,589,31504520
50,589,31504540
50,589,31504580
50,589,31504601
50,589,31504602
50,589,31504604
50,589,31504608
50,589,31504610
50,589,31504620
50,589,31504700
50,589,31504c01
50,589,31504c02
50,589,31504c04
50,589,31504c08
50,589,31504c10
50,589,31504c20
50,589,31504d00
50,589,31505081
50,589,31505088
50,589,31505401
50,589,31505402
50,589,31505404
50,589,31505408
50,589,31505410
50,589,31505420
50,589,31505500
50,589,31506042
50,589,31506044
50,589,31506401
50,589,31506402
50,589,31506404
50,589,31506408
50,589,31506410
50,589,31506420
50,589,31506500
50,589,3150c401
50,589,3150c402
50,589,3150c404
50,589,3150c408
50,589,3150c410
50,589,3150c420
50,589,3150c440
50,589,3150c480
50,589,3150c500
50,589,3150c600
50,589,3150cc00
50,589,3150d400
50,589,3150e002
50,589,3150e004
50,589,3150e400
50,589,3150f000
50,589,31514401
50,589,31514402
50,589,31514404
50,589,31514408
50,589,31514410
50,589,31514420
50,589,31514500
50,589,3151c400
50,589,31524401
50,589,31524402
50,589,31524404
50,589,31524408
50,589,31524410
50,589,31524420
50,589,31524500
50,589,3152c400
50,589,31544401
50,589,31544402
50,589,31544404
50,589,31544408
50,589,31544410
50,589,31544420
50,589,31544500
50,589,3154c400
50,589,31580602
50,589,31584048
50,589,31584081
50,589,31584088
50,589,31584401
50,589,31584402
50,589,31584404
50,589,31584408
50,589,31584410
50,589,31584420
50,589,31584500
50,589,3158c008
50,589,3158c400
50,589,3158d000
50,589,3158e000
50,589,31604481
50,589,31604c01
50,589,3160c402
50,589,3160c480
50,589,3160c600
50,589,3160cc00
50,589,3161c400
50,589,31684081
50,589,31704081
50,589,31704088
50,589,31704401
50,589,31704402
50,589,31704404
50,589,31704408
50,589,31704410
50,589,31704420
50,589,31704500
50,589,3170c400
50,589,3170e000
50,589,31805481
50,589,3180cc02
50,589,3180dc00
50,589,3181d400
50,589,31825081
50,589,31881481
50,589,31889088
50,589,31889480
50,589,3188a808
50,589,3189d000
50,589,31900485
50,589,3190048c
50,589,31900684
50,589,31901403
50,589,31901405
50,589,31901411
50,589,31901482
50,589,31901484
50,589,31901602
50,589,31901604
50,589,31901610
50,589,31901c02
50,589,31901c04
50,589,31902403
50,589,31902405
50,589,31902411
50,589,31902601
50,589,31902602
50,589,31902604
50,589,31902608
50,589,31902610
50,589,31902620
50,589,31902700
50,589,31904482
50,589,31904484
50,589,31904c02
50,589,31904c04
50,589,31905081
50,589,31905401
50,589,31906401
50,589,3190a600
50,589,3190d001
50,589,31911402
50,589,31911404
50,589,31920484
50,589,31921401
50,589,31921402
50,589,31921404
50,589,31921420
50,589,31921500
50,589,31922401
50,589,31922402
50,589,31922404
50,589,31922420
50,589,31922500
50,589,31924402
50,589,31924404
50,589,31929008
50,589,31929400
50,589,3192a400
50,589,3192e000
50,589,31980405
50,589,31980601
50,589,31980602
50,589,31981401
