q,r,body_hex,truncated_mass_ticks,truncated_surplus,full_mass_ticks,full_surplus,omitted_high_rank_ticks
50,589,26505009,517881003741244,21316984397480772,517881003741244,21316984397480772,0
50,589,2650500a,493011883666640,19750229832780720,493011883666640,19750229832780720,0
50,589,2650500c,489336993603146,19518711758780598,489336993603146,19518711758780598,0
50,589,26505018,501354224715500,20275797318858900,501354224715500,20275797318858900,0
50,589,26505028,489041129076500,19500072293601900,489041129076500,19500072293601900,0
50,589,26505048,494642326581390,19852947736409970,494642326581390,19852947736409970,0
50,589,26505081,472230558004140,18441006316043220,472230558004140,18441006316043220,0
50,589,26505088,484439111782444,19210145204076372,484439111782444,19210145204076372,0
50,589,26505108,497850171955188,20055041994959244,497850171955188,20055041994959244,0
50,589,26505208,494337715921608,19833757264843704,494337715921608,19833757264843704,0
50,589,26505401,475760062667630,18663365109843090,475760062667630,18663365109843090,0
50,589,26505402,484219921121586,19196336192442318,484219921121586,19196336192442318,0
50,589,26505404,482846562284658,19109814585715854,482846562284658,19109814585715854,0
50,589,26505408,495851720236028,19929139536652164,495851720236028,19929139536652164,0
50,589,26505410,502217826941376,20330204259089088,502217826941376,20330204259089088,0
50,589,26505808,512442634916914,20974367161547982,512442634916914,20974367161547982,0
50,589,26506041,531110011792282,22150411904696166,531110011792282,22150411904696166,0
50,589,26506101,543097340833320,22905613634281560,543097340833320,22905613634281560,0
50,589,26506201,527112494577292,21898568320151796,527112494577292,21898568320151796,0
50,589,26506401,515097717989530,21141637395122790,515097717989530,21141637395122790,0
50,589,26506408,539487046575568,22678165096043184,539487046575568,22678165096043184,0
50,589,26507001,514549548332560,21107102706733680,514549548332560,21107102706733680,0
50,589,26507008,524806097591828,21753265310067564,524806097591828,21753265310067564,0
50,589,2650d008,503806164314908,20430269513621604,503806164314908,20430269513621604,0
50,589,26515008,524410314016914,21728330944847982,524410314016914,21728330944847982,0
50,589,26525008,496139090523102,19947243864737826,496139090523102,19947243864737826,0
50,589,26544401,481957296787022,19053790859364786,481957296787022,19053790859364786,0
50,589,26544402,505741594129816,20552201591960808,505741594129816,20552201591960808,0
50,589,26544600,510721914972574,20865961805054562,510721914972574,20865961805054562,0
50,589,26545001,481946595209152,19053116659958976,481946595209152,19053116659958976,0
50,589,26545008,490541488338398,19594594927101474,490541488338398,19594594927101474,0
50,589,26545400,492829006916536,19738708597524168,492829006916536,19738708597524168,0
50,589,26546400,547080678406246,23156563901375898,547080678406246,23156563901375898,0
50,589,26584208,522261299832168,21592943051208984,522261299832168,21592943051208984,0
50,589,26585008,505167336206208,20516023342773504,505167336206208,20516023342773504,0
50,589,265c4400,530602429326616,22118434209359208,530602429326616,22118434209359208,0
50,589,26645400,504428853060602,20469498904600326,505871393728742,20560378966693146,1442540668140
50,589,26646400,515289507816612,21153720154228956,516732048484752,21244600216321776,1442540668140
50,589,266c6000,522260759669172,21592909020940236,523703300337312,21683789083033056,1442540668140
50,589,266e4000,497178088332336,20012700726719568,497178088332336,20012700726719568,0
50,589,26704081,456665989199680,17460438481362240,456665989199680,17460438481362240,0
50,589,26704088,475739000104394,18662038168359222,475739000104394,18662038168359222,0
50,589,26705008,517925480548398,21319786436331474,517925480548398,21319786436331474,0
50,589,26706001,497980206871680,20063234194698240,497980206871680,20063234194698240,0
50,589,26706008,515285102082478,21153442592978514,515285102082478,21153442592978514,0
50,589,26744001,466471748153982,18078201295483266,466471748153982,18078201295483266,0
50,589,26744400,491076863779486,19628323579890018,491076863779486,19628323579890018,0
50,589,26784008,495439240912018,19903153339239534,495439240912018,19903153339239534,0
50,589,26907008,515234519613788,21150255897451044,515234519613788,21150255897451044,0
50,589,26b05008,549022999809570,23278930149785310,549022999809570,23278930149785310,0
50,589,26c05401,485619797107822,19284528379575186,487062337775962,19375408441668006,1442540668140
50,589,26c85008,510373142528730,20843989141092390,511815683196870,20934869203185210,1442540668140
50,589,26d05008,507719683697408,20676821234719104,507719683697408,20676821234719104,0
50,589,26d06001,547542949139810,23185686957590430,547542949139810,23185686957590430,0
50,589,27005441,513793869790916,21059494958610108,515236410459056,21150375020702928,1442540668140
50,589,27006405,468921611546336,18232542689201568,468921611546336,18232542689201568,0
50,589,27006481,478920494061984,18862472287687392,478920494061984,18862472287687392,0
50,589,27007009,495616666691718,19914331163360634,497059207359858,20005211225453454,1442540668140
50,589,27007401,468864974522594,18228974556705822,470307515190734,18319854618798642,1442540668140
50,589,27015081,520208458552926,21463614050616738,520208458552926,21463614050616738,0
50,589,27015401,516507195154236,21230434456499268,516507195154236,21230434456499268,0
50,589,27017001,497460071199104,20030465647325952,497460071199104,20030465647325952,0
50,589,27024405,476690122708956,18721958892446628,476690122708956,18721958892446628,0
50,589,27025009,500639572826562,20230774249855806,500639572826562,20230774249855806,0
50,589,27025401,477622904499208,18780724145232504,477622904499208,18780724145232504,0
50,589,27035001,506418495642098,20594846387234574,506418495642098,20594846387234574,0
50,589,2704140c,502993282583594,20379057964548822,502993282583594,20379057964548822,0
50,589,27041504,504894450076626,20498831516609838,504894450076626,20498831516609838,0
50,589,27043401,471627226625828,18402996439209564,473069767293968,18493876501302384,1442540668140
50,589,27043500,505434721568112,20532868620573456,505434721568112,20532868620573456,0
50,589,27044086,507845927754606,20684774610322578,509254328961546,20773503886359798,1408401206940
50,589,27044089,515079576726524,21140494495553412,515079576726524,21140494495553412,0
50,589,2704408a,487821804569260,19423254849645780,487821804569260,19423254849645780,0
50,589,27044188,503277220678654,20396946064537602,503277220678654,20396946064537602,0
50,589,27044481,481171233137690,19004268849456870,481171233137690,19004268849456870,0
50,589,27044482,490084439722896,19565800864324848,490084439722896,19565800864324848,0
50,589,27044580,520471183155780,21480165700596540,520471183155780,21480165700596540,0
50,589,27044c01,493228603210900,19763883164069100,493228603210900,19763883164069100,0
50,589,27044c02,501445579716076,20281552683895188,501445579716076,20281552683895188,0
50,589,27044d00,526636744901442,21868596090573246,526636744901442,21868596090573246,0
50,589,27045081,471862358993530,18417809778374790,471862358993530,18417809778374790,0
50,589,27045082,481674249653746,19035958889968398,483082650860686,19124688166005618,1408401206940
50,589,27045084,477156008273698,18751309683025374,478564409480638,18840038959062594,1408401206940
50,589,27045088,483794719201294,19169548471463922,483794719201294,19169548471463922,0
50,589,27045090,478143256395576,18813506314703688,478143256395576,18813506314703688,0
50,589,270450a0,479128130148376,18875553361130088,480536531355316,18964282637167308,1408401206940
50,589,270450c0,480984943443026,18992532598693038,480984943443026,18992532598693038,0
50,589,27045180,489682605024680,19540485278337240,489682605024680,19540485278337240,0
50,589,27045280,511465228473098,20912790555587574,512873629680038,21001519831624794,1408401206940
50,589,27045401,468948259533570,18234221512397310,470390800201710,18325101574490130,1442540668140
50,589,27045402,469240311871028,18252620809657164,470682852539168,18343500871749984,1442540668140
50,589,27045404,461612428766976,17772064174101888,461612428766976,17772064174101888,0
50,589,27045408,490710973249166,19605272476479858,492153513917306,19696152538572678,1442540668140
50,589,27045410,483852443585508,19173185107669404,485294984253648,19264065169762224,1442540668140
50,589,27045420,460708712302308,17715130036827804,460708712302308,17715130036827804,0
50,589,27045440,509481446077378,20787812264657214,510923986745518,20878692326750034,1442540668140
50,589,27045480,488150915040570,19443988809338310,488150915040570,19443988809338310,0
50,589,27045500,490090767679834,19566199525611942,490090767679834,19566199525611942,0
50,589,27045600,487516933706720,19404047985305760,487516933706720,19404047985305760,0
50,589,27045880,525050967916140,21768692140499220,525050967916140,21768692140499220,0
50,589,27045c00,494778179444262,19861506466770906,494778179444262,19861506466770906,0
50,589,27046006,511321287721346,20903722288227198,511321287721346,20903722288227198,0
50,589,27046009,492604358730992,19724555761834896,494046899399132,19815435823927716,1442540668140
50,589,2704600a,490388415084810,19584951312125430,491830955752950,19675831374218250,1442540668140
50,589,27046108,483644424851394,19160079927420222,483644424851394,19160079927420222,0
50,589,27046401,461603129859348,17771478342921324,463045670527488,17862358405014144,1442540668140
50,589,27046402,495558164955636,19910645553987468,497000705623776,20001525616080288,1442540668140
50,589,27046500,506120836696542,20576093873664546,506120836696542,20576093873664546,0
50,589,27047001,465498095692558,18016861190413554,466940636360698,18107741252506374,1442540668140
50,589,27047002,486023443634376,19309958110748088,487465984302516,19400838172840908,1442540668140
50,589,27047004,473009144852954,18490057287518502,473009144852954,18490057287518502,0
50,589,27047008,475185269487424,18627153139490112,476627810155564,18718033201582932,1442540668140
50,589,27047010,478234606386316,18819261364120308,479677147054456,18910141426213128,1442540668140
50,589,27047020,473303387847476,18508594596173388,473303387847476,18508594596173388,0
50,589,27047040,477706948276276,18786018903187788,479149488944416,18876898965280608,1442540668140
50,589,27047080,487887950693998,19427422055504274,487887950693998,19427422055504274,0
50,589,27047100,479990635612812,18929891205389556,479990635612812,18929891205389556,0
50,589,27047200,488277110864170,19451939146225110,488277110864170,19451939146225110,0
50,589,27047400,484743773546492,19229338895211396,486186314214632,19320218957304216,1442540668140
50,589,27047800,494793772322350,19862488818090450,494793772322350,19862488818090450,0
50,589,2704c081,512012537448430,20947271021033490,512012537448430,20947271021033490,0
50,589,2704c082,516727644688196,21244322777138748,516727644688196,21244322777138748,0
50,589,2704c180,559290809818190,23925802180328370,559290809818190,23925802180328370,0
50,589,2704d080,505190300402710,20517470087153130,505190300402710,20517470087153130,0
50,589,2704d400,515296010860734,21154129846008642,515296010860734,21154129846008642,0
50,589,2704e001,487335414677458,19392612286462254,487335414677458,19392612286462254,0
50,589,2704e002,513304362237046,21028655982716298,513304362237046,21028655982716298,0
50,589,2704e100,539398881995002,22672610727467526,539398881995002,22672610727467526,0
50,589,2704f000,493263286039942,19766068182298746,493263286039942,19766068182298746,0
50,589,27055080,533004971365100,22269794357783700,534413372572040,22358523633820920,1408401206940
50,589,27055400,516630774981652,21238219985626476,516630774981652,21238219985626476,0
50,589,27057000,511847355759430,20936864574626490,511847355759430,20936864574626490,0
50,589,27064006,501821030660466,20305206093391758,501821030660466,20305206093391758,0
50,589,27064009,490406964434686,19586119921167618,490406964434686,19586119921167618,0
50,589,2706400a,477605601045440,18779634027645120,477605601045440,18779634027645120,0
50,589,27064108,473770921148268,18538049194123284,473770921148268,18538049194123284,0
50,589,27064401,465247581835382,18001078817411466,465247581835382,18001078817411466,0
50,589,27064402,480070679942066,18934933998132558,480070679942066,18934933998132558,0
50,589,27064500,493542662019216,19783668868993008,493542662019216,19783668868993008,0
50,589,27065001,465743770738072,18032338718280936,465743770738072,18032338718280936,0
50,589,27065002,476758581301116,18726271783752708,476758581301116,18726271783752708,0
50,589,27065004,472206030363584,18439461074688192,472206030363584,18439461074688192,0
50,589,27065008,469413263121778,18263516738454414,469413263121778,18263516738454414,0
50,589,27065010,473529525165176,18522841247188488,473529525165176,18522841247188488,0
50,589,27065020,466235516590616,18063318706991208,466235516590616,18063318706991208,0
50,589,27065040,471896770120116,18419977679349708,471896770120116,18419977679349708,0
50,589,27065080,488572886789552,19470573029524176,488572886789552,19470573029524176,0
50,589,27065100,470635198949836,18340498695622068,470635198949836,18340498695622068,0
50,589,27065200,490817366267914,19611975236660982,490817366267914,19611975236660982,0
50,589,27065400,475440355138636,18643223535516468,475440355138636,18643223535516468,0
50,589,27065800,488595509863084,19471998283156692,488595509863084,19471998283156692,0
50,589,27067000,491623050024126,19662733313302338,491623050024126,19662733313302338,0
50,589,2706c001,486794655339552,19358544448174176,486794655339552,19358544448174176,0
50,589,2706c002,497419654100796,20027919370132548,497419654100796,20027919370132548,0
50,589,2706c100,522128974451596,21584606552232948,522128974451596,21584606552232948,0
50,589,2706d000,486072349690246,19313039192267898,486072349690246,19313039192267898,0
50,589,27075000,512210422410464,20959737773641632,512210422410464,20959737773641632,0
50,589,270840c1,520257964131906,21466732902092478,520257964131906,21466732902092478,0
50,589,270840c4,509525372911126,20790579655183338,509525372911126,20790579655183338,0
50,589,27084441,551534021640316,23437124525122308,552976562308456,23528004587215128,1442540668140
50,589,27086011,497344474143894,20023183032847722,498787014812034,20114063094940542,1442540668140
50,589,27086041,503121282951664,20387121987737232,504563823619804,20478002049830052,1442540668140
50,589,27086101,505241445366554,20520692219875302,505241445366554,20520692219875302,0
50,589,27086401,497733117886264,20047667588617032,499175658554404,20138547650709852,1442540668140
50,589,27087001,488527761074964,19467730109505132,489970301743104,19558610171597952,1442540668140
50,589,2708e001,518272260180714,21341633553167382,518272260180714,21341633553167382,0
50,589,27094401,552009572061376,23467084201649088,552009572061376,23467084201649088,0
50,589,27094404,546146171125984,23097689942719392,546146171125984,23097689942719392,0
50,589,270a4011,501894289424554,20309821395529302,501894289424554,20309821395529302,0
50,589,270a4041,508076588166004,20699306216240652,508076588166004,20699306216240652,0
50,589,270a4101,506708129713188,20613093333713244,506708129713188,20613093333713244,0
50,589,270a4401,506361801857418,20591274678799734,506361801857418,20591274678799734,0
50,589,270a5001,494108920951438,19819343181722994,494108920951438,19819343181722994,0
50,589,270ac001,522153063517488,21586124163384144,522153063517488,21586124163384144,0
50,589,270c4081,499054294096450,20130901689858750,499054294096450,20130901689858750,0
50,589,270c4082,517145059397846,21270619903846698,518553460604786,21359349179883918,1408401206940
50,589,270c4084,509991721914498,20819959642395774,511400123121438,20908688918432994,1408401206940
50,589,270c4088,509580360052264,20794043845075032,509580360052264,20794043845075032,0
50,589,270c4090,506511365037526,20600697159146538,506511365037526,20600697159146538,0
50,589,270c40a0,514819248939206,21124093844952378,516227650146146,21212823120989598,1408401206940
50,589,270c40c0,521079852658036,21518511879238668,521079852658036,21518511879238668,0
50,589,270c4180,529327978983230,22038143837725890,529327978983230,22038143837725890,0
50,589,270c4280,541794020697778,22823504465742414,543202421904718,22912233741779634,1408401206940
50,589,270c4401,495868814418270,19930216470133410,497311355086410,20021096532226230,1442540668140
50,589,270c4402,507682363015458,20674470031756254,509124903683598,20765350093849074,1442540668140
50,589,270c4404,497158584926376,20011472012144088,497158584926376,20011472012144088,0
50,589,270c4408,523062268887836,21643404101716068,524504809555976,21734284163808888,1442540668140
50,589,270c4410,514689588677398,21115925248458474,516132129345538,21206805310551294,1442540668140
50,589,270c4420,499459014185878,20156399055492714,499459014185878,20156399055492714,0
50,589,270c4440,548505949141348,23246355957687324,549948489809488,23337236019780144,1442540668140
50,589,270c4480,523573481767320,21675610513123560,523573481767320,21675610513123560,0
50,589,270c4500,532430544332284,22233605454716292,532430544332284,22233605454716292,0
50,589,270c4600,523598949077680,21677214953676240,523598949077680,21677214953676240,0
50,589,270c4880,562613006295420,24135100558393860,562613006295420,24135100558393860,0
50,589,270c4c00,533151660649482,22279035782699766,533151660649482,22279035782699766,0
50,589,270c5080,503208955117270,20392645334170410,504617356324210,20481374610207630,1408401206940
50,589,270c5400,498476082800974,20094474378243762,499918623469114,20185354440336582,1442540668140
50,589,270c6001,483696293078828,19163347625748564,485138833746968,19254227687841384,1442540668140
50,589,270c6002,517824226422326,21313407426388938,519266767090466,21404287488481758,1442540668140
50,589,270c6004,501853215705004,20307233751197652,501853215705004,20307233751197652,0
50,589,270c6008,497032152363584,20003506760688192,498474693031724,20094386822781012,1442540668140
50,589,270c6010,501420710883576,20279985947447688,502863251551716,20370866009540508,1442540668140
50,589,270c6020,501955570807396,20313682122648348,501955570807396,20313682122648348,0
50,589,270c6040,512470301629996,20976110164472148,513912842298136,21066990226564968,1442540668140
50,589,270c6080,519943989878938,21446952524155494,519943989878938,21446952524155494,0
50,589,270c6100,513348239988752,21031420281073776,513348239988752,21031420281073776,0
50,589,270c6200,519410833769000,21413363689229400,519410833769000,21413363689229400,0
50,589,270c6400,514914925560182,21130121472073866,516357466228322,21221001534166686,1442540668140
50,589,270c6800,529284795492110,22035423277785330,529284795492110,22035423277785330,0
50,589,270c7000,497512345012982,20033758897600266,498954885681122,20124638959693086,1442540668140
50,589,270cc080,545571090350480,23061459853862640,545571090350480,23061459853862640,0
50,589,270cc400,556217145986794,23732161358950422,556217145986794,23732161358950422,0
50,589,270ce000,528015526459452,21955459328727876,528015526459452,21955459328727876,0
50,589,270d4080,566239425479090,24363564966965070,567647826686030,24452294243002290,1408401206940
50,589,270d4400,552603106286322,23504476857820686,552603106286322,23504476857820686,0
50,589,270d6000,542157251946900,22846388034437100,542157251946900,22846388034437100,0
50,589,270e4001,484286868809312,19200553896769056,484286868809312,19200553896769056,0
50,589,270e4002,506985754178216,20630583675010008,506985754178216,20630583675010008,0
50,589,270e4004,498961049402484,20125027274138892,498961049402484,20125027274138892,0
50,589,270e4008,491415119698388,19649633702780844,491415119698388,19649633702780844,0
50,589,270e4010,493365902262976,19772533004349888,493365902262976,19772533004349888,0
50,589,270e4020,495875032470496,19930608207423648,495875032470496,19930608207423648,0
50,589,270e4040,502581248216896,20353099799446848,502581248216896,20353099799446848,0
50,589,270e4080,517358524200512,21284068186414656,517358524200512,21284068186414656,0
50,589,270e4100,503555683861836,20414489245078068,503555683861836,20414489245078068,0
50,589,270e4200,519083058369584,21392713839066192,519083058369584,21392713839066192,0
50,589,270e4400,506863290053536,20622868435155168,506863290053536,20622868435155168,0
50,589,270e4800,520056297374664,21454027896386232,520056297374664,21454027896386232,0
50,589,270e5000,494244467559576,19827882618035688,494244467559576,19827882618035688,0
50,589,270e6000,515013238653596,21136315196958948,515013238653596,21136315196958948,0
50,589,270ec000,519486526681896,21418132342741848,519486526681896,21418132342741848,0
50,589,270f4000,539075736103994,22652252536334022,539075736103994,22652252536334022,0
50,589,27103404,503050622871810,20382670402706430,503050622871810,20382670402706430,0
50,589,271040c4,504562206846126,20477900193088338,504562206846126,20477900193088338,0
50,589,27104844,534945054738666,22392019610318358,534945054738666,22392019610318358,0
50,589,27105041,499256831523736,20143661547777768,499256831523736,20143661547777768,0
50,589,27105044,482399782104240,19081667434349520,482399782104240,19081667434349520,0
50,589,27106011,495346235444424,19897293994781112,495346235444424,19897293994781112,0
50,589,27106041,494600790614294,19850330970482922,494600790614294,19850330970482922,0
50,589,27106044,497857368409908,20055495371606604,497857368409908,20055495371606604,0
50,589,27106101,509793912244552,20807497633189176,509793912244552,20807497633189176,0
50,589,27106108,512198778843830,20959004228943690,512198778843830,20959004228943690,0
50,589,27106401,485445967227442,19273577097111246,485445967227442,19273577097111246,0
50,589,27107001,483507231712492,19151436759669396,483507231712492,19151436759669396,0
50,589,2710e001,513830038533032,21061773589363416,513830038533032,21061773589363416,0
50,589,2710e008,520443265801680,21478406907288240,520443265801680,21478406907288240,0
50,589,27115001,528380275416994,21978438513053022,528380275416994,21978438513053022,0
50,589,27124011,502614881156024,20355218674611912,502614881156024,20355218674611912,0
50,589,27124044,491546055269698,19657882643773374,491546055269698,19657882643773374,0
50,589,27125001,488080844381026,19439574357787038,488080844381026,19439574357787038,0
50,589,2712d000,499808085841922,20178390569823486,499808085841922,20178390569823486,0
50,589,27141404,490005885551930,19560851951553990,490005885551930,19560851951553990,0
50,589,27142044,500137237559436,20199127128026868,500767224125736,20238816281703768,629986566300
50,589,27143400,497020263193936,20002757743000368,497020263193936,20002757743000368,0
50,589,27144081,492552481703134,19721287509079842,492552481703134,19721287509079842,0
50,589,27144082,504476300376886,20472488085526218,505132000680586,20513797204659318,655700303700
50,589,27144084,497311111632062,20021081194602306,497966811935762,20062390313735406,655700303700
50,589,27144088,497217696511838,20015196042028194,497217696511838,20015196042028194,0
50,589,27144090,496395985109456,19963428223678128,496395985109456,19963428223678128,0
50,589,271440a0,501640544291896,20293835452171848,502296244595596,20335144571304948,655700303700
50,589,271440c0,506923227259026,20626644479101038,506923227259026,20626644479101038,0
50,589,27144180,522509538848664,21608582109248232,522509538848664,21608582109248232,0
50,589,27144280,520747461953882,21497571264876966,521403162257582,21538880384010066,655700303700
50,589,27144480,509913469410984,20815029734674392,509913469410984,20815029734674392,0
50,589,27144801,518581911453634,21361141583361342,518581911453634,21361141583361342,0
50,589,27144802,526778088210916,21877500719070108,526778088210916,21877500719070108,0
50,589,27144804,521943659318468,21572931698845884,521943659318468,21572931698845884,0
50,589,27144808,522372909466028,21599974458142164,522372909466028,21599974458142164,0
50,589,27144810,522643324740716,21617010620447508,522643324740716,21617010620447508,0
50,589,27144820,524860711847956,21756706008203628,524860711847956,21756706008203628,0
50,589,27144840,534137567128776,22341147890895288,534137567128776,22341147890895288,0
50,589,27144880,552936348808524,23525471136719412,552936348808524,23525471136719412,0
50,589,27144900,543561626089596,22934863605426948,543561626089596,22934863605426948,0
50,589,27144a00,537701604103444,22565682220299372,537701604103444,22565682220299372,0
50,589,27144c00,531308085086736,22162890522246768,531308085086736,22162890522246768,0
50,589,27145001,478721572569044,18849940233632172,478721572569044,18849940233632172,0
50,589,27145002,482384591948278,19080710454523914,483040292251978,19122019573657014,655700303700
50,589,27145004,474781105791100,18601690826621700,475436806094800,18642999945754800,655700303700
50,589,27145008,485652364525530,19286580126890790,485652364525530,19286580126890790,0
50,589,27145010,482776257079998,19105385357822274,482776257079998,19105385357822274,0
50,589,27145020,477184502103298,18753104794290174,477840202406998,18794413913423274,655700303700
50,589,27145040,483903186993378,19176381942365214,483903186993378,19176381942365214,0
50,589,27145080,491483365800714,19653933207227382,492139066104414,19695242326360482,655700303700
50,589,27145100,493136456111218,19758077896789134,493136456111218,19758077896789134,0
50,589,27145200,490276366760904,19577892267719352,490932067064604,19619201386852452,655700303700
50,589,27145400,487051270350018,19374711193833534,487051270350018,19374711193833534,0
50,589,27145800,509700162826086,20801591419825818,509700162826086,20801591419825818,0
50,589,27146001,478427834032812,18831434705849556,478427834032812,18831434705849556,0
50,589,27146002,508582182077376,20731158632657088,508582182077376,20731158632657088,0
50,589,27146004,494946818574798,19872130731994674,494946818574798,19872130731994674,0
50,589,27146008,488188701746458,19446369371809254,488188701746458,19446369371809254,0
50,589,27146010,495193872465466,19887695127106758,495193872465466,19887695127106758,0
50,589,27146020,493944462374896,19808982291400848,493944462374896,19808982291400848,0
50,589,27146040,499169185418606,20138139843154578,499169185418606,20138139843154578,0
50,589,27146080,507697850128202,20675445719859126,507697850128202,20675445719859126,0
50,589,27146100,511178865254116,20894749672791708,511178865254116,20894749672791708,0
50,589,27146200,505203130089954,20518278357449502,505203130089954,20518278357449502,0
50,589,27146400,498015081092006,20065431270578778,498015081092006,20065431270578778,0
50,589,27146800,527293721888414,21909985640752482,527293721888414,21909985640752482,0
50,589,27147000,487382575189216,19395583398703008,487382575189216,19395583398703008,0
50,589,2714c080,532425508395594,22233288190704822,532425508395594,22233288190704822,0
50,589,2714c800,558363792376236,23867400081485268,558363792376236,23867400081485268,0
50,589,2714d000,499364443383858,20150441094965454,499364443383858,20150441094965454,0
50,589,2714e000,518335740943316,21345632841211308,518335740943316,21345632841211308,0
50,589,27154080,548617544208554,23253386446921302,549273244512254,23294695566054402,655700303700
50,589,27154800,572992165688666,24788987600168358,572992165688666,24788987600168358,0
50,589,27155000,524507542887386,21734456363687718,525163243191086,21775765482820818,655700303700
50,589,27156000,535522623481544,22428406441119672,535522623481544,22428406441119672,0
50,589,27164001,478260957567796,18820921488553548,478260957567796,18820921488553548,0
50,589,27164002,496139985099076,19947300223024188,496139985099076,19947300223024188,0
50,589,27164004,489010666058418,19498153123462734,489010666058418,19498153123462734,0
50,589,27164008,482004143870282,19056742225610166,482004143870282,19056742225610166,0
50,589,27164010,486364563573366,19331448666904458,486364563573366,19331448666904458,0
50,589,27164020,485957824747946,19305824120902998,485957824747946,19305824120902998,0
50,589,27164040,493454686293826,19778126398293438,493454686293826,19778126398293438,0
50,589,27164080,503096454537786,20385557797662918,503096454537786,20385557797662918,0
50,589,27164100,496317774809190,19958500974761370,496317774809190,19958500974761370,0
50,589,27164200,502442779611298,20344376277294174,502442779611298,20344376277294174,0
50,589,27164400,491470668913620,19653133303340460,491470668913620,19653133303340460,0
50,589,27164800,517372479251598,21284947354633074,517372479251598,21284947354633074,0
50,589,27165000,481469376317050,19023051869756550,481469376317050,19023051869756550,0
50,589,27166000,505352565529240,20527692790124520,505352565529240,20527692790124520,0
50,589,2716c000,507314273695410,20651280404593230,507314273695410,20651280404593230,0
50,589,27174000,530845570813008,22133752123001904,530845570813008,22133752123001904,0
50,589,27184041,540805754876816,22761243719021808,540805754876816,22761243719021808,0
50,589,27184044,524062212315070,21706400537631810,524062212315070,21706400537631810,0
50,589,271ac000,543131225314002,22907748356564526,543131225314002,22907748356564526,0
50,589,271c0042,545679096606438,23068264247987994,545679096606438,23068264247987994,0
50,589,271c1004,519590516294390,21424683688328970,520246216598090,21465992807462070,655700303700
50,589,271c1040,528059170774328,21958208920565064,528059170774328,21958208920565064,0
50,589,271c1080,537198670393714,22533997396586382,537854370697414,22575306515719482,655700303700
50,589,271c4001,506894473422544,20624832987402672,506894473422544,20624832987402672,0
50,589,271c4002,522965097458968,21637282301697384,523620797762668,21678591420830484,655700303700
50,589,271c4004,513379112397500,21033365242824900,514034812701200,21074674361958000,655700303700
50,589,271c4008,516076676976620,21203311811309460,516076676976620,21203311811309460,0
50,589,271c4010,515256202233288,21151621902479544,515256202233288,21151621902479544,0
50,589,271c4020,515789876063368,21185243353774584,516445576367068,21226552472907684,655700303700
50,589,271c4040,527097978939748,21897653834986524,527097978939748,21897653834986524,0
50,589,271c4080,528881341109394,22010005651674222,529537041413094,22051314770807322,655700303700
50,589,271c4100,535878475438428,22450825114403364,535878475438428,22450825114403364,0
50,589,271c4200,525426497893384,21792350529065592,526082198197084,21833659648198692,655700303700
50,589,271c4400,527206467264468,21904488599443884,527206467264468,21904488599443884,0
50,589,271c4800,549322503970416,23297798911918608,549322503970416,23297798911918608,0
50,589,271c5000,504236696029578,20457393011645814,504892396333278,20498702130778914,655700303700
50,589,271c6000,519390961391336,21412111729436568,519390961391336,21412111729436568,0
50,589,271cc000,544317581222868,22982488778823084,544317581222868,22982488778823084,0
50,589,271d4000,561932983566556,24092259126475428,562588683870256,24133568245608528,655700303700
50,589,271e4000,513656070396330,21050813596751190,513656070396330,21050813596751190,0
50,589,27205401,508457409530356,20723297962194828,509899950198496,20814178024287648,1442540668140
50,589,27242401,459749980223658,17654729915872854,461993932374098,17796098901350574,2243952150440
50,589,27244081,456912887024470,17475993044324010,456912887024470,17475993044324010,0
50,589,27244082,474779182637566,18601569667949058,476187583844506,18690298943986278,1408401206940
50,589,27244084,465170684198268,17996234266273284,466579085405208,18084963542310504,1408401206940
50,589,27244088,473761484418094,18537454680122322,473761484418094,18537454680122322,0
50,589,27244090,459432938920956,17634756313802628,459432938920956,17634756313802628,0
50,589,272440a0,476056827376276,18682061286487788,477465228583216,18770790562525008,1408401206940
50,589,272440c0,478664279422866,18846330765422958,478664279422866,18846330765422958,0
50,589,27244180,478925173995420,18862767123493860,478925173995420,18862767123493860,0
50,589,27244280,498396469261668,20089458725267484,499804870468608,20178188001304704,1408401206940
50,589,27244480,481550691018550,19028174695951050,481550691018550,19028174695951050,0
50,589,27244880,513430253686530,21036587144033790,513430253686530,21036587144033790,0
50,589,27244c00,489035629910142,19499725846121346,489035629910142,19499725846121346,0
50,589,27245080,508451517473160,20722926762591480,509859918680100,20811656038628700,1408401206940
50,589,27245400,505550623189264,20540170422706032,506993163857404,20631050484798852,1442540668140
50,589,27246001,447095555303178,16857501145882614,448538095971318,16948381207975434,1442540668140
50,589,27246002,476376053746736,18702172547826768,477818594414876,18793052609919588,1442540668140
50,589,27246004,459508027196914,17639486875187982,459508027196914,17639486875187982,0
50,589,27246008,461284714017504,17751418144885152,462727254685644,17842298206977972,1442540668140
50,589,27246010,455656968224976,17396870159955888,457099508893116,17487750222048708,1442540668140
50,589,27246020,465601190432836,18023356159051068,465601190432836,18023356159051068,0
50,589,27246040,471518963569396,18396175866654348,472961504237536,18487055928747168,1442540668140
50,589,27246080,472136742932618,18435095966537334,472136742932618,18435095966537334,0
50,589,27246100,467455080726552,18140151247555176,467455080726552,18140151247555176,0
50,589,27246200,474373947669130,18576039864937590,474373947669130,18576039864937590,0
