q,r,tests,first_inactive_mask,literal_mass,literal_margin,literal_grid,primary_margin,primary_den
35,306,24,10740051,1152582714140,-351926675100,18241159416480,-52767885664494000,2735079442907011200
35,308,32,32a40801,1153884672044,-269903327148,18241159416480,-5819115733310880,393279397019308800
35,310,24,10740051,35639739526378,-16600177481706,565475941910880,-16268173932071880,554166423072662400
35,313,24,10740051,360781804372028,-108677913995196,5709482897358240,-53252177857646040,2797646619705537600
35,316,58,08c0a980,89878014016632,-101891492559864,1441051593901920,-199707325417333440,2824461124047763200
35,319,199,08c42c01,1152182254626,-377155624482,18241159416480,-58953195662781420,2851275628389988800
35,320,20,1804aa01,4491951822384,-8865585853488,72964637665920,-69506193091345920,572042759300812800
35,322,32,32a40801,26163279133082,-29900080931994,419546666579040,-29302079313354120,411155733247459200
35,325,24,10740051,5583592889822,-13056836270814,91205797082400,-83172047045085180,580980927414888000
35,332,24,10740051,96041569067002,-5446075050234,1514016231567840,-10674307098458640,2967471813872966400
35,338,20,1804aa01,15038459911142,-1117315255014,237135072414240,-14234596348878360,3021100822557417600
35,344,32,32a40801,48616669198500,-74629260129060,784369854908640,-292546699705915200,3074729831241868800
35,347,32,32a40801,394241291471846,-481527907347942,6329682317518560,-235948674600491580,3101544335584094400
35,366,19,2c120091,69890038279920,-47770485986160,1112710724405280,-140445228799310400,3271369529751523200
35,371,199,08c42c01,61357481165982,-1604482836894,966781449073440,-786196590078060,473722910045985600
35,372,24,10740051,35457440706168,-28085003154936,565475941910880,-165139818551023680,3324998538435974400
35,378,141,01860c09,3464476429668,-631897928676,54723478249440,-5573339730922320,482661078160060800
35,383,24,10740051,442262018263728,-82949075432496,6986364056511840,-40645046961923040,3423318387690801600
35,384,24,10740051,9086865899280,-11244549672720,145929275331840,-264471808302374400,3432256555804876800
35,385,352,0070ac01,1147147843890,-694323500850,18241159416480,-3742403669581500,98319849254827200
35,390,24,10740051,1154628934672,-223014781584,18241159416480,-8523624952140480,697177112897865600
35,397,199,08c42c01,459378265898738,-26130401749746,7241740288342560,-12803896857375540,3548452741287854400
35,406,266,20820649,1156516365566,-104106635262,18241159416480,-2958710574146040,518413750616361600
35,409,32,32a40801,470341485114046,-211023243176382,7460634201340320,-103401389156427180,3655710758656756800
35,410,199,08c42c01,47068490203844,-26235261460548,747887536075680,-25710556231337040,732929785354166400
35,412,24,10740051,119121156817286,-10724800100742,1878839419897440,-21020608197454320,3682525262998982400
35,416,20,1804aa01,2310706915852,-354739633164,36482318832960,-36155063412074880,3718277935455283200
35,420,46,0ac44140,1132254605388,-1632597526476,18241159416480,-9599673455678880,107258017368902400
35,428,168,22560801,122986874760624,-59043120334128,1951804057563360,-115724515854890880,3825535952824185600
35,430,24,10740051,49730150678312,-4479926900904,784369854908640,-4390328362885920,768682457810467200
35,434,32,32a40801,35672672082788,-14525426427876,565475941910880,-14234917899318480,554166423072662400
35,440,24,10740051,1121857050210,-2287643502690,18241159416480,-98643187835992800,786558794038617600
35,462,32,32a40801,1146623303124,-727369569108,18241159416480,-23523131864952720,589919095528963200
35,466,32,32a40801,268592168724282,-79453946529594,4250190144039840,-77864867599002120,4165186341159043200
35,485,199,08c42c01,110953850785154,-87477254129538,1769392463398560,-42863854523473620,867002307065294400
35,487,32,32a40801,560514674991648,-221354018829216,8883444635825760,-108463469226315840,4352887871554622400
35,494,32,32a40801,1156945035800,-77100410520,18241159416480,-18662925370471200,4415455048353148800
35,495,24,10740051,1153577268896,-289269725472,18241159416480,-14032474382646720,884878643293444800
35,512,24,10740051,36692355823474,-23249988430578,583717101327360,-182279909295731520,4576342074406502400
35,516,24,10740051,49059990825872,-46699997604624,784369854908640,-274595985915189120,4612094746862803200
35,519,24,10740051,199272058366966,-68742639085302,3155720579051040,-101051679455393940,4638909251205028800
35,520,24,10740051,1115616065024,-2680825569408,18241159416480,-136614871017031680,929569483863820800
35,530,24,10740051,61150486255560,-14645162193480,966781449073440,-14352258949610400,947445820091971200
35,538,266,20820649,307581638822136,-249844286337912,4906871883033120,-244847400611153760,4808734445372457600
35,540,24,10740051,3380960067238,-5893428761766,54723478249440,-103960083357552240,965322156320121600
36,44,12,18492600,1144395161316,-867742503012,18241159416480,-4810764436698528,101128987804965120
36,45,46,0ac44140,1154639782568,-222331364136,18241159416480,-560275037622720,45967721729529600
36,46,3,2a904060,26259936094224,-23810692380048,419546666579040,-12000588959544192,211451519955836160
36,47,46,0ac44140,53608219359284,-52020150663348,857334492574560,-26218155934327392,432096584257578240
36,48,1,0a10d120,1130212661750,-1761239975670,18241159416480,-3550659790950720,36774177383623680
36,50,1,0a10d120,5599658793174,-12044684359638,91205797082400,-30352604586287760,229838608647648000
36,51,219,16410206,1137187598862,-1321818937614,18241159416480,-11325344657476752,156290253880400640
36,52,3,2a904060,1136386403034,-1372294274778,18241159416480,-8991272088345456,119516076496776960
36,55,33,1e808042,1144911306636,-835225347852,18241159416480,-23152446642457440,505644939024825600
36,59,46,0ac44140,68156504533964,-11053836649548,1076228405572320,-5571133671372192,542419116408449280
36,61,46,0ac44140,70151820614316,-31278198919212,1112710724405280,-15764212255282848,560806205100261120
36,62,46,0ac44140,35012034423986,-56145598932402,565475941910880,-28297381861930608,284999874723083520
36,64,46,0ac44140,4606011655102,-1679816392254,72964637665920,-3386509846784064,147096709534494720
36,65,58,08c0a980,1151647401484,-410851372428,18241159416480,-13459490960741280,597580382483884800
36,69,46,0ac44140,26233627574098,-25468129147986,419546666579040,-12835937090584944,211451519955836160
36,70,7,34814108,1143805421384,-904896118728,18241159416480,-15962367534361920,321774052106707200
36,75,12,18492600,5597803817860,-12161547804420,91205797082400,-30647100467138400,229838608647648000
36,76,120,02c1c300,1154491535086,-231670955502,18241159416480,-2218481069887152,174677342572212480
36,79,92,19c00c40,91276235070324,-13803566177268,1441051593901920,-6956997353343072,726290003326567680
36,81,46,0ac44140,10295478832772,-8066572528644,164170434748320,-4065552554436576,82741899113153280
36,83,46,0ac44140,93642371738316,-156595506757452,1514016231567840,-78924135405755808,763064180710191360
36,90,409,02609124,1156089923438,-130972489326,18241159416480,-330050673101520,45967721729529600
36,93,46,0ac44140,34110632093164,-112933945774188,565475941910880,-56918708670190752,284999874723083520
36,94,46,0ac44140,52249255054840,-137634901843320,857334492574560,-69367990529033280,432096584257578240
36,96,1,0a10d120,2034067783662,-17783004961134,36482318832960,-35850538001646144,73548354767247360
36,100,2,06411019,5734965881934,-3520337767758,91205797082400,-8871251174750160,229838608647648000
36,102,18,05414214,1151821965008,-399853870416,18241159416480,-3425947961724288,156290253880400640
36,103,12,18492600,118764867995614,-33170995866078,1878839419897440,-16718181916503312,946935067628309760
36,104,3,2a904060,1105743808640,-3302777721600,18241159416480,-43279599263846400,239032152993553920
36,105,3,2a904060,1135379935300,-1435701742020,18241159416480,-25325778729232800,321774052106707200
36,106,46,0ac44140,60165282340752,-76713008826384,966781449073440,-38663356448497536,487257850333013760
36,108,46,0ac44140,3423828684604,-3192705867708,54723478249440,-1609123757324832,27580633037717760
36,110,3,2a904060,1151344259662,-429949307214,18241159416480,-11918194795972080,505644939024825600
36,116,3,2a904060,1147883194202,-647996431194,18241159416480,-9471115838331504,266612786031271680
36,122,46,0ac44140,68725363765338,-121144980404826,1112710724405280,-61057070124032304,560806205100261120
36,124,219,16410206,35203109283968,-44107882753536,565475941910880,-22230372907782144,284999874723083520
36,127,33,1e808042,144714748087206,-149479854077862,2316627245892960,-75337846455242448,1167580131930051840
36,128,3,2a904060,9068624639692,-12393749026764,145929275331840,-24985798037956224,294193419068989440
36,129,46,0ac44140,49762454932942,-2444758859214,784369854908640,-1232158465043856,395322406873954560
36,130,26,0230106c,1140590068820,-1107463330260,18241159416480,-36280498699317600,597580382483884800
36,135,92,19c00c40,3471727266354,-175095217458,54723478249440,-441239947994160,137903165188588800
36,140,3,2a904060,1133385418850,-1561356278370,18241159416480,-27542324750446800,321774052106707200
36,141,46,0ac44140,53894486429156,-33985325261412,857334492574560,-17128603931751648,432096584257578240
36,144,46,0ac44140,1152106271838,-381942540126,18241159416480,-769996160894016,36774177383623680
36,147,46,0ac44140,7907856522454,-12557502746838,127688115915360,-44302869690844464,450483672949390080
36,150,12,18492600,5639068582254,-9561867647598,91205797082400,-24095906471946960,229838608647648000
36,151,219,16410206,174366018688470,-32601110180310,2754415071888480,-16430959530876240,1388225196231793920
36,152,161,04c10690,1142033993176,-1016496095832,18241159416480,-19467933227374464,349354685144424960
36,153,12,18492600,1130302240724,-1755596500308,18241159416480,-15041950814638944,156290253880400640
36,158,33,1e808042,90680475799206,-51336400257702,1441051593901920,-25873545729881808,726290003326567680
36,160,46,0ac44140,2311369348270,-313006390830,36482318832960,-3155104419566400,367741773836236800
36,161,33,1e808042,26512404604110,-7905176257230,419546666579040,-27889461835507440,1480160639690853120
36,162,46,0ac44140,10303261406850,-7576270361730,164170434748320,-3818440262311920,82741899113153280
36,163,195,18c0c140,188266630449920,-32438221200000,2973308984886240,-16348863484800000,1498547728382664960
36,166,46,0ac44140,92868534771032,-205347235696344,1514016231567840,-103495006790957376,763064180710191360
36,172,46,0ac44140,48809778073216,-62463401021952,784369854908640,-31481554115063808,395322406873954560
36,173,33,1e808042,196489250525322,-244059533108874,3155720579051040,-123006004686872496,1590483171841724160
36,175,46,0ac44140,5700718727554,-5677908493698,91205797082400,-100158305828832720,1608870260533536000
36,183,5,3c601010,69361553698340,-81065014625700,1112710724405280,-40856767371352800,560806205100261120
36,185,46,0ac44140,41715542091480,-71612441875800,674922898409760,-180463353527016000,1700805703992595200
36,186,3,2a904060,35353750628434,-34617478052178,565475941910880,-17447208938297712,284999874723083520
36,189,46,0ac44140,3413288528616,-3856735694952,54723478249440,-13606563531790656,193064431264024320
36,192,1,0a10d120,4523826155060,-6857502894900,72964637665920,-13824725836118400,147096709534494720
36,198,46,0ac44140,1129442382594,-1809767562498,18241159416480,-10033351366488912,101128987804965120
36,200,219,16410206,5773080269450,-1119131354250,91205797082400,-5640422025420000,459677217295296000
36,204,18,05414214,1141948987862,-1021851430614,18241159416480,-8755223057500752,156290253880400640
36,205,46,0ac44140,47119257968756,-23036892271092,747887536075680,-58052968523151840,1884676590910713600
36,206,1,0a10d120,118212953051630,-67941637337070,1878839419897440,-34242585217883280,946935067628309760
36,208,33,1e808042,1148350404696,-618562170072,18241159416480,-16211277353246976,478064305987107840
36,209,46,0ac44140,1156701194878,-92462388606,18241159416480,-9739618166201616,1921450768294337280
36,210,3,2a904060,1117967026048,-2532715024896,18241159416480,-44677093039165440,321774052106707200
36,211,46,0ac44140,236889459123920,-471502622702160,3848884636877280,-237637321841888640,1939837856986149120
36,212,46,0ac44140,58979804128776,-151398136180872,966781449073440,-76304660635159488,487257850333013760
36,216,46,0ac44140,3353363101656,-7632037593432,54723478249440,-7693093894179456,55161266075435520
36,223,46,0ac44140,249401916816336,-558793440070992,4067778549875040,-281631893795779968,2050160389137020160
36,233,46,0ac44140,263888760089658,-375768690510906,4250190144039840,-189387420017496624,2142095832596079360
36,237,46,0ac44140,90982258980954,-32324059807578,1441051593901920,-16291326143019312,726290003326567680
36,244,46,0ac44140,70519717286832,-8100708550704,1112710724405280,-4082757109554816,560806205100261120
36,248,140,10259240,35876433802014,-1688438116638,565475941910880,-1701945621571104,569999749446167040
36,250,33,1e808042,28307412330638,-40748964817806,456028985412000,-102687391340871120,1149193043238240000
36,254,12,18492600,147047800097494,-2497577429718,2316627245892960,-1258779024577872,1167580131930051840
36,256,3,2a904060,18183187805690,-21893370896250,291858550663680,-44137035726840000,588386838137978880
36,258,46,0ac44140,49413252003720,-24444543400200,784369854908640,-12320049873700800,395322406873954560
36,260,26,0230106c,1106215128278,-3273084584406,18241159416480,-107226250985140560,597580382483884800
36,265,199,08c42c01,60832323422056,-34689420704232,966781449073440,-87417340174664640,2436289251665068800
