q,r,tests,first_inactive_mask,margin_num,den
130,159,373,1a101c10,-83779845357564720,5278626711940982400
130,160,2,06411019,-11310300865281600,531182562207897600
130,161,26,0230106c,-38461938977236320,5345024532216969600
130,162,200,03941808,-72505239880731840,2689111721177481600
130,163,177,30c48500,-31518780854258880,5411422352492956800
130,164,331,1886010c,-17504122075025040,2722310631315475200
130,165,84,23d00880,-164029638781008000,1095564034553788800
130,166,14,2188042c,-46783926335142360,2755509541453468800
130,169,22,0202a129,-34717842751180680,431585831793916800
130,172,2,06411019,-414695530805970960,2855106271867449600
130,173,2,06411019,-91495195843091040,5743411453872892800
130,174,182,03648840,-24970124438794080,2888305182005443200
130,175,2,06411019,-124347864042216360,1161961854829776000
130,179,22,0202a129,-259380103250464560,5942604914700854400
130,180,22,0202a129,-46865470666669200,597580382483884800
130,183,1,0a10d120,-200648898618517440,6075400555252828800
130,184,90,2210812c,-139406809648972320,3054299732695411200
130,185,1,0a10d120,-54621146834785440,1228359675105763200
130,186,13,12904122,-115646994711415440,3087498642833404800
130,192,1,0a10d120,-778864738798560960,3187095373247385600
130,196,182,03648840,-9677783156801760,3253493193523372800
130,197,22,0202a129,-85190479211466720,6540185297184739200
130,200,6,024085d0,-19956169620616320,663978202759872000
130,201,26,0230106c,-37850561364241080,6672980937736713600
130,203,11,04518811,-217281398385116520,6739378758012700800
130,204,2,06411019,-280066410146184480,3386288834075347200
130,205,56,06220849,-37002558879828360,1361155315657737600
130,206,1,0a10d120,-516903265736217360,3419487744213340800
130,208,1,0a10d120,-60954198710670720,265591281103948800
130,210,1,0a10d120,-357831172769747040,697177112897865600
130,211,1,0a10d120,-138273563536879680,7004970039116649600
130,212,49,1a048128,-231248582404847280,3519084474627321600
130,214,25,0812412c,-222196515078676320,3552283384765315200
130,215,182,03648840,-108426091022121600,1427553135933724800
130,216,255,32260808,-165982522412004480,3585482294903308800
130,217,182,03648840,-347539957592241960,7204163499944611200
130,218,22,0202a129,-690332756975381520,3618681205041302400
130,219,182,03648840,-258322379568664320,7270561320220598400
130,220,1,0a10d120,-78130584950418000,730376023035859200
130,221,26,0230106c,-106687922793084360,564381472345891200
130,222,24,10740051,-269397895521638520,3685079025317289600
130,224,417,0090492c,-196471505148085440,3718277935455283200
130,225,26,0230106c,-223253397899302680,1493950956209712000
130,227,2,06411019,-562689824150923560,7536152601324547200
130,230,347,0070ac01,-1484416046720880,763574933173852800
130,231,26,0230106c,-835980800616201240,7668948241876521600
130,232,26,0230106c,-241228532483396640,3851073576007257600
130,233,13,12904122,-637731671694029640,7735346062152508800
130,234,182,03648840,-18702724464627840,298790191241942400
130,237,182,03648840,-638949879866287080,7868141702704483200
130,239,182,03648840,-799042941916291800,7934539522980470400
130,241,182,03648840,-40205601844644600,8000937343256457600
130,244,1,0a10d120,-351645670842888240,4050267036835219200
130,245,177,30c48500,-39802688637337080,1626746596761686400
130,246,182,03648840,-243003925308460680,4083465946973212800
130,247,26,0230106c,-15297330731155200,630779292621878400
130,248,182,03648840,-742350017580706080,4116664857111206400
130,249,182,03648840,-547045212886721640,8266528624360406400
130,250,2,06411019,-106052883844110840,829972753449840000
130,253,56,06220849,-674369651175620400,8399324264912380800
130,254,11,04518811,-105961615841914560,4216261587525187200
130,256,1,0a10d120,-1818730052658529920,4249460497663180800
130,258,1,0a10d120,-248020837185794400,4282659407801174400
130,259,90,2210812c,-419253178441013280,8598517725740342400
130,261,417,0090492c,-309124279104011280,8664915546016329600
130,262,26,0230106c,-238209655814577720,4349057228077161600
130,263,182,03648840,-632371604325977880,8731313366292316800
130,265,32,32a40801,-75073515143608800,1759542237313660800
130,268,182,03648840,-101832521867294400,4448653958491142400
130,269,22,0202a129,-252409275420775200,8930506827120278400
130,270,1,0a10d120,-21131049932417880,896370573725827200
130,271,1,0a10d120,-196855623497103480,8996904647396265600
130,272,49,1a048128,-67755583866821760,4515051778767129600
130,274,26,0230106c,-45266601536530920,4548250688905123200
130,275,1,0a10d120,-199672852086948240,1825940057589648000
130,276,182,03648840,-489540064003033680,4581449599043116800
130,277,2,06411019,-130729031361452160,9196098108224227200
130,279,182,03648840,-885796449105171240,9262495928500214400
130,280,118,02c1c300,-51495882999855840,929569483863820800
130,281,182,03648840,-417315498617089800,9328893748776201600
130,282,26,0230106c,-247389440827019400,4681046329457097600
130,288,56,06220849,-17204256410664960,4780643059871078400
130,293,26,0230106c,-919113392076679800,9727280670432124800
130,294,6,024085d0,-81567147618421920,4880239790285059200
130,296,4,09034019,-59484367392559200,4913438700423052800
130,297,182,03648840,-486829779473517480,9860076310984099200
130,299,182,03648840,-3948776879491080,763574933173852800
130,300,2,06411019,-32564988126478080,995967304139808000
130,301,182,03648840,-496863143837161920,9992871951536073600
130,302,90,2210812c,-52031958812935920,5013035430837033600
130,306,1,0a10d120,-1273594141068467400,5079433251113020800
130,308,26,0230106c,-477971513181882720,5112632161251014400
130,309,182,03648840,-502845584050620720,10258463232640022400
130,311,182,03648840,-1165089681192560760,10324861052916009600
130,312,26,0230106c,-8370208273321440,398386921655923200
130,313,2,06411019,-97779091277485800,10391258873191996800
130,315,13,12904122,-55814171650833960,2091531338693596800
130,316,182,03648840,-1490345293286959200,5245427801802988800
130,320,1,0a10d120,-232609238310234240,1062365124415795200
130,321,90,2210812c,-659783163181484160,10656850154295945600
130,322,138,10259240,-48368996025353640,5345024532216969600
130,323,26,0230106c,-21892158716566320,10723247974571932800
130,324,154,0314480c,-195109999629068160,5378223442354963200
130,326,80,08940509,-61837996475553480,5411422352492956800
130,327,2,06411019,-334343776697363160,10856043615123907200
130,330,84,23d00880,-103002609692422440,1095564034553788800
130,332,13,12904122,-398759443203335760,5511019082906937600
130,333,182,03648840,-168733303560385200,11055237075951868800
130,335,138,10259240,-116019285417519120,2224326979245571200
130,337,182,03648840,-343097661016918080,11188032716503843200
130,338,20,1804aa01,-5590403935585560,431585831793916800
130,340,182,03648840,-30003553183836960,1128762944691782400
130,341,182,03648840,-204983429165555040,11320828357055817600
130,344,22,0202a129,-489900661915785120,5710212543734899200
130,345,182,03648840,-245214771993533160,2290724799521558400
130,346,33,1e808042,-31475591480838960,5743411453872892800
130,347,49,1a048128,-129648117055078440,11520021817883779200
130,349,90,2210812c,-1011370059113909040,11586419638159766400
130,350,26,0230106c,-31294123539620760,1161961854829776000
130,358,22,0202a129,-199201979139508800,5942604914700854400
130,359,182,03648840,-1185443579963031480,11918408739539702400
130,361,26,0230106c,-639174999565950120,11984806559815689600
130,363,182,03648840,-694246089927269880,12051204380091676800
130,366,1,0a10d120,-374286798709682040,6075400555252828800
130,369,26,0230106c,-10344930437073960,12250397840919638400
130,370,1,0a10d120,-258606012569617440,1228359675105763200
130,371,26,0230106c,-138347458017841800,12316795661195625600
130,372,1,0a10d120,-334711180444062240,6174997285666809600
130,373,182,03648840,-968927689741742640,12383193481471612800
130,375,33,1e808042,-104728571203412520,2489918260349520000
130,381,11,04518811,-998296728337654200,12648784762575561600
130,383,26,0230106c,-435450509603796960,12715182582851548800
130,384,1,0a10d120,-182752345874891520,6374190746494771200
130,385,22,0202a129,-127604207887196040,2556316080625507200
130,387,182,03648840,-1624297161280968720,12847978223403523200
130,394,22,0202a129,-228151012560700320,6540185297184739200
130,395,182,03648840,-180262899658066680,2622713900901494400
130,397,182,03648840,-12885032661064200,13179967324783459200
130,398,182,03648840,-134563165339959720,6606583117460726400
130,402,26,0230106c,-85945269517347240,6672980937736713600
130,405,182,03648840,-119977017452150040,2689111721177481600
130,406,26,0230106c,-283188872342212200,6739378758012700800
130,408,182,03648840,-134200911062836800,6772577668150694400
130,409,22,0202a129,-1449788166252939240,13578354246439382400
130,410,56,06220849,-92858189225812920,1361155315657737600
130,411,182,03648840,-1175404826519993160,13644752066715369600
130,412,22,0202a129,-170942387596999200,6838975488426681600
130,415,182,03648840,-32789065124382840,2755509541453468800
130,416,1,0a10d120,-160842456170323200,531182562207897600
130,419,182,03648840,-2226080446167876480,13910343347819318400
130,420,1,0a10d120,-141226806514968720,1394354225795731200
130,421,182,03648840,-524760327874593720,13976741168095305600
130,422,1,0a10d120,-412346036557728000,7004970039116649600
130,423,182,03648840,-2191210047838375200,14043138988371292800
130,427,26,0230106c,-848282548797061560,14175934628923267200
130,428,1,0a10d120,-322589573050923360,7104566769530630400
130,430,90,2210812c,-25444558205277120,1427553135933724800
130,431,182,03648840,-1225232021706212520,14308730269475241600
130,433,26,0230106c,-1213966191197705400,14375128089751228800
130,434,182,03648840,-75425391572108760,7204163499944611200
130,437,182,03648840,-1454902489200200040,14507923730303203200
130,439,26,0230106c,-239740860100472640,14574321550579190400
130,440,24,10740051,-1658168139307680,1460752046071718400
130,441,182,03648840,-869865422182848000,14640719370855177600
130,442,26,0230106c,-27887472774808920,564381472345891200
130,443,90,2210812c,-120193154907330960,14707117191131164800
130,444,56,06220849,-114073147891553760,7370158050634579200
130,445,1,0a10d120,-8180842585701240,2954703002281430400
130,448,26,0230106c,-119949973305402240,7436555870910566400
130,449,182,03648840,-429847883895994200,14906310651959126400
130,450,182,03648840,-143519439712750920,1493950956209712000
130,454,2,06411019,-136269773887174200,7536152601324547200
130,456,182,03648840,-242784702243064800,7569351511462540800
130,457,182,03648840,-823005099739859400,15171901933063075200
130,459,177,30c48500,-1053240088736057040,15238299753339062400
130,460,182,03648840,-44737879931231760,1527149866347705600
130,462,14,2188042c,-544388992202895840,7668948241876521600
130,463,182,03648840,-15764425309629360,15371095393891036800
130,466,26,0230106c,-312411526990257240,7735346062152508800
130,467,182,03648840,-409027418394908040,15503891034443011200
130,468,154,0314480c,-20701489987629360,597580382483884800
130,471,26,0230106c,-92940284477313000,15636686674994985600
130,473,182,03648840,-307892611580954400,15703084495270972800
130,475,182,03648840,-295051651660321920,3153896463109392000
130,478,182,03648840,-626925917446952760,7934539522980470400
130,481,56,06220849,-124485058169035200,1228359675105763200
130,483,373,1a101c10,-707475083016789360,16035073596650908800
130,484,49,1a048128,-127197590515435440,8034136253394451200
130,485,22,0202a129,-280230076285155360,3220294283385379200
130,487,177,30c48500,-619973766379651320,16167869237202883200
130,488,22,0202a129,-368792019071330400,8100534073670438400
130,489,182,03648840,-567469872695456640,16234267057478870400
130,491,182,03648840,-715827275614858680,16300664877754857600
130,492,182,03648840,-546960430850324400,8166931893946425600
130,493,182,03648840,-547972414833196080,16367062698030844800
130,494,26,0230106c,-4781842448619600,630779292621878400
130,495,26,0230106c,-224521179241839480,3286692103661366400
130,497,26,0230106c,-23508304696487520,16499858338582819200
130,506,56,06220849,-184684330503592920,8399324264912380800
130,509,182,03648840,-415458899976491280,16898245260238742400
130,512,1,0a10d120,-1967661152345790720,8498920995326361600
130,513,182,03648840,-905070191505119640,17031040900790716800
130,514,182,03648840,-626840874416647800,8532119905464355200
130,515,182,03648840,-211354545250681560,3419487744213340800
130,516,1,0a10d120,-88506154557737280,8565318815602348800
130,518,26,0230106c,-84281759296403760,8598517725740342400
130,519,24,10740051,-103897722973622760,17230234361618678400
130,520,26,0230106c,-629589654963360,132795640551974400
130,521,182,03648840,-1743240504726957600,17296632181894665600
130,523,182,03648840,-2190884401663481160,17363030002170652800
130,524,182,03648840,-1033176814050457440,8698114456154323200
130,526,182,03648840,-724822376338929960,8731313366292316800
130,530,80,08940509,-86493379352398200,1759542237313660800
130,531,182,03648840,-528259270623051240,17628621283274601600
130,532,182,03648840,-376534994865382080,8830910096706297600
130,533,182,03648840,-91981209141319680,1361155315657737600
130,537,182,03648840,-1359725677645640760,17827814744102563200
130,538,22,0202a129,-298360973190341880,8930506827120278400
130,540,26,0230106c,-143293453853331600,1792741147451654400
130,541,182,03648840,-397805077054213920,17960610384654537600
130,542,26,0230106c,-39863505369738960,8996904647396265600
130,543,182,03648840,-1961604576546385680,18027008204930524800
130,544,49,1a048128,-402727885431580800,9030103557534259200
130,545,90,2210812c,-19494716891569920,3618681205041302400
130,548,182,03648840,-100486678036071600,9096501377810246400
130,549,26,0230106c,-81728431545000240,18226201665758486400
130,550,1,0a10d120,-52381084226070600,1825940057589648000
130,552,182,03648840,-1094138364118232160,9162899198086233600
130,553,182,03648840,-524455838139378600,18358997306310460800
130,554,26,0230106c,-303666661136737080,9196098108224227200
130,555,182,03648840,-120197133836357760,3685079025317289600
130,557,182,03648840,-109369842336911520,18491792946862435200
130,558,182,03648840,-908854634944849320,9262495928500214400
130,560,182,03648840,-14587825383331200,1859138967727641600
131,140,4,09034019,-105602364035693280,4683600091775404800
