q96_lo,q96_hi,q100,q210,count8,count9,least8,least9,least8_tick96,least8_tick100,least8_tick210,least9_tick96,least9_tick100,least9_tick210
0100800000000000,0000000000000000,0000000000000000,0000000000000008,0,1,-,20451a81,-,-,-,4874584522626,-20362454604576,2797077331566
0100800000000000,0004000000000000,0000000000000000,0000000000000000,3,59,00643043,004532c1,11735440416,2412139946076,-2068192765044,1692315768906,-19855469852316,1744194165840
0100800000000000,0004800000000000,0000000000000000,0000000000000000,0,1,-,0264a0c1,-,-,-,274143247434,21464039233980,4700866889628
0100800000000000,0004800000000000,0000000000000000,0000000000000002,0,3,-,0064a2c1,-,-,-,583407148338,-887380896402,1672876383066
0100800000000000,0004800000000000,0000000000000400,0000000000000002,0,1,-,00e422c1,-,-,-,2470341718908,18514471878,1854055456722
0100800000000000,0005020000000000,0000000000000000,0000000000000000,0,10,-,00e410d1,-,-,-,529134732630,12874660837416,2108389294746
0100800000000000,00050a0000000000,0000000000000000,0000000000000000,0,9,-,006412d1,-,-,-,920002724928,280390898844,2572365834108
0100800000000000,0006000000000000,0000000000000000,0000000000000000,36,261,00453281,00453017,1113253753374,-21303124891146,1454663158074,4074086122974,-3426622805844,-1974463857324
0100800000000000,0006800000000000,0000000000000000,0000000000000000,0,19,-,00452a83,-,-,-,238283728326,-28493292415392,-620290054818
0100800000000000,0006800000000000,0000000000000000,0000000000000002,0,31,-,00452a85,-,-,-,2495015800830,-32358276346662,1141165598958
0100800000000000,0006800000000000,0000000000000400,0000000000000002,0,1,-,00e42283,-,-,-,5968294169040,10783022398218,4010352335892
0100800000000000,0007030000000000,0000000000000000,0000000000000000,0,47,-,00e41017,-,-,-,3595547299050,18723023821656,-147210230286
0100800000000000,00070b0000000000,0000000000000000,0000000000000000,3,113,00649281,00459a81,275018259096,-3315551885856,2870429468760,3885069976830,-12895707666366,3869217680958
0100840000000000,0000000000000000,0000000000000000,0000000000000000,7,141,20443007,20442097,2785351246902,-6494061731094,-3402371627298,4273563161826,2159648911728,-411323449950
0100840000000000,0000000000000000,0000000000000000,0000000000000002,0,22,-,20442a83,-,-,-,2296546422534,-12307951142172,305835034932
0100840000000000,0004000000000000,0000000000000000,0000000000000000,0,12,-,00443247,-,-,-,118403852238,-18385677198126,-4190571078750
0100840000000000,0004800000000000,0000000000000000,0000000000000002,0,1,-,00c4a2c1,-,-,-,1475214773004,4922402206428,2327840570160
0100840000000000,0006000000000000,0000000000000000,0000000000000000,4,121,00443a81,00443037,1036562614542,-17225459906886,1760865080310,1360153404666,-2540134312254,-2909890818198
0100840000000000,0006800000000000,0000000000000000,0000000000000000,0,16,-,00c42287,-,-,-,553895900712,-5207933023272,-1111117897512
0100840000000000,0006800000000000,0000000000000000,0000000000000002,0,7,-,0044aa83,-,-,-,461961664794,-6953879733822,955440278352
0100840000000000,0007030000000000,0000000000000000,0000000000000000,0,3,-,00c49a81,-,-,-,2353478838228,-266603253336,3929396806440
0100840000000000,00070b0000000000,0000000000000000,0000000000000000,0,3,-,02449125,-,-,-,6261519660858,37332038808036,979242516000
0101800000000000,0000000000000000,0000000000000000,0000000000000000,2,80,2045a201,20452017,793327465350,-14207474251152,-2443444930836,1932751530486,-8374638309912,-4664722218660
0101800000000000,0000000000000000,0000000000000000,0000000000000002,0,7,-,2045a301,-,-,-,6752292786666,689939052138,536037729822
0101800000000000,0004800000000000,0000000000000000,0000000000000000,0,4,-,00c5a241,-,-,-,1063935962964,-7841449831572,-1379159729892
0101800000000000,0004800000000000,0000000000000000,0000000000000200,0,2,-,0245a241,-,-,-,610115224950,1111499100558,215989062786
0101800000000000,0004800000000000,0000000000000400,0000000000000000,0,1,-,00e42243,-,-,-,1906107338016,601045985988,-2726378408376
0101800000000000,0006800000000000,0000000000000000,0000000000000000,1,30,0245a201,0045a321,31053209418,-336155938272,-73541944980,229842297342,-14554740394782,-2917258836282
0101800000000000,0006800000000000,0000000000000000,0000000000000002,0,2,-,00e4a203,-,-,-,4601415483756,10825395517818,127212851430
0101800000000000,0006800000000000,0000000000000000,0000000000000100,0,2,-,02e42203,-,-,-,1152355762908,13882859611740,930183175278
0101800000000000,0006800000000000,0000000000000000,0000000000000200,0,15,-,0245a203,-,-,-,2231195826510,8314632048618,790388031384
0101800000000000,0006800000000000,0000000000000000,0000000000000300,0,1,-,02652203,-,-,-,1230901507458,-617004831240,899556911190
0101840000000000,0000000000000000,0000000000000000,0000000000000000,1,45,2244a201,20442217,311477445090,9350589981348,287684510400,1915811217810,-6305339330892,-4433681353248
0101840000000000,0000000000000000,0000000000000000,0000000000000002,0,1,-,20c4a301,-,-,-,6255900186228,14767044062778,1113816124386
0101840000000000,0004800000000000,0000000000000000,0000000000000000,0,1,-,02c4a241,-,-,-,1313628238188,18188368145388,1393720264188
0101840000000000,0006800000000000,0000000000000000,0000000000000000,0,15,-,0044a325,-,-,-,3303629064666,-819967478652,-1675304943102
0101840000000000,0006800000000000,0000000000000000,0000000000000200,0,2,-,0244a321,-,-,-,7584047354646,29236359537378,1490570046000
0104000000000000,0000000000000000,0000000000000000,0000000000000000,1,68,20262281,20062287,154623939498,-17377224650478,319504074876,1880589207798,-7172481196818,-251701955064
0104000000000000,0006800000800000,0000000000000000,0000000000000000,0,29,-,00262287,-,-,-,1743374149146,-3847851316638,1271148904494
0104000000000000,0006800000800000,0000000000000000,0000000000000200,0,2,-,0226a203,-,-,-,226267137306,17076065349924,2363360996682
0104000000000000,0006800000800000,0000000000000400,0000000000000000,0,1,-,00a62283,-,-,-,5252471696304,8469532076922,4262320322568
0108800000000000,0000000000000000,0000000000000000,0000000000000000,36,401,20241283,20053017,4029576264,-2931240158406,3938495211252,2871968593662,-2051672991354,-1182064015440
0108800000000000,0004000000000000,0000000000000000,0000000000000000,1,75,002432c1,00243057,2456541087084,-3934672587216,4547392350606,4001002067160,10645592614146,854263717146
0108800000000000,0005020000000000,0000000000000000,0000000000000000,0,5,-,00a412c3,-,-,-,1733691601530,12562189996104,6012595057896
0108800000000000,00050a0000000000,0000000000000000,0000000000000000,0,9,-,002412c7,-,-,-,98552412252,1166343977484,3533144963922
0108800000000000,0006000000000000,0000000000000000,0000000000000000,37,304,00243017,00053287,1554806005704,-510080386284,-853364359764,454825768194,-17438509844406,1216592731998
0108800000000000,0007030000000000,0000000000000000,0000000000000000,0,48,-,00a41097,-,-,-,728908227306,13657278465936,3264793894656
0108800000000000,00070b0000000000,0000000000000000,0000000000000000,1,63,02249281,00241297,1873210687236,17700540434136,8799067914462,3093883007544,7694013531204,5272800406146
0108840000000000,0000000000000000,0000000000000000,0000000000000000,3,111,20043207,20043037,602990827866,-15385039902036,-2554818984396,943144110342,-2015579729394,-1724936858820
0108840000000000,0004000000000000,0000000000000000,0000000000000000,0,2,-,0084b2c1,-,-,-,284692434012,-980850620736,4382529345306
0108840000000000,0006000000000000,0000000000000000,0000000000000000,1,46,0204b281,00043297,565066550286,9807585447114,6344775565128,2389341347190,-5062443964956,2603268028368
0108840000000000,0006000000000000,0000000000000040,0000000000000000,0,7,-,02043287,-,-,-,2900584263654,17710851298644,6574885716672
0108840000000000,0006000000000000,0000000000000240,0000000000000000,0,2,-,00843097,-,-,-,1099780166772,1131112565856,1052666803314
0108840000000000,0007030000000000,0000000000000000,0000000000000000,0,1,-,02849125,-,-,-,3807516485052,35825087267676,2817251749116
0108840000000000,00070b0000000000,0000000000000000,0000000000000000,0,1,-,02049325,-,-,-,6531487686738,32664905043624,3253626070128
011c800000000000,0000000000000000,0000000000000000,0000000000000000,0,16,-,22052a81,-,-,-,909428645538,-6315125823342,3854084058594
011c800000000000,0000000000000000,0000000000000000,0000000000000002,0,25,-,2005aa81,-,-,-,1229107422438,-10639447811622,2505760360614
011c800000000000,0004800000800004,0000000000000000,0000000000000000,0,1,-,0224a2c1,-,-,-,893095998858,14193244505790,6587806402044
011c800000000000,0006800000800004,0000000000000000,0000000000000000,0,14,-,0205aa81,-,-,-,932543779986,5457593811348,5108518653210
011c800000000000,0006800000800004,0000000000000000,0000000000000002,0,5,-,0024a287,-,-,-,159760357974,-1579105540782,2074706084304
011c800000000000,0006800000800004,0000000000000400,0000000000000002,0,1,-,00a42383,-,-,-,1902623764356,59697019368,2930161335696
011c840000000000,0000000000000000,0000000000000000,0000000000000000,0,13,-,2204a087,-,-,-,1045303420266,17980902127818,3874014375336
011c840000000000,0000000000000000,0000000000000000,0000000000000002,0,5,-,2004a287,-,-,-,493351534746,-4412795125662,650043283806
011c840000000000,0006800000800004,0000000000000000,0000000000000000,0,5,-,0204a1a5,-,-,-,5692093069950,24175352178558,2140551674604
011d800000000000,0000000000000000,0000000000000000,0000000000000000,0,27,-,20242217,-,-,-,323269358454,-10031840852922,-3298535403534
011d800000000000,0000000000000000,0000000000000000,0000000000000002,0,7,-,2025a203,-,-,-,2763469814238,-1796599403802,407427945372
011d800000000000,0006800000800004,0000000000000000,0000000000000000,0,11,-,00a4a207,-,-,-,490806874152,1117559907828,-1357445557188
011d800000000000,0006800000800004,0000000000000000,0000000000000200,0,3,-,0224a321,-,-,-,3644192906550,22435233101190,2538481696002
011d840000000000,0000000000000000,0000000000000000,0000000000000000,0,12,-,2004a325,-,-,-,2541951760446,-2306735824932,-564964491798
011d840000000000,0006800000800004,0000000000000000,0000000000000000,0,6,-,0084a325,-,-,-,1382646829536,484505023338,-215636005116
0140c00000000000,0007cbc000000000,0000000000000000,00000000000000c0,0,3,-,02458a81,-,-,-,2833380943974,2253441978018,4642480946502
0140c40000000000,0000000000000000,0000000000000000,0000000000000000,0,1,-,22448a81,-,-,-,1740758418378,7454619475758,4317184021248
0140c40000000000,0007cbc000000000,0000000000000000,0000000000000000,0,1,-,024481a5,-,-,-,1127963709558,15617655490878,-1661360437422
0141c00000000000,0000000000000000,0000000000000000,0000000000000000,0,6,-,22458301,-,-,-,2625184431198,17026358252778,3223942599150
0141c00000000000,0007cbc000000000,0000000000000000,0000000000000000,0,1,-,02458125,-,-,-,2435625299394,18868904585748,-2365310440332
0141c00000000000,0007cbc000000000,0000000000000000,00000000000000c0,0,1,-,02648125,-,-,-,7257477914946,38298921285240,1715051236500
0141c00000000000,0007cbc000000000,0000000000000000,00000000000002c0,0,1,-,02658301,-,-,-,124173707994,14047814220300,3825630304272
0141c40000000000,0000000000000000,0000000000000000,0000000000000000,0,4,-,22448125,-,-,-,6953388224202,33524407488348,114585359616
0141c40000000000,0007c3c000000000,0000000000000000,00000000000000c0,0,1,-,02c48125,-,-,-,6284638099656,38184933358278,385170654582
0141c40000000000,0007cbc000000000,0000000000000000,0000000000000000,0,3,-,02448127,-,-,-,570050591418,26293213634688,-4784426363556
015cc00000000000,0000000000000000,0000000000000000,0000000000000000,0,1,-,22248a81,-,-,-,133411413366,4754056583556,6429970909404
015cc40000000000,000fcfc000800004,0000000000000000,00000000000000c0,0,1,-,020483a5,-,-,-,1170798356826,13003896901968,499456427400
015dc00000000000,0000000000000000,0000000000000000,0000000000000000,0,1,-,22248125,-,-,-,3560758064262,27352776876390,2326741774938
015dc00000000000,000fc7c000800004,0000000000000000,00000000000000c0,0,1,-,02a48125,-,-,-,2694292550208,31519014272550,2498469375150
015dc00000000000,000fcfc000800004,0000000000000000,0000000000000000,0,1,-,02058325,-,-,-,2305280911878,18612719550558,-291083092902
015dc00000000000,000fcfc000800004,0000000000000000,00000000000000c0,0,1,-,02248325,-,-,-,3961431659178,29062439795340,2206427649804
015dc40000000000,0000000000000000,0000000000000000,0000000000000000,0,3,-,22048127,-,-,-,405793169838,24178225298598,-2406504610566
015dc40000000000,000fc7c000800004,0000000000000000,00000000000000c0,0,1,-,02848325,-,-,-,4364879121540,32389170062508,1564690706712
0180000000000000,0000000000000000,0000000000000000,0000000000000000,24,300,20263006,20263016,1423209935196,2597104927998,311073595056,6833657458404,23284637131518,4359195044064
0180000000000000,0004000000000000,0000000000000000,0000000000000000,1,83,00663240,002630c6,2206038882852,2093635139148,714639865086,1494260851104,20694634316118,5216945984460
0180000000000000,0004a00000000000,0000000000000000,0000000000000000,0,1,-,00e72240,-,-,-,1062193810860,-10251530147628,-1164469719294
0180000000000000,0004a00000000000,0000000000000400,0000000000000000,0,2,-,00e62242,-,-,-,2882743082856,5529907469772,-1625078244762
0180000000000000,0006000000000000,0000000000000000,0000000000000000,28,331,00263282,00263096,327956062140,10268500770108,5946709394178,3614701982220,28116967692618,7572978923328
0180000000000000,0006a00000000000,0000000000000000,0000000000000000,0,13,-,00672206,-,-,-,139794725574,-19325804752548,-2761803972522
0180000000000000,0006a00000000000,0000000000000000,0000000000000020,0,1,-,02e6a200,-,-,-,1582123362876,22733616746484,3784054700664
0180000000000000,0006a00000000000,0000000000000000,0000000000000120,0,2,-,02e62202,-,-,-,3017359661148,21032641479024,2475667415592
0180000000000000,0006a00000000000,0000000000000000,0000000000000220,0,4,-,0266a202,-,-,-,1251625953942,20429748269154,2514830019282
0180000000000000,0006a00000000000,0000000000000000,0000000000000320,0,1,-,02672202,-,-,-,2136871187010,4135191489324,2045394664992
0180000000000000,0006a00000000000,0000000000000000,0000000000000520,0,1,-,00e72202,-,-,-,5685739841124,-3106049036958,245927809008
0180000000000000,0006a00000000000,0000000000000400,0000000000000000,0,3,-,00672282,-,-,-,3441635708742,249489410562,3369976883406
0180000000000000,0006a00000000080,0000000000000000,0000000000000000,0,8,-,02662086,-,-,-,1212564301830,32868204339222,5148150033474
0180000000000000,0006a00000000080,0000000000000000,0000000000000020,0,3,-,0266a006,-,-,-,201642955038,25945185105882,1970087655942
0180000004000000,0000000000000000,0000000000000000,0000000000000000,0,3,-,20671202,-,-,-,2151528694308,615852896148,2327057506242
0180880000000000,0000000000000000,0000000000000000,0000000000000000,38,271,20643006,20643016,5933147632776,10344082463946,1098144712728,14878365282144,36556721918766,6251287611996
0180880000000000,0004000000000000,0000000000000000,0000000000000000,3,117,00653240,00643056,1414369210968,-7527624319026,1088389160460,6724003169520,24427504866996,2688657318774
0180880000000000,0006000000000000,0000000000000000,0000000000000000,42,366,00643016,00643036,3540617394804,9273798976806,585783340632,9542448718236,29490137118666,4629050969004
0180880004000000,0000000000000000,0000000000000000,0000000000000000,0,66,-,20641216,-,-,-,394898592312,9821114928324,917685150102
0180880004000000,0005020000000000,0000000000000000,0000000000000000,0,8,-,00e41252,-,-,-,825680323818,19626688340784,1306938435642
0180880004000000,0007030000000000,0000000000000000,0000000000000000,0,16,-,00e41216,-,-,-,1085295140118,16614751766004,917839930266
0180880004000000,00070b0000000000,0000000000000000,0000000000000000,0,6,-,00649324,-,-,-,1419980836176,14577321403764,2811867095142
0180980000000000,0000000000000000,0000000000000000,0000000000000000,0,8,-,2264a082,-,-,-,463041869094,36664772371290,7143492446118
0180980000000000,0000000000000000,0000000000000000,0000000000000002,0,7,-,20642096,-,-,-,394174311174,9186013696608,1080141125994
0180980000000000,0006a00000000000,0000000000000000,0000000000000000,0,3,-,0264aa80,-,-,-,751741102350,25785326183526,6790960974798
0180980000000000,0006a00000000000,0000000000000400,0000000000000002,0,1,-,00e52282,-,-,-,2350815372612,4576582096128,4012109723412
0180980000000000,0006a00000000080,0000000000000000,0000000000000000,0,1,-,02e4a180,-,-,-,1047364808616,34874538691230,6768730051902
0181980000000000,0000000000000000,0000000000000000,0000000000000000,0,43,-,20642216,-,-,-,961416162882,-4563027902412,-2533219995474
0181980000000000,0000000000000000,0000000000000000,0000000000000002,0,10,-,20652206,-,-,-,5523209936622,-4670749597122,234711667260
0181980000000000,0004a00000000000,0000000000000000,0000000000000000,0,1,-,00e52242,-,-,-,3048984429876,-1696574441142,-344443076712
0181980000000000,0006a00000000000,0000000000000000,0000000000000000,0,4,-,00652216,-,-,-,875783129634,-13866546252762,-1813367346840
0181980000000000,0006a00000000000,0000000000000000,0000000000000020,0,3,-,02e4a202,-,-,-,2459655561384,31125823521030,4430759372550
0181980000000000,0006a00000000000,0000000000000000,0000000000000022,0,2,-,00e5a202,-,-,-,3008118663144,1687340309508,1141061226858
0181980000000000,0006a00000000000,0000000000000000,0000000000000120,0,1,-,02e52202,-,-,-,2306729383812,11613980507220,3317866771464
0181980000000000,0006a00000000000,0000000000000000,0000000000000220,0,4,-,0264a320,-,-,-,1525141961910,21011051679030,1885106446524
0181980000000000,0006a00000000080,0000000000000000,0000000000000020,0,4,-,0264a124,-,-,-,6241047097698,35416498966380,2671230422448
0184004000000000,0000000000000000,0000000000000000,0000000000000000,0,6,-,20a62282,-,-,-,1934050817412,12639319904862,4104708027714
0188880000000000,0000000000000000,0000000000000000,0000000000000000,30,329,20243016,20243036,1597272683328,6348313668186,1007569591434,4610488827168,19093113861066,3556529630010
0188880000000000,0004000000000000,0000000000000000,0000000000000000,1,43,00a43242,00243256,201858798834,4184075189574,1526185153458,971205808608,5051104967034,1908284910840
0188880000000000,0006000000000000,0000000000000000,0000000000000000,11,200,00a43206,00243236,2323402149978,3318085753164,2094701960106,887988639888,10226398865004,3466850213610
0188880004010000,0000000000000000,0000000000000000,0000000000000000,0,13,-,20a49302,-,-,-,82664584254,15116147721864,3996234263448
0188880004010000,0007030000000000,0000000000000000,0000000000000000,0,2,-,02a49124,-,-,-,2038873783590,44586134208504,7409833783884
0188880004010000,00070b0000000000,0000000000000000,0000000000000000,0,1,-,02249324,-,-,-,3540688261488,42107628873618,8134297666110
019c984000000000,0000000000000000,0000000000000000,0000000000000000,0,1,-,22a42282,-,-,-,315414835596,27285804375732,7952481118134
019c984000000000,0000000000000000,0000000000000000,0000000000000002,0,1,-,20a52282,-,-,-,560117665296,5169873208248,4066035399594
019d984000000000,0000000000000000,0000000000000000,0000000000000000,0,7,-,20a52302,-,-,-,779588108460,-5032527770592,-267644935404
019d984000000000,0000000000000000,0000000000000000,0000000000000002,0,2,-,20a52206,-,-,-,1194150672540,-3134796525252,188379429588
0200000000000000,0000000000000000,0000000000000000,0000000000000000,49,413,2020124b,2020121f,26493254550,5196554429472,981446988060,9691127272134,29660048249832,6506524027710
0200000000000000,0004000000000000,0000000000000000,0000000000000000,5,74,0020324b,0020324f,1642978908018,1407025104912,1174413899358,8048517872850,16566160795632,4216385892600
0200000000000000,0005000000100000,0000000000000000,0000000000000000,4,63,002212c9,0022124f,5152046077962,11217968968626,4664761425702,3561835715046,19792581957036,1528031784510
0200000000000000,0005020000100002,0000000000000000,0000000000000000,0,34,-,00a0124f,-,-,-,1874855614212,17450611466022,2931827240160
0200000000000000,00050a0000100002,0000000000000000,0000000000000000,0,60,-,0020125f,-,-,-,2714528553282,18320181075882,3006841801572
0200000000000000,0006000000000000,0000000000000000,0000000000000000,43,261,0020320f,0020321f,3540853046178,256815882162,2192965045866,13624974411678,28243705249872,7611572936016
0200000000000000,0007000000100000,0000000000000000,0000000000000000,19,198,0022128b,0022121f,4501324139634,12143151192816,5908242166848,8263402789698,33514443138456,5769526905450
0200000000000000,0007030000100002,0000000000000000,0000000000000000,0,90,-,00a0121f,-,-,-,9495006016608,34237390579182,5209296652224
0200000000000000,00070b0000100002,0000000000000000,0000000000000000,8,178,00209a89,0020123f,2646893624886,-441514487358,6909714736974,6778595110266,30132538043832,6607761331122
0200000010000000,0000000000000000,0000000000000000,0000000000000000,68,838,2020101f,2020103f,272605712778,9760060146564,1320157292706,9112214262690,35205268232484,6409198909890
0200000010000000,0004000000000000,0000000000000000,0000000000000000,7,177,0022304b,0020305f,3460173216318,13534611426126,-65888995284,8173028609550,25487694728874,3929339430072
0200000010000000,0005000000100000,0000000000000000,0000000000000000,1,104,002218c9,0022105f,259180321806,-1754574419304,2152966745664,4120293525894,30880915096626,2126030122188
0200000010000000,0005020000100002,0000000000000000,0000000000000000,0,30,-,00a0105f,-,-,-,5462292691044,32842105907184,2485422467514
0200000010000000,00050a0000100002,0000000000000000,0000000000000000,0,21,-,0020107f,-,-,-,6217015498470,34068900945114,4950216661068
0200000010000000,0006000000000000,0000000000000000,0000000000000000,53,498,0020301f,0020303f,3397486616622,8508656899764,1771980000210,12610209790962,36752224668894,7420693554036
0200000010000000,0007000000100000,0000000000000000,0000000000000000,5,234,0022188b,0022103f,416857280238,1191605046786,3800646935190,8985477019806,41349877695756,5895715510062
0200000010000000,0007030000100002,0000000000000000,0000000000000000,0,59,-,00a0103f,-,-,-,9012831275700,40024456233174,5160340668672
0200000010000000,00070b0000100002,0000000000000000,0000000000000000,0,76,-,002010bf,-,-,-,4819220311626,26921172119814,7314799933476
0200000080008000,0004800101080040,0000000000000000,0000000000000000,0,1,-,0022a2c9,-,-,-,3634314536160,8124876292680,4126519558350
0200000090008000,0000000000000000,0000000000000000,0000000000000000,0,1,-,2022a0c9,-,-,-,2131553442816,9247142542428,2483696938338
0200000090008000,00048000010a0040,0000000000000000,0000000000000000,0,1,-,0222a0c9,-,-,-,3373227419436,31983434770770,7157655062712
0200000090008000,00048001000a0040,0000000000000000,0000000000000000,0,1,-,0062a0c9,-,-,-,411352803036,8895374316108,1200387400380
02000000a0000000,0006800100080000,0000000000000000,0000000000000000,0,1,-,0061a289,-,-,-,3218297523084,-6067545928794,5345900682192
02000000a0000000,0006800101080000,0000000000000000,0000000000000000,0,1,-,0023a289,-,-,-,5181219914472,6082749620010,5554482000984
02000000a0008000,0000000000000000,0000000000000000,0000000000000000,0,2,-,2022a289,-,-,-,12605593834764,25631821303200,8396170282080
02000000a0008000,0006800000080040,0000000000000000,0000000000000000,0,2,-,0060aa89,-,-,-,6922308313620,3984349837986,6990620175000
02000000a0008000,0006800001080040,0000000000000000,0000000000000000,0,2,-,0022aa89,-,-,-,11003968652040,11488734529650,7992060021288
02000000a0008000,0006800100080040,0000000000000000,0000000000000000,0,3,-,0060a28b,-,-,-,33390922572,-665252200494,3197108485116
02000000a0008000,0006800101080040,0000000000000000,0000000000000000,1,6,0022a289,0022a28b,1364078853648,-349072596810,2994441491412,6669368165880,16477048954170,5742217229868
02000000b0000000,0000000000000000,0000000000000000,0000000000000000,0,1,-,2023a089,-,-,-,2066212679076,4921524549648,3105536309946
02000000b0000000,00068000000a0000,0000000000000000,0000000000000000,0,1,-,0261a089,-,-,-,1257922944180,17780687246448,7548335849754
02000000b0000000,00068000010a0000,0000000000000000,0000000000000000,0,1,-,0223a089,-,-,-,4576337026884,30828942705960,8413719619914
02000000b0000000,00068001000a0000,0000000000000000,0000000000000000,0,1,-,0063a089,-,-,-,2558204595324,5132013287688,2901672005400
02000000b0008000,0000000000000000,0000000000000000,0000000000000000,0,10,-,2022a08b,-,-,-,5815301166360,19221050438478,4423741656768
02000000b0008000,00068000000a0040,0000000000000000,0000000000000000,0,6,-,0062a889,-,-,-,8525234747736,11811456464598,5589064363806
02000000b0008000,00068000010a0040,0000000000000000,0000000000000000,1,9,0222a089,0022a88b,1102991736924,23509485881280,6025576995774,298869878160,-2710223253612,2062228343238
02000000b0008000,00068001000a0040,0000000000000000,0000000000000000,0,3,-,0062a08b,-,-,-,2899358675136,13724868976938,2352263383386
02000000b0008000,00068001010a0040,0000000000000000,0000000000000000,0,2,-,00a2a08b,-,-,-,1513492645518,15217479088308,3337606753236
02000000c0008000,0000000000000000,0000000000000000,0000000000000000,0,1,-,2022a249,-,-,-,2391977234556,8345500122330,272290871286
02000000c0008000,0004800001280040,0000000000000000,0000000000000200,0,1,-,0222a249,-,-,-,421496415648,21989958585462,3340171597896
02000000c0008000,0004800100280040,0000000000000000,0000000000000000,0,1,-,0062a249,-,-,-,1035605099088,4954659881850,-1051196452866
02000000c0008000,0004800101280040,0000000000000000,0000000000000000,0,1,-,00a2a249,-,-,-,659813025186,9704592774450,550848746322
02000000d0008000,0000000000000000,0000000000000000,0000000000000000,0,2,-,2062a049,-,-,-,530605989144,9333216478908,-1765760140368
02000000e0000000,0000000000000000,0000000000000000,0000000000000000,0,1,-,2023a209,-,-,-,6212288195316,11986887405780,2836956105144
02000000e0000000,0006800001280000,0000000000000000,0000000000000200,0,1,-,0223a209,-,-,-,5496744139488,28768687776612,6532305213294
02000000e0000000,0006800100280000,0000000000000000,0000000000000200,0,1,-,0063a209,-,-,-,6345689315364,3474790173540,2231704364148
02000000e0008000,0000000000000000,0000000000000000,0000000000000000,1,9,2022a209,2022a20b,121741552044,-128448767160,-859787195652,6734052515988,16402328642700,1828919714580
02000000e0008000,0006800000280040,0000000000000000,0000000000000200,0,2,-,0062aa09,-,-,-,5838486679116,2406406937760,1593143512884
02000000e0008000,0006800001280040,0000000000000000,0000000000000000,0,1,-,02a2a209,-,-,-,2848656322386,29887555068252,5482402605414
02000000e0008000,0006800001280040,0000000000000000,0000000000000200,0,3,-,0222a20b,-,-,-,4844932658496,32071305692412,5160931974198
02000000e0008000,0006800100280040,0000000000000000,0000000000000000,0,4,-,0062a20b,-,-,-,4181938529076,7867075167000,-282736344996
02000000e0008000,0006800101280040,0000000000000000,0000000000000000,0,2,-,00a2a20b,-,-,-,4347205467570,16124714197200,1700265547260
02000000f0000000,0000000000000000,0000000000000000,0000000000000000,0,2,-,2063a009,-,-,-,2677457781432,5569855450488,-64475535348
02000000f0000000,00068000002a0000,0000000000000000,0000000000000200,0,1,-,0263a009,-,-,-,2946549057480,24813244151010,4123191238740
02000000f0008000,0000000000000000,0000000000000000,0000000000000000,0,14,-,2022a00f,-,-,-,758753545788,7939008198828,-1679209411068
02000000f0008000,00068000002a0040,0000000000000000,0000000000000000,0,1,-,02e2a009,-,-,-,1819384977438,30800462569380,3833750499390
02000000f0008000,00068000002a0040,0000000000000000,0000000000000200,0,3,-,0262a00b,-,-,-,3407635379232,31964148357750,3144620135916
02000000f0008000,00068000012a0040,0000000000000000,0000000000000000,0,3,-,0222a00f,-,-,-,501588210312,29479413996270,2631647604348
02000000f0008000,00068000012a0040,0000000000000000,0000000000000200,0,2,-,0222a10b,-,-,-,248457094704,25505881624440,2619658759662
02000000f0008000,00068001002a0040,0000000000000000,0000000000000000,0,1,-,00e2a00b,-,-,-,675635131458,10431874220418,-1513053442278
0200000180000000,0004800101080000,0000000000000000,0000000000000000,0,1,-,002322c9,-,-,-,1550701170396,-8012827306890,2172654904644
0200000180008000,0000000000000000,0000000000000000,0000000000000000,0,2,-,202222c9,-,-,-,8975075090688,11536244376300,5014343185740
0200000180008000,0004800001080040,0000000000000000,0000000000000000,0,2,-,00222ac9,-,-,-,5391206268588,-7562451495690,3619111105260
0200000180008000,0004800100080040,0000000000000000,0000000000000000,0,1,-,00e022c9,-,-,-,1198136950038,-174308170554,2945673475164
0200000180008000,0004800100080040,0000000000000400,0000000000000000,0,1,-,006222c9,-,-,-,8242398665676,12987010571850,4446887793516
0200000180008000,0004800101080040,0000000000000000,0000000000000000,0,1,-,002223c9,-,-,-,43317308412,-8670256526610,767492994492
0200000180008000,0004800101080040,0000000000000400,0000000000000000,0,2,-,002222cb,-,-,-,3038849421804,2381472027270,2360390133528
0200000190000000,00048001000a0000,0000000000000000,0000000000000000,0,1,-,006320c9,-,-,-,377104401828,-3184958656152,271205228952
0200000190008000,0000000000000000,0000000000000000,0000000000000000,0,6,-,202220cb,-,-,-,3613628236680,8697588047568,1756337467626
0200000190008000,00048000000a0040,0000000000000000,0000000000000000,0,2,-,006228c9,-,-,-,3653929832616,-3231027283302,1613495226546
0200000190008000,00048000010a0040,0000000000000000,0000000000000000,0,1,-,022228c9,-,-,-,126991946592,5787117314370,4148683006986
0200000190008000,00048001000a0040,0000000000000400,0000000000000000,0,2,-,006220cb,-,-,-,718258481640,5407897033098,-278203393062
0200000190008000,00048001010a0040,0000000000000400,0000000000000000,0,1,-,00a220cb,-,-,-,274275671670,6478298879598,1027059000534
02000001a0000000,0000000000000000,0000000000000000,0000000000000000,0,2,-,20232289,-,-,-,12795386051448,15177631659750,7579008419598
02000001a0000000,0006800000080000,0000000000000000,0000000000000000,0,2,-,00612a89,-,-,-,7408955855196,-14890880995074,6321885974964
