a	b	c	denominator	E0_numerator	E1_numerator	E2_numerator	mass_numerator	raw_carriers
13	14	55	420420	0	0	0	0	0
13	14	56	428064	2184	13104	10248	2184	4
13	14	58	443352	5928	6552	6552	5928	2
13	14	59	450996	6552	6552	6552	6552	2
13	14	61	466284	13104	13104	13104	13104	4
13	14	62	473928	13104	8988	13104	8988	4
13	16	17	148512	3354	7296	3162	3162	2
13	16	19	165984	13104	10368	14214	10368	4
13	16	20	174720	4056	6816	7488	4056	2
13	16	22	192192	156	7488	4092	156	2
13	16	23	200928	0	0	0	0	0
13	16	25	218400	7488	1536	2550	1536	2
13	16	26	227136	0	0	0	0	0
13	16	28	244608	5928	5088	7488	5088	2
13	16	29	253344	26208	27072	23328	23328	8
13	16	31	270816	3354	7296	3162	3162	2
13	16	32	279552	0	0	0	0	0
13	16	34	297024	10296	14976	13812	10296	4
13	16	35	305760	0	0	0	0	0
13	16	37	323232	4758	3648	7488	3648	2
13	16	38	331968	14976	11424	14976	11424	4
13	16	40	349440	4368	7488	7488	4368	2
13	16	41	358176	7488	6144	7488	6144	2
13	16	43	375648	7488	6720	7488	6720	2
13	16	44	384384	5304	7488	7488	5304	2
13	16	46	401856	9360	9696	14976	7980	4
13	16	47	410592	7488	7488	7488	7488	2
13	16	49	428064	11778	14976	14976	11778	4
13	16	50	436800	4524	7488	7488	4524	2
13	16	52	454272	14664	2496	12792	2496	4
13	16	53	463008	14976	13056	14976	13056	4
13	16	55	480480	2418	768	7488	768	2
13	16	56	489216	14976	11520	13200	11520	4
13	16	58	506688	28860	29472	28380	28380	8
13	16	59	515424	9750	14976	14976	9750	4
13	16	61	532896	0	0	0	0	0
13	16	62	541632	10452	14304	13812	9780	4
13	17	19	176358	0	0	0	0	0
13	17	20	185640	3198	2958	7956	2958	2
13	17	22	204204	0	0	0	0	0
13	17	23	213486	1716	5304	7956	1716	2
13	17	25	232050	2184	7956	3000	2184	2
13	17	26	241332	0	0	0	0	0
13	17	28	259896	2886	2550	7956	2550	2
13	17	29	269178	7956	2856	3480	2856	2
13	17	31	287742	6084	15708	15912	6084	4
13	17	32	297024	2730	2346	7956	2346	2
13	17	34	315588	0	0	0	0	0
13	17	35	324870	11232	15912	15912	11232	4
13	17	37	343434	4992	7956	7956	4992	2
13	17	38	352716	0	0	0	0	0
13	17	40	371280	11700	10404	20712	3774	6
13	17	41	380562	10608	15912	15912	10608	4
13	17	43	399126	24336	31824	29028	24336	8
13	17	44	408408	8892	9690	15912	8364	4
13	17	46	426972	7956	7956	7956	7956	2
13	17	47	436254	31824	26928	29508	26928	8
13	17	49	454818	15912	12648	15912	12648	4
13	17	50	464100	9828	19482	21912	5442	6
13	17	52	482664	9906	2652	15912	2652	4
13	17	53	491946	15912	8160	15912	8160	4
13	17	55	510510	15912	15912	15912	15912	4
13	17	56	519792	1794	1122	7956	1122	2
13	17	58	538356	13494	9690	14916	7272	4
13	17	59	547638	15912	15708	15912	15708	4
13	17	61	566202	12012	14892	15276	10992	4
13	17	62	575484	7566	7956	7956	7566	2
13	19	20	207480	0	0	0	0	0
13	19	22	228228	1950	8892	3432	1950	2
13	19	23	238602	4368	8892	8892	4368	2
13	19	25	259350	22932	15732	23784	15732	6
13	19	26	269724	0	0	0	0	0
13	19	28	290472	2262	7638	8892	2262	2
13	19	29	300846	2496	3192	8892	2496	2
13	19	31	321594	0	0	0	0	0
13	19	32	331968	31824	34086	30456	30342	8
13	19	34	352716	6942	4902	8892	4902	2
13	19	35	363090	1716	8436	8892	1716	2
13	19	37	383838	8736	5928	5772	5772	2
13	19	38	394212	0	0	0	0	0
13	19	40	414960	8346	8892	8892	8346	2
13	19	41	425334	17784	11400	17784	11400	4
13	19	43	446082	14664	12084	17784	12084	4
13	19	44	456456	0	0	0	0	0
13	19	46	477204	13182	17784	17784	13182	4
13	19	47	487578	13572	16416	25116	7644	6
13	19	49	508326	11232	21432	25428	5988	6
13	19	50	518700	17784	17670	17784	17670	4
13	19	52	539448	13494	2964	17004	2964	4
13	19	53	549822	10452	17784	17784	10452	4
13	19	55	570570	10920	17784	17784	10920	4
13	19	56	580944	8970	17784	17784	8970	4
13	19	58	601692	546	1938	8892	546	2
13	19	59	612066	15132	15960	17784	13308	4
13	19	61	632814	8892	8892	8892	8892	2
13	19	62	643188	6942	8892	8892	6942	2
13	20	22	240240	5460	840	5676	840	2
13	20	23	251160	13572	18720	15294	13572	4
13	20	25	273000	5070	9360	9360	5070	2
13	20	26	283920	0	0	0	0	0
13	20	28	305760	9360	9360	18720	8184	4
13	20	29	316680	6006	8400	5046	5046	2
13	20	31	338520	3198	9360	7998	3198	2
13	20	32	349440	11232	18720	18720	11232	4
13	20	34	371280	1716	9360	5916	1716	2
13	20	35	382200	9360	9360	18720	7890	4
13	20	37	404040	18330	10560	18720	10560	4
13	20	38	414960	9204	9360	9360	9204	2
13	20	40	436800	0	0	0	0	0
13	20	41	447720	8814	7680	7134	7134	2
13	20	43	469560	2730	9360	9360	2730	2
13	20	44	480480	9360	8760	9360	8760	2
13	20	46	502320	30108	46800	36360	30108	10
13	20	47	513240	1482	8160	282	282	2
13	20	49	535080	12636	14880	9654	8796	4
13	20	50	546000	10920	13560	9660	5760	4
13	20	52	567840	17472	3120	9672	1872	4
13	20	53	578760	46800	35280	37620	35280	10
13	20	55	600600	6630	9360	9360	6630	2
13	20	56	611520	9048	9360	9360	9048	2
13	20	58	633360	16692	16440	18720	14412	4
13	20	59	644280	0	0	0	0	0
13	20	61	666120	9750	18720	18720	9750	4
13	20	62	677040	11076	18720	18720	11076	4
13	22	23	276276	5070	6864	10296	5070	2
13	22	25	300300	7800	7920	11346	3162	4
13	22	26	312312	0	0	0	0	0
13	22	28	336336	7332	8844	5880	5880	2
13	22	29	348348	7566	7392	10296	7392	2
13	22	31	372372	28548	22968	29706	22968	6
13	22	32	384384	10296	4884	9408	4884	2
13	22	34	408408	10296	9372	9996	9372	2
13	22	35	420420	43134	46728	39702	38382	10
13	22	37	444444	14508	20592	20592	14508	4
13	22	38	456456	3120	10296	10296	3120	2
13	22	40	480480	5772	6204	1680	1680	2
13	22	41	492492	6006	10296	10296	6006	2
13	22	43	516516	14040	20592	20592	14040	4
13	22	44	528528	0	0	0	0	0
13	22	46	552552	4992	8580	10296	4992	2
13	22	47	564564	9360	20592	20592	9360	4
13	22	49	588588	8970	10296	10290	8970	2
13	22	50	600600	14040	16764	12396	10212	4
13	22	52	624624	12324	3432	20592	3432	4
13	22	53	636636	0	0	0	0	0
13	22	55	660660	12012	16896	12606	8316	4
13	22	56	672672	16848	17292	20592	16512	4
13	22	58	696696	20280	19932	20592	19932	4
13	22	59	708708	15054	12936	20592	7398	4
13	22	61	732732	0	0	0	0	0
13	22	62	744744	30888	20724	30888	20724	6
13	23	25	313950	5772	6072	10764	5772	2
13	23	26	326508	0	0	0	0	0
13	23	28	351624	3198	9246	1680	1680	2
13	23	29	364182	11232	21528	21528	11232	4
13	23	31	389298	1716	4692	10764	1716	2
13	23	32	401856	10764	8970	9984	8970	2
13	23	34	426972	5694	10764	10764	5694	2
13	23	35	439530	8580	16560	12864	8028	4
13	23	37	464646	10764	7176	10764	7176	2
13	23	38	477204	3354	10764	10764	3354	2
13	23	40	502320	16380	17250	21528	16380	4
13	23	41	514878	2964	6900	10764	2964	2
13	23	43	539994	1248	10764	9804	1248	2
13	23	44	552552	14976	21528	21528	14976	4
13	23	46	577668	0	0	0	0	0
13	23	47	590226	15132	14352	21480	7956	4
13	23	49	615342	37128	53820	45996	37128	10
13	23	50	627900	16926	17526	21528	16926	4
13	23	52	653016	20670	3588	13884	3588	4
13	23	53	665574	9048	10764	10764	9048	2
13	23	55	690690	16848	17664	21528	16848	4
13	23	56	703248	1014	10764	3360	1014	2
13	23	58	728364	11700	21528	21528	11700	4
13	23	59	740922	53820	45540	46596	45540	10
13	23	61	766038	17316	30912	32292	15936	6
13	23	62	778596	0	0	0	0	0
13	25	26	354900	0	0	0	0	0
13	25	28	382200	11310	7950	9744	7950	2
13	25	29	395850	4992	11700	10092	4992	2
13	25	31	423150	2184	11700	8184	2184	2
13	25	32	436800	1326	5550	11700	1326	2
13	25	34	464100	6162	10650	11700	6162	2
13	25	35	477750	11700	16500	23400	11700	4
13	25	37	505050	42588	30600	44868	30600	8
13	25	38	518700	56160	61200	49236	47160	12
13	25	40	546000	14040	23400	23400	14040	4
13	25	41	559650	7956	23400	23400	7956	4
13	25	43	586950	17316	24300	16344	6516	6
13	25	44	600600	1950	11700	11700	1950	2
13	25	46	627900	14664	15150	23400	9144	4
13	25	47	641550	11700	11700	11700	11700	2
13	25	49	668850	5304	11100	4704	4704	2
13	25	50	682500	0	0	0	0	0
13	25	52	709800	22074	3900	12324	2574	4
13	25	53	723450	15756	18300	23400	15756	4
13	25	55	750750	19500	12900	23400	12900	4
13	25	56	764400	23400	21750	23400	21750	4
13	25	58	791700	15834	23400	23400	15834	4
13	25	59	805350	7644	11700	11700	7644	2
13	25	61	832650	9204	11700	11700	9204	2
13	25	62	846300	1794	10650	744	744	2
13	26	28	397488	0	0	0	0	0
13	26	29	411684	0	0	0	0	0
13	26	31	440076	0	0	0	0	0
13	26	32	454272	0	0	0	0	0
13	26	34	482664	0	0	0	0	0
13	26	35	496860	0	0	0	0	0
13	26	37	525252	0	0	0	0	0
13	26	38	539448	0	0	0	0	0
13	26	40	567840	0	0	0	0	0
13	26	41	582036	0	0	0	0	0
13	26	43	610428	0	0	0	0	0
13	26	44	624624	0	0	0	0	0
13	26	46	653016	0	0	0	0	0
13	26	47	667212	0	0	0	0	0
13	26	49	695604	0	0	0	0	0
13	26	50	709800	0	0	0	0	0
13	26	53	752388	0	0	0	0	0
13	26	55	780780	0	0	0	0	0
13	26	56	794976	0	0	0	0	0
13	26	58	823368	0	0	0	0	0
13	26	59	837564	0	0	0	0	0
13	26	61	865956	0	0	0	0	0
13	26	62	880152	0	0	0	0	0
13	28	29	443352	5694	11760	4350	4350	2
13	28	31	473928	11232	18480	15150	3840	4
13	28	32	489216	5304	13104	10176	5304	2
13	28	34	519792	12324	7224	10812	7224	2
13	28	35	535080	7098	13104	13104	7098	2
13	28	37	565656	14040	26208	26208	14040	4
13	28	38	580944	6708	13104	13104	6708	2
13	28	40	611520	18720	26208	26208	18720	4
13	28	41	626808	64584	71568	61206	57528	12
13	28	43	657384	49608	40320	52416	40320	8
13	28	44	672672	20592	18312	26208	17688	4
13	28	46	703248	10608	26208	20004	10608	4
13	28	47	718536	18720	24528	26208	18720	4
13	28	49	749112	13104	20832	26208	13104	4
13	28	50	764400	13884	18816	26208	13716	4
13	28	52	794976	23088	4368	16536	4368	4
13	28	53	810264	18252	22848	21054	14892	4
13	28	55	840840	5226	13104	13104	5226	2
13	28	56	856128	0	0	0	0	0
13	28	58	886704	4836	13104	8700	4836	2
13	28	59	901992	17784	36288	39312	15096	6
13	28	61	932568	15522	37632	30234	15522	6
13	28	62	947856	25428	17976	17196	17196	4
13	29	31	490854	6396	13572	13572	6396	2
13	29	32	506688	27534	31146	40584	25998	6
13	29	34	538356	10920	7656	19284	720	4
13	29	35	554190	14352	19140	19452	6348	4
13	29	37	585858	3588	27144	19788	3588	4
13	29	38	601692	13572	9570	12768	9570	2
13	29	40	633360	15912	16878	27144	13992	4
13	29	41	649194	7644	13572	13572	7644	2
13	29	43	680862	12948	16008	27144	7272	4
13	29	44	696696	13416	16530	27144	11304	4
13	29	46	728364	8892	27144	27144	8892	4
13	29	47	744198	19188	27144	27144	19188	4
13	29	49	775866	13572	12876	13572	12876	2
13	29	50	791700	3198	13398	13572	3198	2
13	29	52	823368	18330	4524	22308	4524	4
13	29	53	839202	19188	34800	26928	13272	6
13	29	55	870870	53352	81432	68148	53352	12
13	29	56	886704	16848	15486	27144	14160	4
13	29	58	918372	0	0	0	0	0
13	29	59	934206	18252	26796	18528	17904	4
13	29	61	965874	7176	25404	18696	5436	4
13	29	62	981708	19578	27144	27144	19578	4
13	31	32	541632	7098	12090	14508	7098	2
13	31	34	575484	14040	29016	29016	14040	4
13	31	35	592410	10140	9300	21648	900	4
13	31	37	626262	11076	24180	22056	11076	4
13	31	38	643188	10686	10230	14508	10230	2
13	31	40	677040	2418	14508	14508	2418	2
13	31	41	693966	19344	15996	19428	6324	4
13	31	43	727818	12792	17112	29016	12276	4
13	31	44	744744	73008	82584	72288	68544	12
13	31	46	778596	14508	14508	14508	14508	2
13	31	47	795522	14508	12648	14508	12648	2
13	31	49	829374	56628	51336	58032	51336	8
13	31	50	846300	16068	21018	29016	11268	4
13	31	52	880152	21918	4836	20748	4836	4
13	31	53	897078	7644	14880	29016	2556	4
13	31	55	930930	23712	26412	21108	21108	4
13	31	56	947856	8346	14508	14508	8346	2
13	31	58	981708	20124	39990	33300	16590	6
13	31	59	998634	24648	29016	29016	24648	4
13	31	61	1032486	20124	29016	29016	20124	4
13	31	62	1049412	0	0	0	0	0
13	32	34	594048	6708	14976	14976	6708	2
13	32	35	611520	3666	14976	13650	3666	2
13	32	37	646464	9360	22272	29952	9360	4
13	32	38	663936	39312	40320	59748	36348	8
13	32	40	698880	8112	14976	14976	8112	2
13	32	41	716352	22854	28800	29736	10080	6
13	32	43	751296	13182	13440	14976	13182	2
13	32	44	768768	13728	26304	24744	10080	4
13	32	46	803712	15756	27456	21324	13260	4
13	32	47	821184	11856	29952	25410	11856	4
13	32	49	856128	8034	14976	14976	8034	2
13	32	50	873600	14976	14976	14976	14976	2
13	32	52	908544	17160	4992	26520	4680	4
13	32	53	926016	26130	26112	22290	22290	4
13	32	55	960960	21060	27264	27186	18372	4
13	32	56	978432	14976	27840	29952	14976	4
13	32	58	1013376	61776	89856	80784	61776	12
13	32	59	1030848	19656	29952	29952	19656	4
13	32	61	1065792	12948	19968	29952	8190	4
13	32	62	1083264	19968	28608	29952	19968	4
13	34	35	649740	7410	15912	15912	7410	2
13	34	37	686868	16848	23664	25458	9078	4
13	34	38	705432	5928	15912	9804	5928	2
13	34	40	742560	21528	16932	16152	6636	4
13	34	41	761124	9984	17544	31824	8262	4
13	34	43	798252	23478	47736	39306	23478	6
13	34	44	816816	16848	27948	23568	15000	4
13	34	46	853944	25584	36516	35784	15924	6
13	34	47	872508	89466	101592	84234	79674	14
13	34	49	909636	30966	25296	24438	24438	4
13	34	50	928200	20280	23052	24612	11508	4
13	34	52	965328	20748	5304	24960	5304	4
13	34	53	983892	31824	16320	25134	16320	4
13	34	55	1021020	76284	62424	77838	62424	10
13	34	56	1039584	21684	29580	30360	19440	4
13	34	58	1076712	28704	19380	16260	16260	4
13	34	59	1095276	28938	31416	31824	28938	4
13	34	61	1132404	19344	29784	31824	19344	4
13	34	62	1150968	12168	31824	31824	12168	4
13	35	37	707070	9204	2100	10212	2100	2
13	35	38	726180	12324	27930	26868	12324	4
13	35	40	764400	18720	17430	24060	7680	4
13	35	41	783510	19188	26880	17364	13308	4
13	35	43	821730	16848	28140	24636	15816	4
13	35	44	840840	47736	51660	65520	46680	8
13	35	46	879060	4056	32760	29076	4056	4
13	35	47	898170	32760	24780	25404	24780	4
13	35	49	936390	16380	31920	32760	16380	4
13	35	50	955500	23400	32760	32760	23400	4
13	35	52	993720	27612	5460	15600	3978	4
13	35	53	1012830	12948	16380	14628	12948	2
13	35	55	1051050	25740	29820	32760	25740	4
13	35	56	1070160	19656	32760	32760	19656	4
13	35	58	1108380	32760	19950	27516	19950	4
13	35	59	1127490	3588	32760	32760	3588	4
13	35	61	1165710	70824	114660	95076	70824	14
13	35	62	1184820	28158	22470	17868	17868	4
13	37	38	767676	8814	2886	11856	2886	2
13	37	40	808080	22932	27750	19716	16050	4
13	37	41	828282	16848	28416	26664	16848	4
13	37	43	868686	33852	23532	27120	23532	4
13	37	44	888888	11700	30414	34632	11700	4
13	37	46	929292	18096	31746	31668	15210	4
13	37	47	949494	16380	26196	34632	16380	4
13	37	49	989898	2652	17316	17316	2652	2
13	37	50	1010100	99294	114552	99264	92634	14
13	37	52	1050504	17628	5772	29172	5148	4
13	37	53	1070706	9048	17316	17316	9048	2
13	37	55	1111110	20124	28416	20616	13908	4
13	37	56	1131312	10842	17316	17316	10842	2
13	37	58	1171716	13884	34632	34632	13884	4
13	37	59	1191918	20904	31080	30768	17352	4
13	37	61	1232322	84552	75036	86580	75036	10
13	37	62	1252524	8112	23754	34632	8112	4
13	38	40	829920	16848	28500	27624	16848	4
13	38	41	850668	30420	22800	27870	21318	4
13	38	43	892164	11700	24168	35568	11700	4
13	38	44	912912	3900	17784	17784	3900	2
13	38	46	954408	8736	17784	17784	8736	2
13	38	47	975156	23400	23712	21450	11544	4
13	38	49	1016652	23946	25080	29838	13458	4
13	38	50	1037400	55536	64296	71136	55536	8
13	38	52	1078896	27924	5928	21216	5928	4
13	38	53	1099644	19656	35568	35568	19656	4
13	38	55	1141140	16224	29184	35568	16224	4
13	38	56	1161888	29016	47652	49344	23316	6
13	38	58	1203384	22776	34428	35568	21636	4
13	38	59	1224132	18096	31920	35568	18096	4
13	38	61	1265628	23400	35568	35568	23400	4
13	38	62	1286376	12480	17784	17784	12480	2
13	40	41	895440	8034	15360	4674	4674	2
13	40	43	939120	14820	35520	34458	14820	4
13	40	44	960960	10920	17520	18720	10920	2
13	40	46	1004640	29796	56160	50412	29796	6
13	40	47	1026480	6162	18720	17202	6162	2
13	40	49	1070160	14352	37440	36654	14352	4
13	40	50	1092000	10140	18720	18720	10140	2
13	40	52	1135680	29952	6240	16224	4680	4
13	40	53	1157520	118872	136800	116178	105912	16
13	40	55	1201200	17160	37440	37440	17160	4
13	40	56	1223040	18720	37440	37440	18720	4
13	40	58	1266720	18564	51600	44052	18564	6
13	40	59	1288560	23322	36960	37440	22842	4
13	40	61	1332240	29952	53760	54642	27552	6
13	40	62	1354080	19344	35760	37440	19344	4
13	41	43	962598	7644	17220	5676	5676	2
13	41	44	984984	24726	41328	49284	19800	6
13	41	46	1029756	10140	24846	38376	10140	4
13	41	47	1052142	16224	19188	19188	16224	2
13	41	49	1096914	13416	19188	19188	13416	2
13	41	50	1119300	19656	38376	38376	19656	4
13	41	52	1164072	26754	6396	26052	6396	4
13	41	53	1186458	27768	57564	54276	27768	6
13	41	55	1231230	4524	38376	38376	4524	4
13	41	56	1253616	70668	76752	95940	65964	10
13	41	58	1298388	24882	33702	36588	20208	4
13	41	59	1320774	15132	38376	38376	15132	4
13	41	61	1365546	11856	19188	19188	11856	2
13	41	62	1387932	41262	56088	49536	20598	8
13	43	44	1033032	9438	20124	20124	9438	2
13	43	46	1079988	26364	26058	27852	12564	4
13	43	47	1103466	6864	20124	7896	6864	2
13	43	49	1150422	27456	48504	56712	25104	6
13	43	50	1173900	9750	20124	20124	9750	2
13	43	52	1220856	30342	6708	21840	6708	4
13	43	53	1244334	13260	31476	40248	13260	4
13	43	55	1291290	38688	22188	29364	22188	4
13	43	56	1314768	130104	151704	133548	120816	16
13	43	58	1361724	9048	38958	24996	7758	4
13	43	59	1385202	31356	25284	39948	23568	4
13	43	61	1432158	22464	40248	40248	22464	4
13	43	62	1455636	26208	40248	40248	26208	4
13	44	46	1105104	10140	20592	20592	10140	2
13	44	47	1129128	19656	41184	41184	19656	4
13	44	49	1177176	6474	20592	9114	6474	2
13	44	50	1201200	15600	41184	41184	15600	4
13	44	52	1249248	23088	6864	30264	6864	4
13	44	53	1273272	14820	35904	25998	9540	4
13	44	55	1321320	11154	20592	20592	11154	2
13	44	56	1345344	22152	55176	51600	22152	6
13	44	58	1393392	21528	39864	41184	21528	4
13	44	59	1417416	41184	25872	31566	25872	4
13	44	61	1465464	24414	41184	41184	24414	4
13	44	62	1489488	87828	90288	123552	78900	12
13	46	47	1180452	20592	28704	39858	16926	4
13	46	49	1230684	36504	86112	73044	36504	8
13	46	50	1255800	19344	56304	49956	19068	6
13	46	52	1306032	28392	7176	27456	7176	4
13	46	53	1331148	5694	21528	11766	5694	2
13	46	55	1381380	24336	43056	33738	24336	4
13	46	56	1406496	6396	21528	21528	6396	2
13	46	58	1456728	22464	43056	43056	22464	4
13	46	59	1481844	141336	167256	150408	136368	16
13	46	61	1532076	27144	40296	35070	24384	4
13	46	62	1557192	24960	43056	43056	24960	4
13	47	49	1257438	10452	21996	21996	10452	2
13	47	50	1283100	26598	65706	51792	26598	6
13	47	52	1334424	17940	7332	34476	6084	4
13	47	53	1360086	30108	34404	34716	20520	4
13	47	55	1411410	5304	21996	13200	5304	2
13	47	56	1437072	34086	65988	65988	34086	6
13	47	58	1488396	16380	43992	43992	16380	4
13	47	59	1514058	32916	61476	65988	32916	6
13	47	61	1565382	33072	29328	31512	18408	4
13	47	62	1591044	43992	43992	43992	43992	4
13	49	50	1337700	33228	24990	24132	12354	4
13	49	52	1391208	23244	7644	32916	7644	4
13	49	53	1417962	31356	27636	24204	13128	4
13	49	55	1471470	22464	45864	45864	22464	4
13	49	56	1498224	43134	45864	47208	26208	6
13	49	58	1551732	45786	44394	45864	44394	4
13	49	59	1578486	18876	32928	17700	5940	4
13	49	61	1631994	17628	45864	45864	17628	4
13	49	62	1658748	164346	194040	168096	151998	18
13	50	52	1419600	34632	7800	17472	6084	4
13	50	53	1446900	31824	46800	38982	31824	4
13	50	55	1501500	35490	32400	49110	18360	6
13	50	56	1528800	43056	43500	46800	42720	4
13	50	58	1583400	29952	50400	49236	15852	6
13	50	59	1610700	25272	70200	59190	25272	6
13	50	61	1665300	18096	35400	20496	6696	4
13	50	62	1692600	15288	46800	36420	15288	4
13	52	53	1504776	33852	23088	8268	8268	4
13	52	55	1561560	36972	18096	8580	6786	4
13	52	56	1589952	28704	28704	8736	8736	4
13	52	58	1646736	34008	23712	9048	9048	4
13	52	59	1675128	23556	34320	9204	9204	4
13	52	61	1731912	28860	29328	9516	9516	4
13	52	62	1760304	42744	38064	14508	7800	6
13	53	55	1591590	47424	47700	54888	29616	6
13	53	56	1620528	29562	53106	69096	22842	6
13	53	58	1678404	49530	40068	45684	22752	6
13	53	59	1707342	40404	74412	74412	40404	6
13	53	61	1765218	41184	87132	71568	29100	8
13	53	62	1794156	18876	49608	49608	18876	4
13	55	56	1681680	36660	33990	33132	19170	4
13	55	58	1741740	53352	101310	102960	53352	8
13	55	59	1771770	42900	57420	36360	23100	6
13	55	61	1831830	30888	77220	69780	30888	6
13	55	62	1861860	50544	66000	83472	33786	8
13	56	58	1773408	35880	36624	34908	20088	4
13	56	59	1803984	33072	47040	49926	29178	4
13	56	61	1865136	47190	65856	61566	34422	6
13	56	62	1895712	34788	76272	78624	34788	6
13	58	59	1868412	51558	66120	65262	36246	6
13	58	61	1931748	27300	54288	48738	27300	4
13	58	62	1963416	53664	52200	60624	34416	6
13	59	61	1965054	39780	41772	40056	26328	4
13	59	62	1997268	47736	110448	110448	47736	8
13	61	62	2064972	41184	44286	43428	28374	4
14	16	17	159936	84	3552	6324	84	2
14	16	19	178752	2940	6816	7068	2940	2
14	16	23	216384	15540	13248	12756	12660	4
14	16	25	235200	16044	6336	13164	6336	4
14	16	29	272832	5460	1632	8064	1632	2
14	16	31	291648	84	8064	6324	84	2
14	16	35	329280	8064	4704	7140	4704	2
14	16	37	348096	420	7968	8064	420	2
14	16	41	385728	6132	8064	8064	6132	2
14	16	43	404544	11172	16128	16128	11172	4
14	16	47	442176	16128	12192	16128	12192	4
14	16	49	460992	8064	8064	8064	8064	2
14	16	53	498624	8988	12576	16128	5436	4
14	16	55	517440	14196	10464	16128	8532	4
14	16	59	555072	11676	11616	16128	7164	4
14	16	61	573888	6468	8064	8064	6468	2
14	17	19	189924	0	0	0	0	0
14	17	20	199920	15120	12240	16368	12240	4
14	17	22	219912	5544	13464	17136	5544	4
14	17	23	229908	1848	8568	3174	1848	2
14	17	25	249900	0	0	0	0	0
14	17	26	259896	4956	8568	5772	4956	2
14	17	28	279888	0	0	0	0	0
14	17	29	289884	6888	6018	8568	6018	2
14	17	31	309876	30744	31824	28296	28296	8
14	17	32	319872	4116	8568	8568	4116	2
14	17	34	339864	0	0	0	0	0
14	17	35	349860	8568	9996	13398	4998	4
14	17	37	369852	0	0	0	0	0
14	17	38	379848	5628	4488	8568	4488	2
14	17	40	399840	17136	13668	17136	13668	4
14	17	41	409836	17136	13974	17136	13974	4
14	17	43	429828	10752	10302	14502	3918	4
14	17	44	439824	5964	8568	8568	5964	2
14	17	46	459816	9156	11016	17136	4668	4
14	17	47	469812	16128	11628	23622	6252	6
14	17	49	489804	8568	8568	8568	8568	2
14	17	50	499800	10164	13872	15468	6900	4
14	17	52	519792	14196	17136	17136	14196	4
14	17	53	529788	14448	17136	17136	14448	4
14	17	55	549780	6384	8568	8568	6384	2
14	17	56	559776	11676	2856	17136	2856	4
14	17	58	579768	14532	16320	16572	13716	4
14	17	59	589764	0	0	0	0	0
14	17	61	609756	17136	8670	17136	8670	4
14	17	62	619752	33852	34272	34260	33852	8
14	19	20	223440	5124	5244	9576	5124	2
14	19	22	245784	2100	5928	9576	2100	2
14	19	23	256956	8232	1482	138	138	2
14	19	25	279300	5208	5358	9576	5208	2
14	19	26	290472	18564	16872	16284	16284	4
14	19	28	312816	0	0	0	0	0
14	19	29	323988	6216	3534	174	174	2
14	19	31	346332	19152	11628	17574	11628	4
14	19	32	357504	8064	18924	19152	8064	4
14	19	34	379848	5124	9576	8772	5124	2
14	19	35	391020	9576	11172	9786	5586	4
14	19	37	413364	14112	19152	19152	14112	4
14	19	38	424536	0	0	0	0	0
14	19	40	446880	5460	5700	9576	5460	2
14	19	41	458052	11424	13680	9822	6288	4
14	19	43	480396	0	0	0	0	0
14	19	44	491568	10164	13452	17232	4464	4
14	19	46	513912	11592	14136	17580	8004	4
14	19	47	525084	31416	47880	37188	31416	10
14	19	49	547428	9576	19152	18102	9576	4
14	19	50	558600	14784	15048	18276	14328	4
14	19	52	580944	47880	35568	38088	35568	10
14	19	53	592116	12432	14934	18798	8214	4
14	19	55	614460	18648	18468	28722	11922	6
14	19	56	625632	15540	3192	19152	3192	4
14	19	58	647976	14112	11856	9924	6816	4
14	19	59	659148	6720	9576	9576	6720	2
14	19	61	681492	4872	114	9576	114	2
14	19	62	692664	28728	19608	28728	19608	6
14	20	23	270480	1428	10080	6348	1428	2
14	20	25	294000	5460	10080	10080	5460	2
14	20	29	341040	4116	10080	10080	4116	2
14	20	31	364560	4620	2760	10080	2760	2
14	20	35	411600	7980	5880	10080	5880	2
14	20	37	435120	1428	10080	10080	1428	2
14	20	41	482160	10164	11400	20160	1404	4
14	20	43	505680	20160	13800	20160	13800	4
14	20	47	552720	20160	18600	20160	18600	4
14	20	49	576240	10080	10080	10080	10080	2
14	20	53	623280	14448	12360	20160	11268	4
14	20	55	646800	17220	20160	20160	17220	4
14	20	59	693840	13524	20160	20160	13524	4
14	20	61	717360	11676	18600	20160	10116	4
14	22	23	297528	5460	11088	7176	5460	2
14	22	25	323400	16632	22176	18888	16632	4
14	22	29	375144	21588	20724	20136	20136	4
14	22	31	401016	11088	8580	9672	8580	2
14	22	35	452760	11088	6468	10920	6468	2
14	22	37	478632	22176	16500	22176	16500	4
14	22	41	530376	22176	14388	22176	14388	4
14	22	43	556248	10500	2244	11088	2244	2
14	22	47	607992	11256	11220	22176	2232	4
14	22	49	633864	11088	11088	11088	11088	2
14	22	53	685608	11088	11088	11088	11088	2
14	22	55	711480	6468	11088	11088	6468	2
14	22	59	763224	8652	11088	11088	8652	2
14	22	61	789096	11088	11088	11088	11088	2
14	23	25	338100	11256	9108	13542	2286	4
14	23	26	351624	4116	11592	11592	4116	2
14	23	28	378672	0	0	0	0	0
14	23	29	392196	7224	11592	9570	7224	2
14	23	31	419244	9576	16008	14010	3090	4
14	23	32	432768	32256	26496	33744	26496	6
14	23	34	459816	11592	4416	8364	4416	2
14	23	35	473340	11592	6762	8610	6762	2
