w0,w1,weight,count8,least8,count9,least9
0000000000000000,0000000720140000,6,0,,1,0044e80d
0000000000000000,000000079a000000,7,0,,14,00462e09
0000000000000000,00000007b2000000,7,0,,2,08066249
0000000000000000,00000007ba000000,8,1,08462209,17,0046620d
0000000000000000,00000007ba400000,9,0,,4,08064a0d
0000000000000000,0000000800000000,1,7,000b0a89,214,00034a8d
0000000000000000,0000000800080000,2,0,,5,022b008b
0000000000000000,0000000800100000,2,0,,4,002f008b
0000000000000000,0000000800180000,3,0,,11,000b488d
0000000000000000,0000000800200000,2,1,014b0281,93,00474a81
0000000000000000,0000000800400000,2,29,000a4a89,552,00064a8d
0000000000000000,0000000800400001,3,0,,1,00aa4309
0000000000000000,0000000800480000,3,0,,26,022a008f
0000000000000000,0000000800480001,4,0,,1,02aa4109
0000000000000000,0000000800500000,3,0,,20,000e488d
0000000000000000,0000000800580000,4,0,,20,000a409f
0000000000000000,0000000800600000,3,4,014a0a81,116,01464a81
0000000000000000,0000000800800000,2,36,00290a89,624,00094a8b
0000000000000000,0000000800880002,4,0,,21,0229008f
0000000000000000,0000000800940000,4,0,,12,002d088b
0000000000000000,00000008009c0002,6,0,,17,0029488d
0000000000000000,0000000800a00000,3,31,00690a81,461,00454a85
0000000000000000,0000000800c00000,3,79,00284a89,1030,0008429f
0000000000000000,0000000800c00001,4,0,,8,00a8430b
0000000000000000,0000000800c80002,5,1,02a84089,39,0208409f
0000000000000000,0000000800c80003,6,0,,6,02a8410b
0000000000000000,0000000800d40000,5,0,,40,000c409f
0000000000000000,0000000800dc0002,7,0,,30,002800bf
0000000000000000,0000000800dc0003,8,0,,2,00a8412d
0000000000000000,0000000800e00000,4,30,01484285,282,01480297
0000000000000000,0000000802400000,3,0,,38,0182424b
0000000000000000,0000000802600000,4,0,,10,01c24243
0000000000000000,0000000804000000,2,0,,9,010b088b
0000000000000000,0000000804080000,3,0,,1,024b0889
0000000000000000,0000000804100000,3,0,,1,004f0889
0000000000000000,0000000804180000,4,0,,1,00cb0889
0000000000000000,0000000804400000,3,1,014a0889,36,010a009f
0000000000000000,0000000804500000,4,0,,1,000e009f
0000000000000000,0000000804800000,3,1,01490889,21,0109009f
0000000000000000,0000000804c00000,4,0,,41,010800bf
0000000000000000,0000000808000000,2,0,,2,01874209
0000000000000000,0000000808200000,3,0,,3,01c74201
0000000000000000,0000000808400000,3,0,,10,018e020d
0000000000000000,0000000808600000,4,0,,4,01ce4201
0000000000000000,0000000808800000,3,0,,17,008d4309
0000000000000000,0000000808940000,5,0,,1,00cd4109
0000000000000000,0000000808a00000,4,1,01cd4200,20,01c54203
0000000000000000,0000000808c00000,4,1,018c4209,46,008c430d
0000000000000000,0000000808d40000,6,0,,1,008c412d
0000000000000000,0000000808e00000,5,0,,22,01cc4203
0000000000000000,000000080a400000,4,0,,5,0186420d
0000000000000000,000000080cc00000,5,0,,3,018c001f
0000000000000000,0000000818000000,3,0,,3,03074209
0000000000000000,0000000818200000,4,0,,1,034f0201
0000000000000000,0000000818400000,4,0,,6,030e020b
0000000000000000,0000000818800000,4,0,,12,030d020b
0000000000000000,0000000818a00000,5,0,,5,03454205
0000000000000000,0000000818c00000,5,0,,17,030c020f
0000000000000000,000000081a400000,5,0,,1,03464209
0000000000000000,000000081cc00000,6,0,,2,030c001f
0000000000000000,0000000820000000,2,0,,27,002b420d
0000000000000000,0000000820080000,3,0,,1,02ab4009
0000000000000000,0000000820180000,4,0,,1,00eb4009
0000000000000000,0000000820200000,3,0,,9,00e34241
0000000000000000,0000000820400000,3,0,,13,00ae4209
0000000000000000,0000000820400001,4,0,,17,00aa420b
0000000000000000,0000000820480001,5,0,,5,02aa400b
0000000000000000,0000000820580001,6,0,,1,00ea4049
0000000000000000,0000000820800000,3,1,02690209,100,0029021f
0000000000000000,0000000820880002,5,0,,10,02a9400b
0000000000000000,0000000820940000,5,0,,3,00ad4049
0000000000000000,00000008209c0002,7,0,,5,00a9402d
0000000000000000,0000000820a00000,4,3,00e94202,39,00e14243
0000000000000000,0000000820c00000,4,0,,38,00ac420b
0000000000000000,0000000820c00001,5,0,,39,00a8420f
0000000000000000,0000000820c80003,7,0,,17,02a8001f
0000000000000000,0000000820d40000,6,0,,4,00ac402d
0000000000000000,0000000820dc0003,9,0,,8,00a8406d
0000000000000000,0000000822400000,4,0,,1,00c64249
0000000000000000,0000000822400001,5,0,,1,00e24249
0000000000000000,0000000828000000,3,0,,1,00c74209
0000000000000000,0000000828800000,4,0,,5,008d420d
0000000000000000,0000000828c00000,5,0,,2,00cc420d
0000000000000000,0000000828d40000,7,0,,1,008c401f
0000000000000000,0000000840a00000,4,0,,1,02c94340
0000000000000000,0000000848a00000,5,0,,1,02cd4300
0000000000000000,0000000860200000,4,0,,1,02cb4240
0000000000000000,0000000860a00000,5,0,,6,02c94241
0000000000000000,0000000868a00000,6,0,,3,02cd4201
0000000000000000,00000008b8800000,6,0,,1,024d4209
0000000000000000,00000008b8c00000,7,0,,2,020c021f
0000000000000000,0000000900400000,3,3,012a0a09,49,012a020f
0000000000000000,0000000900c00000,4,9,0128420d,111,0128021f
0000000000000000,0000000920400000,4,0,,1,002e420d
0000000000000000,0000000920400001,5,0,,2,002a021f
0000000000000000,0000000920c00000,5,0,,2,002c021f
0000000000000000,0000000920c00001,6,0,,2,0028023f
0000000000000000,0000000920d40000,7,0,,2,002c003f
0000000000000000,0000000a00000000,2,0,,3,01270a09
0000000000000000,0000000a00004000,3,0,,9,0123420b
0000000000000000,0000000a00200000,3,0,,1,01674201
0000000000000000,0000000a00800000,3,0,,7,0165020b
0000000000000000,0000000a00804000,4,1,01614209,12,0161021b
0000000000000000,0000000a00a00000,4,0,,6,01654203
0000000000000000,0000000a20800000,4,0,,1,0065420d
0000000000000000,0000000b02400000,5,0,,4,0126420d
0000000000000000,0000000b02404000,6,0,,4,01224a0d
0000000000000000,0000000c10800000,4,0,,2,010d4249
0000000000000000,0000000c10a00000,5,0,,1,014d4241
0000000000000000,0000000c18000000,4,0,,5,010f020b
0000000000000000,0000000c18200000,5,0,,1,014f4201
0000000000000000,0000000c18800000,5,1,014d0209,19,010d020f
0000000000000000,0000000c18a00000,6,0,,6,014d0a05
0000000000000000,0000000c1c800000,6,0,,1,010d001f
0000000000000000,0000000cb8800000,7,0,,1,004d420d
0000000000000000,0000000d10400000,5,0,,1,010e4249
0000000000000000,0000000d10c00000,6,0,,2,010c424d
0000000000000000,0000000d14c00000,7,0,,1,010c005f
0000000000000000,0000000d18400000,6,0,,13,010e021b
0000000000000000,0000000d18c00000,7,1,010c420d,19,010c021f
0000000000000000,0000000d1c400000,7,0,,1,010e001f
0000000000000000,0000000d1cc00000,8,0,,3,010c003f
0000000000000000,0000000db8c00000,9,0,,1,000c421f
0000000000000000,0000000e10800000,5,0,,1,01454249
0000000000000000,0000000e18000000,5,0,,4,0107420d
0000000000000000,0000000e18800000,6,0,,3,0145420d
0000000000000000,0000000e18a00000,7,0,,1,01454a05
0000000000000000,0000000f1a400000,8,0,,3,01064a0d
0000000000000001,0000000000000000,1,3242,05220a88,27071,04260296
0000000000000001,0000000000400000,2,0,,14,09420a8a
0000000000000001,0000000800400000,3,0,,1,03620a88
0000000000000002,0000000000000000,1,149,11c24440,1759,10a34448
0000000000000002,0000000000000024,3,1,12c14440,9,12c14442
0000000000000002,0000000000004000,2,0,,10,11630448
0000000000000002,0000000000010000,2,0,,13,10874508
0000000000000003,0000000000000000,2,1,33a40008,79,32a4000e
0000000000000004,0000000000000000,1,15,31844081,567,308440a5
0000000000000005,0000000000000000,2,1,33a40080,53,31c408c0
0000000000000006,0000000000000000,2,25,32a44002,446,30e64040
0000000000000007,0000000000000000,3,1,33e40000,48,33840016
0000000000000008,0000000000000000,1,97,11a02481,1559,10e124c0
000000000000000a,0000000000000000,2,18,13e00402,170,13c00c42
000000000000000c,0000000000000000,2,0,,32,31c00883
000000000000000d,0000000000000000,3,1,33e00080,32,31e00980
000000000000000e,0000000000000000,3,0,,4,33e10002
000000000000000f,0000000000000000,4,0,,15,33a20102
0000000000000010,0000000000000000,1,346,1000628d,4992,1000229f
0000000000000010,0000000000000001,2,1,1220220b,57,1080624b
0000000000000010,0000000000000002,2,0,,10,1a8040c9
0000000000000010,0000000000000003,3,0,,7,1a80404b
0000000000000010,0000000000004000,2,2,11206209,51,1021620b
0000000000000010,0000000000040002,3,0,,11,188041c9
0000000000000010,0000000000080002,3,2,12806089,67,1280288b
0000000000000010,0000000000080003,4,0,,22,1280604b
0000000000000010,00000000001c0002,5,0,,32,108041ad
0000000000000011,0000000000000000,2,4,33200282,85,31200a8a
0000000000000012,0000000000000000,2,4,32a0400a,91,3280402e
0000000000000013,0000000000000000,3,0,,13,32a0090a
0000000000000014,0000000000000000,2,12,318040c1,216,308041a5
0000000000000016,0000000000000000,3,11,32a04102,149,32804036
0000000000000018,0000000000000000,2,8,13a02081,114,11a02981
000000000000001c,0000000000000000,3,1,33a00081,28,31a00981
000000000000001d,0000000000000000,4,1,33a00082,17,33800886
000000000000001e,0000000000000000,4,0,,3,33a10102
000000000000001f,0000000000000000,5,0,,7,33a00106
0000000000000020,0000000000000000,1,79,0320c308,2256,0220c32c
0000000000000020,0000000000002000,2,0,,33,0241c328
0000000000000020,0000000000004000,2,0,,27,1121c308
0000000000000020,000000000000c000,3,0,,11,1140ca0c
0000000000000020,000000000000e000,4,0,,2,1842ca08
0000000000000020,0000000000010000,2,0,,3,18668808
0000000000000020,0000000000050000,3,0,,1,1865c008
0000000000000020,0000000000140000,3,0,,1,1065c048
0000000000000020,0000000000150000,4,0,,3,1064c80c
0000000000000020,0000000001000000,2,0,,34,0265c108
0000000000000020,0000000020000000,2,0,,13,0261c20a
0000000000000020,0000000020002000,3,0,,2,0a42ca08
0000000000000020,0000000021000000,3,0,,7,0a26c00c
0000000000000020,0000000200000000,2,0,,3,01658a08
0000000000000020,0000000200004000,3,0,,11,0161c20c
0000000000000020,0000000220004000,4,0,,1,0863c208
0000000000000020,0000000300000000,3,0,,2,09268a08
0000000000000020,0000000300004000,4,0,,9,0120c32c
0000000000000020,0000000301000000,4,0,,2,09668808
0000000000000020,0000000320004000,5,0,,1,0862ca08
0000000000000020,0000000600000000,3,0,,4,0145c20c
0000000000000020,000000060000c000,5,0,,5,0141ca0c
0000000000000020,000000062000e000,7,0,,1,0843ca08
0000000000000020,0000000700000000,4,0,,4,0906c20c
0000000000000020,000000070000c000,6,0,,3,0902ca0c
0000000000000021,0000000000000000,2,2,33240208,103,31460a08
0000000000000022,0000000000000000,2,1,33244008,64,3146400c
0000000000000023,0000000000000000,3,2,3324000a,62,31660808
0000000000000030,0000000000000000,2,0,,42,3121420a
0000000000000031,0000000000000000,3,0,,4,3320020e
0000000000000040,0000000000000000,1,85,11044485,1021,106444c1
0000000000000042,0000000000000000,2,9,13650400,176,11674400
0000000000000044,0000000000000000,2,25,31044085,475,30244087
0000000000000045,0000000000000000,3,2,33240082,78,31440096
0000000000000066,0000000000000000,4,1,33644000,86,31664004
0000000000000067,0000000000000000,5,0,,37,33040816
0000000000000080,0000000000000000,1,5,0b02a081,217,0b02a083
0000000000000080,0000000001000000,2,1,0b22a080,10,0b22a082
0000000000000080,0000000004000000,2,0,,3,0b038881
00000000000000a0,0000000000000000,2,0,,23,2b228102
0000000000000100,0000000000000000,1,14,13006481,183,122064c1
0000000000000108,0000000000000000,2,46,13002483,460,122024c3
0000000000000140,0000000000000000,2,25,13004c81,309,12604cc0
0000000000000142,0000000000000000,3,6,13614400,105,13614402
0000000000000148,0000000000000000,3,50,13200483,525,13000c87
000000000000014a,0000000000000000,4,5,13610c00,111,13610406
0000000000000180,0000000000000000,2,0,,10,1b026081
0000000000000188,0000000000000000,3,2,1b222080,48,1b022083
00000000000001c4,0000000000000000,4,0,,10,3a224081
00000000000001cc,0000000000000000,5,0,,6,3b020083
00000000000001cd,0000000000000000,6,0,,7,3b020882
00000000000001e6,0000000000000000,6,0,,4,3b224002
00000000000001ef,0000000000000000,8,0,,2,3b220802
0000000000000200,0000000000000000,1,3,0b208089,455,0900c88d
0000000000000200,0000000000000002,2,0,,61,0a00e189
0000000000000200,0000000000040002,3,0,,24,0840e889
0000000000000200,0000000000050002,4,0,,5,18606888
0000000000000200,0000000001000000,2,0,,24,0960a888
0000000000000200,0000000001000002,3,0,,9,0a20e08a
0000000000000200,0000000001050002,5,0,,2,0860e888
0000000000000200,0000000004000000,2,0,,8,09418889
0000000000000200,0000000004000002,3,0,,1,0a418889
0000000000000201,0000000000000000,2,0,,3,39600888
0000000000000210,0000000000000000,2,2,39002089,142,1900288d
0000000000000210,0000000000000002,3,0,,11,1a00608b
0000000000000210,0000000000040002,4,0,,2,182060c9
0000000000000211,0000000000000000,3,0,,3,3b00088a
0000000000000220,0000000000000000,2,0,,34,2b208908
0000000000000222,0000000000000000,3,0,,2,3b404808
0000000000000223,0000000000000000,4,0,,2,3b60000a
0000000000000232,0000000000000000,4,0,,4,3b20400a
0000000000000233,0000000000000000,5,0,,1,3b20080a
0000000000000280,0000000000000000,2,5,0b20a081,402,0b00a883
0000000000000280,0000000001000000,3,2,0b20e080,27,0b20a086
0000000000000280,0000000004000000,3,0,,2,0b408981
00000000000002a0,0000000000000000,3,0,,37,2b20c006
0000000000000380,0000000000000000,3,0,,15,1b406081
0000000000000388,0000000000000000,4,1,1b602080,34,1b402083
0000000000000390,0000000000000000,4,0,,31,1b006083
0000000000000398,0000000000000000,5,0,,31,1b202083
00000000000003c4,0000000000000000,5,0,,5,3b404081
00000000000003cc,0000000000000000,6,0,,4,3b400881
00000000000003cd,0000000000000000,7,0,,3,3b400882
00000000000003d4,0000000000000000,6,0,,13,3b004083
00000000000003dc,0000000000000000,7,0,,5,3b000883
00000000000003dd,0000000000000000,8,0,,2,3b200882
00000000000003e6,0000000000000000,7,0,,4,3b604002
00000000000003f6,0000000000000000,8,0,,2,3b204006
0000000000000400,0000000000000000,1,46,02a88601,1212,00a98603
0000000000000800,0000000000000000,1,2,22a88042,181,20898243
0000000000000800,0000000020000000,2,0,,3,00e98241
0000000000000800,0000000020000080,3,0,,1,02a98241
0000000000000c00,0000000000000000,2,74,20a88203,1277,00e98301
0000000000000c00,0000000000000080,3,0,,16,00ad8301
0000000000000c00,0000000020000000,3,0,,14,00e98203
0000000000000c00,0000000020000080,4,1,02a98201,14,00ad8203
0000000000001000,0000000000000000,1,6,22a80442,281,00e90641
0000000000001000,0000000000000100,2,0,,7,02a90641
0000000000001000,0000000000000140,3,0,,4,0aab0440
0000000000001000,0000000040000300,4,0,,1,0a8b0640
0000000000001002,0000000000000000,2,0,,13,12e50440
000000000000100a,0000000000000000,3,0,,15,1ae10440
0000000000001400,0000000000000000,2,59,02e90600,900,00e90603
0000000000001400,0000000000000100,3,0,,32,02a90603
0000000000001402,0000000000000000,3,0,,35,32840416
0000000000001408,0000000000000000,3,0,,7,32a00c03
000000000000140a,0000000000000000,4,0,,34,32a00d02
0000000000001800,0000000000000000,2,1,32ac0040,165,20a90243
0000000000001800,0000000820a00000,6,0,,1,02e90241
0000000000001801,0000000000000000,3,0,,2,32a40242
0000000000001804,0000000000000000,3,0,,2,32a40043
0000000000001806,0000000000000000,4,0,,1,32e50040
0000000000001807,0000000000000000,5,0,,4,32e40042
0000000000001810,0000000000000000,3,0,,1,32a10242
0000000000001c00,0000000000000000,3,42,20a90203,848,10e90203
0000000000001c00,0000000820a00000,7,0,,3,00ed0203
0000000000001c01,0000000000000000,4,0,,6,32a40206
0000000000001c04,0000000000000000,4,0,,11,32a40007
0000000000001c06,0000000000000000,5,0,,3,32e50002
0000000000001c07,0000000000000000,6,0,,6,32a40016
0000000000001c10,0000000000000000,4,0,,3,32a10203
0000000000002000,0000000000000000,1,13,2228c401,352,002dc601
0000000000002000,0000000100000000,2,0,,1,082ac601
0000000000002400,0000000000000000,2,36,02298601,636,006d8601
0000000000002400,0000000100000000,3,0,,1,082e8601
0000000000004000,0000000000000000,1,0,,108,2028c243
0000000000004000,0000000020000000,2,0,,2,0069c241
0000000000004000,0000000020000080,3,0,,1,0229c241
0000000000004020,0000000000000000,2,0,,9,2261c240
00000000000040a0,0000000000000000,3,0,,1,3a22c040
00000000000042a0,0000000000000000,4,0,,1,3a60c040
0000000000004800,0000000000000000,2,1,322c8040,141,10658241
0000000000004800,0000000000000080,3,0,,4,02298341
0000000000004800,0000000020000000,3,0,,2,02658241
0000000000004800,0000000020000080,4,0,,2,02298243
0000000000004820,0000000000000000,3,0,,7,32618240
0000000000006000,0000000000000000,2,56,2029c201,745,0069c301
0000000000006000,0000000000000080,3,0,,12,0221c303
0000000000006000,0000000020000000,3,1,0261c201,15,0069c203
0000000000006000,0000000020000080,4,1,0229c201,12,0225c203
0000000000006000,0000000220000000,4,0,,1,0065ca01
0000000000006020,0000000000000000,3,2,2261c200,69,2221c206
0000000000006080,0000000000000000,3,0,,4,2a22c101
00000000000060a0,0000000000000000,4,0,,4,2a63c000
0000000000006280,0000000000000000,4,0,,4,2a21c101
00000000000062a0,0000000000000000,5,0,,4,3a60c002
0000000000006c00,0000000000000000,4,60,20298203,942,02618303
0000000000006c00,0000000000000080,5,0,,28,02298303
0000000000006c00,0000000020000000,5,1,02698201,22,006d8203
0000000000006c00,0000000020000080,6,0,,15,02298207
0000000000006c20,0000000000000000,5,1,32658000,55,22618206
0000000000006ca0,0000000000000000,6,0,,1,3a628002
0000000000008000,0000000000000000,1,205,0269040a,3651,0069460a
0000000000008000,0000000000002000,2,0,,29,1045460c
0000000000008000,0000000000004000,2,0,,8,1061460c
0000000000008000,0000000000010000,2,0,,26,082b440a
0000000000008000,0000000000012000,3,0,,3,104d440c
0000000000008000,0000000020000000,2,0,,4,086b0a08
0000000000008000,0000000098002000,5,0,,6,024d440c
0000000000008000,0000000820800000,4,0,,3,0269420a
0000000000008002,0000000000000000,2,26,1261040a,355,12234c08
0000000000008002,0000000000002000,3,1,12454408,18,1245040e
0000000000008002,0000000000004000,3,0,,2,18234448
0000000000008002,0000000000010000,3,0,,3,18270c08
0000000000008002,0000000000012000,4,0,,2,18470c08
0000000000008002,0000000000014000,4,0,,3,18234c08
0000000000008020,0000000000000000,2,0,,68,1065420c
0000000000008020,0000000000002000,3,0,,2,18470a08
0000000000008020,0000000000004000,3,0,,2,18630a08
0000000000008021,0000000000000000,3,0,,13,3224020e
0000000000008022,0000000000000000,3,1,3a224008,76,3204401e
0000000000008023,0000000000000000,4,0,,19,3224001e
0000000000008030,0000000000000000,3,0,,3,3220420e
0000000000008222,0000000000000000,4,0,,1,3a614008
0000000000010000,0000000000000000,1,0,,29,00694641
0000000000010040,0000000000000000,2,0,,1,32244441
0000000000011000,0000000000000000,2,0,,42,20290643
