q,r,active,active_fnv,active_joint,active_nonjoint,exposed,exposed_fnv,minimum_hits,maximum_hits,failures,failure_fnv
282,592,3923,9b1a192e251afb35,419,3504,45,eae40c3059e89b07,10,198,0,cbf29ce484222325
282,594,3831,52f21495c3b7c277,392,3439,628,a2c1edd8fd714988,3,193,0,cbf29ce484222325
282,612,3920,b3745cc23c79253f,419,3501,26,9b2e7027ea206f77,10,197,0,cbf29ce484222325
282,617,3923,8b46b7c21f42d470,420,3503,14,9d98f9e470ee6d1b,12,131,0,cbf29ce484222325
282,619,3920,2c6bb894c6a2e89a,419,3501,41,ef33b279123e98fb,4,197,0,cbf29ce484222325
282,620,3923,2858abc80e3b185c,420,3503,24,50d763002d8e3373,10,198,0,cbf29ce484222325
282,622,3921,eccae366e45ce1be,420,3501,15,1e668c90e1204602,11,48,0,cbf29ce484222325
282,624,3923,414008c5da925161,419,3504,41,ef33b279123e98fb,5,198,0,cbf29ce484222325
282,626,3919,3290dd5128854db4,419,3500,45,eae40c3059e89b07,10,197,0,cbf29ce484222325
282,632,3916,8fb19f3c5bb7ce15,416,3500,85,3de041cec32fe46b,7,195,0,cbf29ce484222325
294,592,3774,28a0f400ec552ce4,383,3391,1256,9136950466a4ef30,3,254,0,cbf29ce484222325
294,593,3831,393948310aea03aa,400,3431,409,7de728c2ef51f65e,4,226,0,cbf29ce484222325
294,594,3908,4814b32fbde0257,412,3496,119,3e94902a3f8b33ed,4,153,0,cbf29ce484222325
294,595,3868,33be8f946283afa1,399,3469,536,42fc4cba6d0c766b,4,159,0,cbf29ce484222325
294,596,3913,8d25cc7fd716c505,416,3497,62,bb0dd48c58290c26,7,182,0,cbf29ce484222325
294,597,3903,505cbc63dbad9a2,413,3490,100,eac7ee2fddea1744,4,144,0,cbf29ce484222325
294,599,3900,842db9bf0c4b7aa1,412,3488,120,8b963c6b6930d9dc,6,153,0,cbf29ce484222325
294,602,3922,fa319a25eabebdaf,419,3503,12,cca6cdb377cd0ee8,19,144,0,cbf29ce484222325
294,603,3893,bbfe48065ba18d42,413,3480,86,8f6d922513881220,7,183,0,cbf29ce484222325
294,604,3851,192b8ed7537448d,411,3440,157,6dfb3b2604f2eb1f,4,179,0,cbf29ce484222325
294,606,3907,bd2c5f9153183a0f,418,3489,15,2af6bddd1191ee48,18,144,0,cbf29ce484222325
294,608,3906,93c1e3d17376db94,414,3492,67,1d12f83b6f6927cb,7,144,0,cbf29ce484222325
294,611,3912,8286196f89d383f3,416,3496,63,66bc3ca51e07fb0a,8,144,0,cbf29ce484222325
294,612,3825,64ce8c5329e6d8fc,397,3428,506,ef993cb58a71a7ac,4,229,0,cbf29ce484222325
