mask_hex,rank,dual_numerator,in_retained_pool
282684c0,9,1068887958,0
2826b002,9,1170995436,0
2826b004,9,1099525282,0
2826b040,9,1170995436,0
2828044e,9,1557889448,0
282804cc,9,1121816005,0
2828060e,9,1557889448,0
2828064c,9,1557889448,0
2828068c,9,1121816005,0
282806c8,9,1121816005,0
28280c4c,9,1205064633,0
2828200f,9,1220016813,0
2828220b,9,1136377675,0
28282249,9,1136377675,0
28282286,9,1487813394,0
2828240e,9,1515230210,0
28282486,9,1202558668,0
282824a4,9,1078408334,0
282824c2,9,1202558668,0
282824c4,9,1078408334,0
28282606,9,1796064615,0
2828260a,9,1295740221,0
2828260c,9,1295740221,0
28282648,9,1295740221,0
28282a09,9,1136377675,0
28282a82,9,1487813394,0
28282c82,9,1202558668,0
28282c84,9,1078408334,0
28282cc0,9,1078408334,0
28282e08,9,1295740221,0
2828304a,9,1306182516,0
2828320a,9,1306182516,0
28283212,9,1358313454,0
28283228,9,1306182516,0
28283242,9,1358313454,0
28283248,9,1306182516,0
28283302,9,1358313454,0
28283308,9,1306182516,0
28283340,9,1358313454,0
2828380a,9,1306182516,0
28283a02,9,1358313454,0
28283a08,9,1306182516,0
28285248,9,1380393725,0
2828600b,9,1315088386,0
28286049,9,1315088386,0
28286083,9,1199097159,0
28286085,9,1199097159,0
28286086,9,1214368008,0
282860a4,9,1214368008,0
282860c1,9,1199097159,0
282860c4,9,1214368008,0
28286809,9,1315088386,0
28286881,9,1199097159,0
28286884,9,1214368008,0
2828844a,9,1769474773,0
2828844c,9,1308563669,0
28288548,9,1308563669,0
28288648,9,1674135118,0
28288c48,9,1416649958,0
2828a209,9,1136377675,0
2828a442,9,1514481777,0
2828a444,9,1514481777,0
2828a448,9,1391079876,0
2828a482,9,1078408334,0
2828a484,9,1078408334,0
2828a4c0,9,1078408334,0
2828a608,9,1295740221,0
2828a640,9,1796064615,0
2828b00a,9,1306182516,0
2828b042,9,1358313454,0
2828b048,9,1306182516,0
2828b202,9,1358313454,0
2828b208,9,1306182516,0
2828b240,9,1358313454,0
2828c4c0,9,1010705180,0
2828d048,9,1008163092,0
2829060a,9,1923460897,0
2829060c,9,1923460897,0
28290648,9,1923460897,0
28290688,9,1121816005,0
28292209,9,1136377675,0
2829240a,9,1515230210,0
28292602,9,1796064615,0
28292608,9,1295740221,0
28293202,9,1358313454,0
28293208,9,1306182516,0
28298448,9,1769474773,0
282a0416,9,2576165400,0
282a0446,9,1356675412,0
282a0486,9,1480825746,0
282a04c4,9,1356675412,0
282a0682,9,1132511059,0
282a06c0,9,1075207706,0
282a0cc0,9,1079058307,0
282a100e,9,1397992752,0
282a101a,9,1620513271,0
282a102c,9,1397992752,0
282a104a,9,1620513271,0
282a104c,9,1397992752,0
282a1058,9,1620513271,0
282a1068,9,1620513271,0
282a110c,9,1397992752,0
282a1148,9,1620513271,0
282a120a,9,1620513271,0
282a120c,9,1397992752,0
282a1228,9,1620513271,0
282a1244,9,2080413657,0
282a1248,9,1620513271,0
282a1284,9,1400715812,0
282a12c0,9,1461824222,0
282a1308,9,1620513271,0
282a180a,9,1620513271,0
282a180c,9,1397992752,0
282a1828,9,1620513271,0
282a1848,9,1620513271,0
282a1908,9,1620513271,0
282a1a08,9,1620513271,0
282a200e,9,1353849693,0
282a2016,9,1857080818,0
282a201a,9,1515261802,0
282a202c,9,1353849693,0
282a204a,9,1515261802,0
282a204c,9,1353849693,0
282a2206,9,1622319980,0
282a220a,9,1280500964,0
282a220c,9,1119088855,0
282a2212,9,1835863027,0
282a2218,9,1280500964,0
282a2224,9,1622319980,0
282a2228,9,1280500964,0
282a2248,9,1280500964,0
282a2308,9,1280500964,0
282a280a,9,1515261802,0
282a280c,9,1353849693,0
282a2848,9,1515261802,0
282a2a08,9,1280500964,0
282a4442,9,1075207707,0
282a4482,9,1132511060,0
282a44c0,9,1075207707,0
282a8640,9,1550542507,0
282a900a,9,1462070089,0
282a900c,9,1239549570,0
282a9048,9,1462070089,0
282a9108,9,1462070089,0
282a9208,9,1462070089,0
282a9808,9,1462070089,0
282aa00a,9,1391111468,0
282aa00c,9,1229699359,0
282aa208,9,1280500964,0
282aa808,9,1391111468,0
282b0640,9,2075207705,0
282b0680,9,1132511059,0
282b1048,9,1401314224,0
282b1208,9,1401314224,0
282b2208,9,1280500964,0
282b4440,9,1075207707,0
282b4480,9,1132511060,0
282c0249,9,1041083280,0
282c040e,9,1038224037,0
282c042c,9,1038224037,0
282c044a,9,1038224037,0
282c044c,9,1038224037,0
282c060a,9,1038224037,0
282c060c,9,1038224037,0
282c0648,9,1038224037,0
282c104c,9,1004157656,0
282c1248,9,1530338628,0
282c200b,9,1120635994,0
282c2086,9,1201857010,0
282c2405,9,1020386448,0
282c2406,9,1020386448,0
282c2444,9,1020386448,0
282c2809,9,1120635994,0
282c300a,9,1144770407,0
282c3012,9,1196901345,0
282c3018,9,1144770407,0
282c3028,9,1144770407,0
282c3042,9,1196901345,0
282c3048,9,1144770407,0
282c3108,9,1144770407,0
282c3140,9,1196901345,0
282c3202,9,1196901345,0
282c3208,9,1144770407,0
282c3240,9,1196901345,0
282c3300,9,1196901345,0
282c3808,9,1144770407,0
282c3840,9,1196901345,0
282c3a00,9,1196901345,0
282c4444,9,1574336211,0
282c5240,9,1004142685,0
282c6003,9,1368815275,0
282c6006,9,1064799454,0
282c6201,9,1160676330,0
282c8448,9,1249809362,0
282c9048,9,1316551177,0
282ca082,9,1077706676,0
282ca404,9,1020386448,0
282ca440,9,1020386448,0
282cb002,9,1196901345,0
282cb008,9,1144770407,0
282cb040,9,1196901345,0
282cb100,9,1196901345,0
282cb200,9,1196901345,0
282d040c,9,1038224037,0
282d0448,9,1038224037,0
282d0608,9,1403795486,0
282d2009,9,1120635994,0
282d2600,9,1301969286,0
282d3008,9,1144770407,0
282d3200,9,1196901345,0
282e0016,9,1219489988,0
282e0482,9,1181453683,0
282e0484,9,1124150330,0
282e0680,9,1031733267,0
282e1044,9,1000303296,0
282e1240,9,1113542644,0
282e2006,9,1767990408,0
282e200a,9,1264759283,0
282e200c,9,1264759283,0
282e2044,9,1182928970,0
282e2048,9,1264759283,0
282e2202,9,1600631357,0
282e2204,9,1548500419,0
282e2208,9,1045269294,0
282e2240,9,1600631357,0
282e2808,9,1264759283,0
282e2a00,9,1600631357,0
282e9040,9,1113542644,0
282ea004,9,1182928970,0
282ea008,9,1140608949,0
282ea200,9,1600631357,0
282f2008,9,1264759283,0
28302e80,9,1078903150,0
28306083,9,1297845516,0
28306085,9,1297845516,0
28306091,9,1297845516,0
283060a1,9,1297845516,0
283060a4,9,1297845516,0
283060c1,9,1297845516,0
28306181,9,1297845516,0
28306881,9,1297845516,0
28306884,9,1297845516,0
28312680,9,1078903150,0
28316081,9,1297845516,0
28342a80,9,1300605367,0
2834a201,9,1082810958,0
2834a280,9,1216121940,0
2834a801,9,1082810958,0
2838001b,9,1054769780,0
2838004b,9,1054769780,0
2838008b,9,1054769780,0
283800c9,9,1054769780,0
28380189,9,1054769780,0
2838080b,9,1054769780,0
28380849,9,1054769780,0
28380889,9,1054769780,0
28380909,9,1054769780,0
28380a81,9,1801960211,0
28380c06,9,1489478252,0
28382007,9,1351040903,0
2838200e,9,1478122820,0
28382016,9,2338529903,0
2838201a,9,1478122820,0
2838202c,9,1478122820,0
2838204a,9,1478122820,0
28382086,9,1978447214,0
2838208a,9,1478122820,0
2838208c,9,1478122820,0
28382092,9,1978447214,0
28382098,9,1478122820,0
283820a4,9,1978447214,0
283820a8,9,1478122820,0
283820c2,9,1978447214,0
283820c8,9,1478122820,0
28382188,9,1478122820,0
28382206,9,1847896083,0
28382282,9,1487813394,0
28382284,9,1487813394,0
28382290,9,1487813394,0
283822c0,9,1487813394,0
28382380,9,1487813394,0
28382803,9,1351040903,0
28382806,9,2338529903,0
2838280a,9,1478122820,0
2838280c,9,1478122820,0
28382848,9,1478122820,0
28382882,9,1978447214,0
28382884,9,1978447214,0
28382888,9,1478122820,0
283828c0,9,1978447214,0
28382a02,9,1847896083,0
28382a80,9,1487813394,0
28384007,9,1089315243,0
28384083,9,1206103199,0
28384803,9,1206103199,0
28384806,9,1186255144,0
28384881,9,1206103199,0
28388281,9,1170074406,0
28388406,9,1842303067,0
28388442,9,1917510777,0
28388444,9,1842303067,0
283884c0,9,1917510777,0
28388540,9,1917510777,0
28388640,9,1917510777,0
2838880a,9,1823562254,0
28388888,9,1823562254,0
28388c40,9,1564685962,0
28388c80,9,1564685962,0
2838a006,9,1847896083,0
2838a082,9,1487813394,0
2838a084,9,1487813394,0
2838a090,9,1487813394,0
2838a0c0,9,1487813394,0
2838a180,9,1487813394,0
2838a202,9,1847896083,0
2838a280,9,1487813394,0
2838a802,9,1847896083,0
2838a880,9,1487813394,0
2839200a,9,1478122820,0
28392088,9,1478122820,0
28392202,9,1847896083,0
28392280,9,1487813394,0
28392880,9,1978447214,0
28398440,9,1917510777,0
2839a080,9,1487813394,0
283a0052,9,1121674957,0
283a0212,9,1017928214,0
283a8012,9,1121674957,0
283c0803,9,1000344358,0
283c2006,9,1353800754,0
283c2012,9,1353800754,0
283c2042,9,1353800754,0
283c2044,9,1353800754,0
283c2202,9,1353800754,0
283c2204,9,1353800754,0
283c2240,9,1353800754,0
283c2802,9,1353800754,0
283c2804,9,1353800754,0
283c2840,9,1353800754,0
283c2a00,9,1353800754,0
283ca002,9,1353800754,0
283ca004,9,1353800754,0
283ca040,9,1353800754,0
283ca100,9,1353800754,0
283ca200,9,1353800754,0
283ca800,9,1353800754,0
283d2200,9,1353800754,0
28402887,9,1156540794,0
28412a09,9,1065150497,0
2841a209,9,1023181573,0
28428c81,9,1556219284,0
28434680,9,1212160208,0
28442096,9,1159300645,0
2844280b,9,1147225542,0
28442819,9,1147225542,0
28442886,9,1159300645,0
28442892,9,1159300645,0
28443803,9,1130979536,0
28448c48,9,1022257817,0
2844a00b,9,1147225542,0
2844a809,9,1147225542,0
2844a882,9,1159300645,0
2844a884,9,1159300645,0
2844a890,9,1159300645,0
2844a8a0,9,1159300645,0
2844a8c0,9,1159300645,0
2844a980,9,1159300645,0
2844aa08,9,1394539676,0
2844ac01,9,1101980417,0
2844ac40,9,1101980417,0
2844b801,9,1130979536,0
2844b802,9,1130979536,0
28452209,9,1065150497,0
28452809,9,1147225542,0
28452882,9,1159300645,0
28452884,9,1159300645,0
28452890,9,1159300645,0
28452a08,9,1394539676,0
2845a009,9,1147225542,0
2845a208,9,1394539676,0
2845a808,9,1640619213,0
2845a880,9,1235411903,0
2845aa00,9,1394539676,0
2845ac00,9,1101980417,0
2846aa00,9,1019324970,0
2846e800,9,1001100104,0
2848200f,9,1172786800,0
28482017,9,1172786800,0
2848201b,9,1637859362,0
2848201e,9,1666180471,0
28482036,9,1666180471,0
2848204b,9,1637859362,0
2848208e,9,1230107028,0
28482096,9,1230107028,0
2848209a,9,1230107028,0
284820a6,9,1230107028,0
284820b2,9,1230107028,0
284820d2,9,1230107028,0
284821a4,9,1230107028,0
2848221a,9,1394539676,0
28482807,9,1172786800,0
2848280b,9,1637859362,0
2848280d,9,1172786800,0
2848280e,9,1666180471,0
28482816,9,1666180471,0
2848281a,9,2131253033,0
28482886,9,1230107028,0
2848288a,9,1230107028,0
2848288c,9,1230107028,0
28482892,9,1230107028,0
28482898,9,1230107028,0
284828a2,9,1230107028,0
284828c2,9,1230107028,0
284828c8,9,1230107028,0
28482982,9,1230107028,0
28482a0a,9,1394539676,0
28482a12,9,1394539676,0
28488c48,9,1047827899,0
2848a00b,9,1147225542,0
2848a016,9,1175546651,0
2848a124,9,1175546651,0
2848a20a,9,1394539676,0
2848a803,9,1147225542,0
2848a809,9,1147225542,0
2848a80a,9,1640619213,0
2848aa02,9,1394539676,0
2848aa08,9,1394539676,0
2849060a,9,1190111505,0
2849200b,9,1637859362,0
2849200d,9,1172786800,0
2849200e,9,1666180471,0
28492016,9,1666180471,0
2849201a,9,2131253033,0
28492086,9,1230107028,0
2849208a,9,1230107028,0
28492092,9,1230107028,0
2849220a,9,1394539676,0
28492212,9,1394539676,0
28492242,9,1394539676,0
28492809,9,1637859362,0
2849280a,9,2131253033,0
28492882,9,1230107028,0
28492884,9,1230107028,0
28492888,9,1230107028,0
28492890,9,1230107028,0
28492a02,9,1394539676,0
28492a08,9,1394539676,0
28498209,9,1098853993,0
28498608,9,1154573177,0
2849a009,9,1147225542,0
2849a202,9,1394539676,0
2849a208,9,1394539676,0
2849aa00,9,1394539676,0
284a0c81,9,1106940979,0
284b0680,9,1132511059,0
284c040e,9,1070516123,0
284c200b,9,1147225542,0
284c200e,9,1175546651,0
284c2013,9,1147225542,0
284c2016,9,1175546651,0
284c2019,9,1147225542,0
284c201a,9,1640619213,0
284c2029,9,1147225542,0
284c2049,9,1147225542,0
284c2109,9,1147225542,0
284c220a,9,1394539676,0
284c2212,9,1394539676,0
284c2218,9,1394539676,0
284c2803,9,1147225542,0
284c2806,9,1175546651,0
284c2809,9,1147225542,0
284c280a,9,1640619213,0
284c280c,9,1175546651,0
284c2812,9,1640619213,0
284c2818,9,1640619213,0
284c2a02,9,1394539676,0
284c2a08,9,1394539676,0
284c840c,9,1034977795,0
284c8448,9,1375082632,0
284c8608,9,1129003095,0
284c8809,9,1147225542,0
284c8c08,9,1022257817,0
284ca003,9,1147225542,0
284ca006,9,1175546651,0
284ca009,9,1147225542,0
284ca00a,9,1640619213,0
284ca00c,9,1175546651,0
284ca012,9,1640619213,0
284ca202,9,1394539676,0
284ca208,9,1394539676,0
284ca801,9,1147225542,0
284ca802,9,1640619213,0
284ca804,9,1175546651,0
284ca808,9,1640619213,0
284caa00,9,1394539676,0
284d040c,9,1070516123,0
284d0608,9,1164541423,0
284d0c08,9,1057796145,0
284d2003,9,1147225542,0
284d2006,9,1175546651,0
284d2009,9,1147225542,0
284d200a,9,1640619213,0
284d200c,9,1175546651,0
284d2012,9,1640619213,0
284d2202,9,1394539676,0
284d2208,9,1394539676,0
284d2210,9,1394539676,0
284d2240,9,1394539676,0
284d2802,9,1640619213,0
284d2808,9,1640619213,0
284d2a00,9,1394539676,0
284d8408,9,1375082632,0
284da002,9,1640619213,0
284da008,9,1640619213,0
284da200,9,1394539676,0
284da800,9,1640619213,0
284e0680,9,1031733267,0
284f0600,9,1031733267,0
28512882,9,1070018176,0
28530288,9,1028375559,0
28560288,9,1028375559,0
28568280,9,1334743218,0
28570088,9,1061302292,0
28570208,9,1028375559,0
28580807,9,1100945845,0
28580883,9,1275007549,0
28580885,9,1233922185,0
28590881,9,1309626860,0
285a0092,9,1282004800,0
285c080a,9,1097655369,0
285c0888,9,1097655369,0
285c8880,9,1339538717,0
28602883,9,1061177640,0
2860288a,9,1150410481,0
28612881,9,1061177640,0
28612888,9,1150410481,0
286244c0,9,1022805735,0
28624680,9,1009946048,0
28634600,9,1009946048,0
28641848,9,1022893514,0
28642848,9,1394539676,0
28642a08,9,1394539676,0
2864a801,9,1320973442,0
2864a808,9,1394539676,0
2864aa00,9,1394539676,0
28652202,9,1394539676,0
28652208,9,1394539676,0
28652a00,9,1394539676,0
28666800,9,1011796709,0
2868200b,9,1391779825,0
2868200e,9,1420100934,0
28682013,9,1391779825,0
28682016,9,1420100934,0
2868201a,9,1885173496,0
28682026,9,1420100934,0
28682043,9,1391779825,0
28682046,9,1420100934,0
28682049,9,1391779825,0
2868204a,9,1885173496,0
28682052,9,1885173496,0
2868220a,9,1394539676,0
28682212,9,1394539676,0
28682242,9,1394539676,0
28682248,9,1394539676,0
28682302,9,1394539676,0
28682803,9,1391779825,0
28682806,9,1420100934,0
28682809,9,1391779825,0
2868280a,9,1885173496,0
28682812,9,1885173496,0
28682842,9,1885173496,0
28682848,9,1885173496,0
28682a02,9,1394539676,0
28682a08,9,1394539676,0
28682a40,9,1394539676,0
28684049,9,1139230903,0
2868a00a,9,1394539676,0
2868a012,9,1394539676,0
2868a042,9,1394539676,0
2868a202,9,1394539676,0
2868a208,9,1394539676,0
2868a802,9,1394539676,0
2868a808,9,1394539676,0
2868aa00,9,1394539676,0
28692003,9,1391779825,0
28692006,9,1420100934,0
28692009,9,1391779825,0
2869200a,9,1885173496,0
28692012,9,1885173496,0
28692042,9,1885173496,0
28692202,9,1394539676,0
28692208,9,1394539676,0
28692240,9,1394539676,0
28692802,9,1885173496,0
28692808,9,1885173496,0
28692a00,9,1394539676,0
2869a002,9,1394539676,0
2869a200,9,1394539676,0
286a0444,9,1331105330,0
286a0450,9,1406313040,0
286a0484,9,1331105330,0
286a04c0,9,1406313040,0
286a0640,9,1075207706,0
286a0680,9,1132511059,0
286a0c40,9,1053488225,0
286a4480,9,1008360726,0
286b0440,9,1406313040,0
286b0600,9,1766939609,0
286b4400,9,1008360726,0
286c200a,9,1394539676,0
286c2012,9,1394539676,0
286c2018,9,1394539676,0
286c2042,9,1394539676,0
286c2048,9,1394539676,0
286c2050,9,1394539676,0
286c2102,9,1394539676,0
286c2202,9,1394539676,0
286c2208,9,1394539676,0
286c2240,9,1394539676,0
286c2802,9,1394539676,0
286c2808,9,1394539676,0
286c2840,9,1394539676,0
286c2a00,9,1394539676,0
286ca002,9,1394539676,0
286ca008,9,1394539676,0
286ca040,9,1394539676,0
286ca200,9,1394539676,0
286ca800,9,1394539676,0
286d2002,9,1394539676,0
286d2008,9,1394539676,0
286d2040,9,1394539676,0
286d2200,9,1394539676,0
286d2800,9,1394539676,0
286e0480,9,1031733267,0
286e0600,9,1031733267,0
28780043,9,1025929477,0
28780083,9,1025929477,0
28780803,9,1025929477,0
2878080a,9,1717141351,0
28780841,9,1130972815,0
28780848,9,1717141351,0
28780881,9,1130972815,0
28780888,9,1717141351,0
28788808,9,1128150502,0
287c000a,9,1077448614,0
287c0048,9,1077448614,0
287c0088,9,1077448614,0
287c8040,9,1076031486,0
288214c1,9,1063152019,0
28826212,9,1146558826,0
28826222,9,1146558826,0
28826242,9,1146558826,0
28826250,9,1146558826,0
28826260,9,1146558826,0
28826a40,9,1146558826,0
288284c1,9,1320213527,0
28829481,9,1063152019,0
288294c0,9,1063152019,0
28836220,9,1140156525,0
28836240,9,1140156525,0
28866060,9,1007641779,0
2888060e,9,1403258792,0
2888064c,9,1403258792,0
2888068a,9,1307290186,0
288806c8,9,1307290186,0
28880e88,9,1109096027,0
28882286,9,1987489000,0
2888228a,9,1987489000,0
2888240e,9,1176248309,0
2888241a,9,1176248309,0
2888242c,9,1176248309,0
2888244a,9,1176248309,0
2888244c,9,1176248309,0
2888250c,9,1176248309,0
28882606,9,1295740221,0
2888260a,9,1295740221,0
2888260c,9,1295740221,0
28882642,9,1295740221,0
28882648,9,1295740221,0
28882a82,9,1987489000,0
28882a88,9,1987489000,0
28882c0a,9,1176248309,0
28882c0c,9,1176248309,0
28882c48,9,1176248309,0
28882e02,9,1295740221,0
28882e08,9,1295740221,0
28883206,9,1679697845,0
2888844a,9,1740117387,0
2888844c,9,1400012550,0
288884c8,9,1304043944,0
28888641,9,1503283274,0
28888648,9,1859609299,0
28888688,9,1057964407,0
288886c0,9,1781822214,0
28888c48,9,1541923228,0
2888a40a,9,1176248309,0
2888a40c,9,1176248309,0
2888a442,9,1721148024,0
2888a444,9,1260236920,0
2888a448,9,1637159413,0
2888a602,9,1295740221,0
2888a608,9,1295740221,0
2888a640,9,1295740221,0
2888ac08,9,1176248309,0
2889060a,9,2108935078,0
2889060c,9,1768830241,0
28890648,9,2108935078,0
28890688,9,1307290186,0
2889240a,9,1176248309,0
2889240c,9,1176248309,0
28892448,9,1176248309,0
28892602,9,1295740221,0
28892604,9,1295740221,0
28892608,9,1295740221,0
28892640,9,1295740221,0
28898608,9,1859609299,0
2889a408,9,1176248309,0
2889a600,9,1295740221,0
288a04c4,9,1159688659,0
288a200e,9,1140608949,0
288a2206,9,1548500419,0
288a220a,9,1206681403,0
288a220c,9,1045269294,0
288a2212,9,1762043466,0
288a2218,9,1206681403,0
288a2248,9,1206681403,0
288a2308,9,1206681403,0
288a280a,9,1354443301,0
288a2a08,9,1206681403,0
288a8444,9,1124150331,0
288a84c0,9,1124150331,0
288a8640,9,1223764240,0
288aa208,9,1206681403,0
288b0604,9,1259302568,0
288b0640,9,1259302568,0
288b2208,9,1206681403,0
288c040e,9,1129672918,0
288c044c,9,1129672918,0
288c048a,9,1033704312,0
288c04c8,9,1033704312,0
288c060a,9,1223698218,0
288c0648,9,1223698218,0
288c0e08,9,1025504059,0
288c2282,9,1493393671,0
288c2284,9,1493393671,0
288c2288,9,1493393671,0
288c22c0,9,1493393671,0
288c2a80,9,1493393671,0
288c3084,9,1246079537,0
288c3088,9,1298501780,0
288c3204,9,1679697845,0
288c3208,9,1679697845,0
288c8448,9,1220451976,0
288c8640,9,1974372438,0
288ca088,9,1791895451,0
288ca280,9,1493393671,0
288d0608,9,1589269667,0
288d2280,9,1493393671,0
288e2006,9,1643840074,0
288e200a,9,1193031192,0
288e200c,9,1140608949,0
288e2202,9,1600631357,0
288e2204,9,1548500419,0
288e2208,9,1045269294,0
288e2240,9,1600631357,0
288e2808,9,1193031192,0
288e2a00,9,1600631357,0
288ea008,9,1193031192,0
288ea200,9,1600631357,0
288f2200,9,1600631357,0
28903288,9,1236826693,0
28903888,9,1236826693,0
289084c8,9,1032394325,0
28908548,9,1032394325,0
28908648,9,1032394325,0
28908688,9,1032394325,0
28918448,9,1032394325,0
28942288,9,1493393671,0
28942888,9,1493393671,0
28943880,9,1085990685,0
2894a088,9,1493393671,0
2894a208,9,1493393671,0
2894a280,9,1493393671,0
2894a808,9,1493393671,0
2894a880,9,1493393671,0
2898041a,9,1032394325,0
2898042a,9,1032394325,0
2898044a,9,1032394325,0
28980458,9,1032394325,0
28980468,9,1032394325,0
2898048a,9,1032394325,0
28980498,9,1032394325,0
289804a8,9,1032394325,0
289804c8,9,1032394325,0
2898050a,9,1032394325,0
28980548,9,1032394325,0
28980588,9,1032394325,0
28980606,9,1416147295,0
2898060a,9,1032394325,0
28980618,9,1032394325,0
28980628,9,1032394325,0
28980648,9,1032394325,0
28980682,9,1756252132,0
28980684,9,1416147295,0
28980688,9,1032394325,0
289806c0,9,1756252132,0
28980708,9,1032394325,0
2898080b,9,1054769780,0
28980889,9,1054769780,0
28980c06,9,1217953136,0
28980c82,9,1558057973,0
28980e02,9,1558057973,0
28980e80,9,1558057973,0
2898200e,9,2478122820,0
28982086,9,2478122820,0
2898208a,9,2478122820,0
2898208c,9,2478122820,0
28982206,9,2347571689,0
2898220a,9,1987489000,0
2898220c,9,1987489000,0
28982248,9,1987489000,0
28982282,9,1987489000,0
28982284,9,1987489000,0
28982288,9,1987489000,0
289822c0,9,1987489000,0
28982380,9,1987489000,0
2898280a,9,2478122820,0
28982882,9,2478122820,0
28982888,9,2478122820,0
28982a02,9,2347571689,0
28982a08,9,1987489000,0
28982a80,9,1987489000,0
28988406,9,1416147295,0
2898840a,9,1032394325,0
28988418,9,1032394325,0
28988428,9,1032394325,0
28988442,9,1756252132,0
28988444,9,1416147295,0
28988448,9,1032394325,0
28988488,9,1032394325,0
289884c0,9,1756252132,0
28988508,9,1032394325,0
28988602,9,1756252132,0
28988604,9,1416147295,0
28988608,9,1032394325,0
28988640,9,1756252132,0
28988680,9,1756252132,0
28988c02,9,1558057973,0
28988c40,9,1558057973,0
28988c80,9,1558057973,0
28988e00,9,1558057973,0
2898a00a,9,1987489000,0
2898a082,9,1987489000,0
2898a088,9,1987489000,0
2898a202,9,2347571689,0
2898a208,9,1987489000,0
2898a280,9,1987489000,0
2898a808,9,1987489000,0
2898a880,9,1987489000,0
2899040a,9,1032394325,0
28990448,9,1032394325,0
28990488,9,1032394325,0
28990508,9,1032394325,0
28990602,9,1756252132,0
28990608,9,1032394325,0
28990640,9,1756252132,0
28990680,9,1756252132,0
28992202,9,2347571689,0
28992208,9,1987489000,0
28992280,9,1987489000,0
28998408,9,1032394325,0
28998440,9,1756252132,0
28998600,9,1756252132,0
289c2006,9,1853476360,0
289c200a,9,1493393671,0
289c200c,9,1493393671,0
289c2048,9,1493393671,0
289c2082,9,1493393671,0
289c2084,9,1493393671,0
289c2088,9,1493393671,0
289c20c0,9,1493393671,0
289c2108,9,1493393671,0
289c2202,9,1853476360,0
289c2204,9,1853476360,0
289c2208,9,1493393671,0
289c2240,9,1853476360,0
289c2280,9,1493393671,0
289c2802,9,1853476360,0
289c2808,9,1493393671,0
289c2880,9,1493393671,0
289c2a00,9,1853476360,0
289c9008,9,1373031570,0
289ca002,9,1853476360,0
289ca004,9,1853476360,0
289ca008,9,1493393671,0
289ca080,9,1493393671,0
289ca200,9,1853476360,0
289ca800,9,1853476360,0
289d2200,9,1853476360,0
28a0604a,9,1046640029,0
28a06242,9,1211992221,0
28a06260,9,1211992221,0
28a210c1,9,1102248342,0
28a21248,9,1654907244,0
28a21848,9,1654907244,0
28a2220a,9,1709034582,0
28a23006,9,1099525282,0
28a23042,9,1313068329,0
28a26042,9,1108884206,0
28a26060,9,1108884206,0
28a26202,9,1108884206,0
28a26220,9,1108884206,0
28a26240,9,1108884206,0
28a284c0,9,1025570077,0
28a29048,9,1462070089,0
28a2b002,9,1313068329,0
28a2b040,9,1313068329,0
28a43042,9,1151656220,0
28a46042,9,1001533527,0
28a46060,9,1001533527,0
28a46840,9,1001533527,0
28a4b040,9,1151656220,0
28a61048,9,1044315770,0
28a61808,9,1044315770,0
28a63002,9,1151656220,0
28a63040,9,1151656220,0
28a6b000,9,1151656220,0
28a80249,9,1057874769,0
28a8040e,9,1864169896,0
28a8044a,9,1864169896,0
28a8044c,9,1403258792,0
28a80548,9,1403258792,0
28a8060a,9,1768830241,0
28a8060c,9,1768830241,0
28a80648,9,1768830241,0
28a80708,9,1768830241,0
28a80c0a,9,1665975737,0
28a80c0c,9,1205064633,0
28a80c48,9,1665975737,0
28a80e08,9,1570636082,0
28a82049,9,1088119372,0
28a8220a,9,2630243846,0
28a82406,9,1475068487,0
28a8240a,9,1391079876,0
28a8240c,9,1391079876,0
28a82442,9,1475068487,0
28a82444,9,1014157383,0
28a82448,9,1391079876,0
28a82602,9,1295740221,0
28a82604,9,1295740221,0
28a82608,9,1295740221,0
28a82640,9,1295740221,0
28a86042,9,1144501593,0
28a86060,9,1144501593,0
28a86140,9,1001353157,0
28a8840a,9,1614844117,0
28a8840c,9,1153933013,0
28a88442,9,1095339654,0
28a88444,9,1095339654,0
28a88448,9,1614844117,0
28a884c0,9,1457028317,0
28a88608,9,1519504462,0
28a88640,9,2552051640,0
28a88c08,9,1416649958,0
28a88c40,9,1095339654,0
28a8a408,9,1391079876,0
28a8a440,9,1475068487,0
28a8a600,9,1295740221,0
28a9040c,9,1403258792,0
28a90448,9,1864169896,0
28a90608,9,1768830241,0
28a92408,9,1391079876,0
28a92600,9,1295740221,0
28a98408,9,1614844117,0
28a98440,9,1095339654,0
28aa0016,9,1095339654,0
28aa0406,9,1611703731,0
28aa0412,9,1095339654,0
28aa0442,9,1611703731,0
28aa0602,9,1316605921,0
28aa0604,9,1259302568,0
28aa0640,9,1259302568,0
28aa1048,9,1462070089,0
28aa1208,9,1462070089,0
28aa1240,9,2196621932,0
28aa200a,9,1302021058,0
28aa200c,9,1140608949,0
28aa2048,9,1302021058,0
28aa2202,9,1762043466,0
28aa2204,9,1548500419,0
28aa2208,9,1206681403,0
28aa2240,9,1762043466,0
28aa2808,9,1302021058,0
28aa8402,9,1095339654,0
28aa8440,9,1576165403,0
28aa8600,9,1281067593,0
28ab0402,9,1095339654,0
28ab0600,9,1316605921,0
28ac040a,9,1344504485,0
28ac0448,9,1344504485,0
28ac0608,9,1249164830,0
28ac1048,9,1065266066,0
28ac2202,9,2530098471,0
28ac8408,9,1095178706,0
28ac8440,9,1839165949,0
28ae0600,9,1291035839,0
