q,r,active,active_fnv,active_joint,active_nonjoint,exposed,exposed_fnv,minimum_hits,maximum_hits,failures,failure_fnv
306,635,3480,6baf0d1bbdb09312,420,3060,24,50d763002d8e3373,5,175,0,cbf29ce484222325
313,599,3466,4c00d35282b1e988,413,3053,79,1c76f9d95a610e6,3,163,0,cbf29ce484222325
313,611,3480,88affb09dfc35182,420,3060,8,4ebad120ec162881,3,64,0,cbf29ce484222325
313,612,3468,2832c1a59edac5cc,415,3053,54,818374c9f230cb99,3,118,0,cbf29ce484222325
313,616,3474,1b96e7ddcbc815f9,418,3056,30,e01f68fbfad27988,3,88,0,cbf29ce484222325
313,618,3479,fb54b3ba676fd6a5,420,3059,14,a2265cb7122ef0b5,4,69,0,cbf29ce484222325
313,619,3477,3755990315e94da5,420,3057,8,4ebad120ec162881,3,64,0,cbf29ce484222325
315,619,3480,94a620606b1b311a,420,3060,7,6a870fe395a1c46e,24,99,0,cbf29ce484222325
315,620,3480,54ae01805362221,420,3060,7,fa4bd48eab47073e,2,89,0,cbf29ce484222325
316,612,3478,d5e72133c0604ebc,419,3059,45,eae40c3059e89b07,5,174,0,cbf29ce484222325
316,616,3478,e90ee291a211b918,420,3058,3,55d2722cc09c6ced,4,43,0,cbf29ce484222325
316,619,3471,e8371acd42604c84,415,3056,81,5452a9e5a8dc7cd7,4,174,0,cbf29ce484222325
320,595,3470,a7e3c650fd5f3669,411,3059,166,17fc891da1b7323d,2,218,0,cbf29ce484222325
320,606,3464,6dc8b14f581eb06e,414,3050,115,895d66e0cbd54c46,2,175,0,cbf29ce484222325
320,612,3453,f4b6bbb488cc4619,412,3041,198,b237ba148487419e,2,171,0,cbf29ce484222325
320,617,3480,54ae01805362221,420,3060,7,fa4bd48eab47073e,2,89,0,cbf29ce484222325
320,618,3478,3881100c9fccee6f,420,3058,7,fa4bd48eab47073e,2,88,0,cbf29ce484222325
