q,r,active,active_fnv,active_joint,active_nonjoint,exposed,exposed_fnv,minimum_hits,maximum_hits,failures,failure_fnv
244,592,3914,40a1765ac238cc8c,418,3496,23,2e33cbb918701e31,16,133,0,cbf29ce484222325
244,594,3923,3fc3455dc5120897,420,3503,7,950af2abe3b62b5e,25,79,0,cbf29ce484222325
244,595,3899,67c53d92b79b1e13,417,3482,50,23e7a1d8fcb8359,4,125,0,cbf29ce484222325
248,612,3921,550f1b2df38dfa35,418,3503,18,7e92b52d054a4f52,7,131,0,cbf29ce484222325
248,622,3922,7ba8fc88edff0faf,419,3503,11,15ac50c04903d072,13,110,0,cbf29ce484222325
250,626,3891,78dacd39333b1a05,412,3479,95,5672e281219ef7fa,6,127,0,cbf29ce484222325
256,590,3829,dfe72b999a50a7bd,416,3413,43,3a19eded326f57f7,8,155,0,cbf29ce484222325
256,591,3741,45c922c044fc0f21,417,3324,32,3841ae963b40796,7,149,0,cbf29ce484222325
256,592,2068,fc0a502520bcb8e7,173,1895,386630,20e8974f0b84c67c,1,257,0,cbf29ce484222325
256,593,3708,e2e15efd93990f19,414,3294,69,e182b3691b9473c4,5,152,0,cbf29ce484222325
256,594,3670,9be787e3e41cb338,410,3260,80,36164dc5aef24f26,5,137,0,cbf29ce484222325
256,595,3261,a3fb6537271ff6ea,366,2895,1864,3425aa4b01988aa,1,221,0,cbf29ce484222325
256,596,3473,8b916b7d591939d9,409,3064,139,83b1681e2c17e816,6,129,0,cbf29ce484222325
256,597,3600,db0321f05a969731,409,3191,102,d4167547e99a299a,4,142,0,cbf29ce484222325
256,599,3707,d71fd144b3f4f96e,412,3295,99,9140eee77da9af53,5,149,0,cbf29ce484222325
256,600,3776,a08558733a2fc370,417,3359,41,4652ca7a677f0cf8,5,74,0,cbf29ce484222325
256,602,3695,589eb7c27fc13a35,412,3283,122,2b40def7c6bf97b3,4,145,0,cbf29ce484222325
256,606,3869,5ce1076e94e9f113,418,3451,32,fa0ecb0560ba64dc,13,129,0,cbf29ce484222325
256,610,3840,f32c2a5c62d45e76,415,3425,53,1f7299457622fad1,7,156,0,cbf29ce484222325
256,611,3770,ec41e1a386957b4f,414,3356,64,bc3a7e004f752ea3,7,148,0,cbf29ce484222325
256,612,3722,cfb57e94c5258c6b,415,3307,72,2a98850b9b56bed2,3,141,0,cbf29ce484222325
256,614,3682,5582231d7e9236d6,409,3273,162,5a6e712e0eaf6d4d,4,143,0,cbf29ce484222325
256,616,3553,408c8132f8728f14,376,3177,1362,a4ef75b805fc178,1,171,0,cbf29ce484222325
256,618,3854,82b13803c3fdd5f7,417,3437,44,5447a250de985d6c,12,128,0,cbf29ce484222325
