w0,w1,w2,w3,count8,least8,count9,least9,weight
2000000000000000,0000000000000000,0000000000000008,0000000000000020,1,1a740800,17,1a740802,3
2000000000000000,0000000000000000,0000000000000005,0000000000000000,11,183c000a,64,182c084a,3
2000000000000000,0000000000000000,0000000000000001,0000000000000800,0,,1,18fc0008,3
2000000000000000,0000000000000000,0000000000000000,0000000000001800,0,,1,187d0004,3
2000000000000000,0000000000000000,0000000000000000,0000000000000220,0,,9,1a248848,3
2000000000000000,0000000000000000,0000000000000000,00000000000000c0,0,,7,1a448a80,3
2000000000000000,0000000000000000,0000000000000000,00000000000000a0,0,,1,1ac48840,3
2000000000000000,0000000000000000,0000000000000000,0000000000000003,0,,2,18748880,3
1820000000000000,0000000000000000,0000000000000000,0000000000000000,2,20510a09,15,2051020f,3
1800010000000000,0000000000000000,0000000000000000,0000000000000000,0,,14,2013001f,3
1800000800000000,0000000000000000,0000000000000000,0000000000000000,6,2052080b,62,2052008f,3
1800000000000000,0000000100000000,0000000000000000,0000000000000000,0,,3,0053028b,3
1800000000000000,0000000000000000,0000000000000800,0000000000000000,0,,3,00538889,3
1040000000000000,0000000000000000,0000000000000000,0000000000000004,0,,1,20a60289,3
1021000000000000,0000000000000000,0000000000000000,0000000000000000,1,20450609,173,00448559,3
1020100000000000,0000000000000000,0000000000000000,0000000000000000,0,,2,2074012c,3
1020001000000000,0000000000000000,0000000000000000,0000000000000000,0,,39,2014852c,3
1020000100000000,0000000000000000,0000000000000000,0000000000000000,0,,1,204106c9,3
1020000020000000,0000000000000000,0000000000000000,0000000000000000,0,,25,20018e89,3
1020000000000000,0000000000000010,0000000000000000,0000000000000000,0,,36,00408ec9,3
1020000000000000,0000000000000000,0000000000000400,0000000000000000,0,,23,0054003f,3
1020000000000000,0000000000000000,0000000000000000,0000000000000004,6,20b0040b,169,20a4048b,3
1004000000000000,0000000000000000,0000000000000000,0000000000000001,0,,1,20368281,3
1000020000100000,0000000000000000,0000000000000000,0000000000000000,0,,1,20528550,3
1000001000000000,0008000000000000,0000000000000000,0000000000000000,0,,1,00b68508,3
1000001000000000,0000000000000000,0000000000000000,0000000000000004,0,,9,20b6040a,3
1000000140000000,0000000000000000,0000000000000000,0000000000000000,0,,16,2022064b,3
1000000120000000,0000000000000000,0000000000000000,0000000000000000,4,20020e89,39,2002049f,3
1000000100000000,0000000000000000,0000000000000000,0000000000000004,0,,1,20a204c9,3
1000000060000000,0000000000000000,0000000000000000,0000000000000000,0,,29,2003860b,3
1000000040000000,0000000000200000,0000000000000000,0000000000000000,0,,3,00428e49,3
1000000020000000,0002000000000000,0000000000000000,0000000000000000,0,,4,00428e89,3
1000000000800000,0000000000000000,0000000000000000,0000000000000001,0,,7,20728083,3
1000000000000000,000a000000000000,0000000000000000,0000000000000000,0,,15,00068e89,3
1000000000000000,0008000002000000,0000000000000000,0000000000000000,0,,18,00028ec9,3
1000000000000000,0008000000000000,0000000000000400,0000000000000000,0,,11,0016003f,3
1000000000000000,0000000100000800,0000000000000000,0000000000000000,0,,7,00528551,3
1000000000000000,0000000100000040,0000000000000000,0000000000000000,3,0072008b,27,007200ab,3
1000000000000000,0000000100000000,0000000000001000,0000000000000000,1,00530609,14,0052041f,3
1000000000000000,0000000100000000,0000000000000400,0000000000000000,0,,1,0073004b,3
1000000000000000,0000000000000000,0000000000000408,0000000000000000,0,,5,00760017,3
1000000000000000,0000000000000000,0000000000000000,0000000000004004,0,,6,00f20c09,3
1000000000000000,0000000000000000,0000000000000000,0000000000000014,18,2032008b,207,2026048b,3
1000000000000000,0000000000000000,0000000000000000,000000000000000c,1,20920489,42,20860689,3
1000000000000000,0000000000000000,0000000000000000,0000000000000005,0,,2,20f60003,3
0c00000200000000,0000000000000000,0000000000000000,0000000000000000,1,20533008,15,2053300a,3
0a00010000000000,0000000000000000,0000000000000000,0000000000000000,4,2001320b,82,2001320f,3
0a00000800000000,0000000000000000,0000000000000000,0000000000000000,1,20423209,21,2042120f,3
0a00000010000000,0000000000000000,0000000000000000,0000000000000000,1,20433009,13,2043180b,3
0a00000000000000,0004000000000000,0000000000000000,0000000000000000,0,,4,004132c9,3
0a00000000000000,0000000000000000,0000000000000000,0000000000000008,1,20431209,20,2041120f,3
0800010800000000,0000000000000000,0000000000000000,0000000000000000,98,00103a89,801,0010322f,3
0800010400000000,0000000000000000,0000000000000000,0000000000000000,1,20133201,33,00133283,3
0800010000001000,0000000000000000,0000000000000000,0000000000000000,2,2011300b,71,0011388b,3
0800010000000000,0000000001000000,0000000000000000,0000000000000000,0,,24,0013288b,3
0800010000000000,0000000000000000,0000000000000800,0000000000000000,0,,21,00119a89,3
0800010000000000,0000000000000000,0000000000000000,0000000000000008,5,00131289,72,0011121f,3
0800000c00000000,0000000000000000,0000000000000000,0000000000000000,22,00523007,177,00523027,3
0800000800001000,0000000000000000,0000000000000000,0000000000000000,38,0050300f,342,0050302f,3
0800000800000000,0000000000000040,0000000000000000,0000000000000000,14,00502a89,151,00502a8b,3
0800000800000000,0000000000000000,0000000000000800,0000000000000000,5,0050b209,69,0050920f,3
0800000800000000,0000000000000000,0000000000000000,0000000000000008,17,00501a89,113,0050128f,3
0800000400800000,0000000000000000,0000000000000000,0000000000000000,2,20532081,33,20532007,3
0800000400000000,0000000000000000,0000000000000800,0000000000000000,0,,6,0053b003,3
0800000400000000,0000000000000000,0000000000000000,0000000000000008,0,,11,00531291,3
0800000000001000,0000000100000000,0000000000000000,0000000000000000,0,,2,0051201f,3
0800000000001000,0000000000000000,0000000000000800,0000000000000000,0,,15,0051980b,3
0800000000001000,0000000000000000,0000000000000000,0000000000000008,3,00511889,33,0051112d,3
0800000000000000,0000000100000000,0000000000000800,0000000000000000,0,,11,0051a289,3
0800000000000000,0000000000000000,0000000000001800,0000000000000000,1,00533009,17,0051320b,3
0580000000000000,0000000000000000,0000000000000000,0000000000000000,11,20463202,240,20462096,3
0482000000000000,0000000000000000,0000000000000000,0000000000000000,1,20453208,26,2045300e,3
0480008000000000,0000000000000000,0000000000000000,0000000000000000,0,,48,2006301e,3
0480000000000000,0004000000000000,0000000000000000,0000000000000000,0,,3,004632c8,3
0404008000000000,0000000000000000,0000000000000000,0000000000000000,0,,23,20162096,3
0402100000000000,0000000000000000,0000000000000000,0000000000000000,1,20552208,84,2054201e,3
0402080000000000,0000000000000000,0000000000000000,0000000000000000,19,00d53200,361,00543036,3
0402008000000000,0000000000000000,0000000000000000,0000000000000000,5,2014300e,115,2014301e,3
0402000000000000,0000000000000000,0000000000000000,0000000000000008,0,,2,20551a08,3
0400009000000000,0000000000000000,0000000000000000,0000000000000000,0,,1,22168888,3
0400008000000000,0000000004000000,0000000000000000,0000000000000000,0,,60,0016308e,3
0400000000000000,0000200000000080,0000000000000000,0000000000000000,0,,33,0056288c,3
0400000000000000,0000200000000000,0000000000000400,0000000000000000,0,,3,00d62282,3
0400000000000000,0000200000000000,0000000000000000,0000000000000020,0,,16,0056aa08,3
0300000010000000,0000000000000000,0000000000000000,0000000000000000,11,20223007,154,20223017,3
0300000000000000,0004000000000000,0000000000000000,0000000000000000,1,002232c1,28,00223247,3
0280000008000000,0000000000000000,0000000000000000,0000000000000000,22,2020320e,277,2020321e,3
0200000010000000,0004000000000000,0000000000000000,0000000000000000,7,0022304b,177,0020305f,3
0200000000000000,0006000000000000,0000000000000000,0000000000000000,43,0020320f,261,0020321f,3
0180000004000000,0000000000000000,0000000000000000,0000000000000000,0,,3,20671202,3
0180000000000000,0004000000000000,0000000000000000,0000000000000000,1,00663240,83,002630c6,3
0108800000000000,0000000000000000,0000000000000000,0000000000000000,36,20241283,401,20053017,3
0101800000000000,0000000000000000,0000000000000000,0000000000000000,2,2045a201,80,20452017,3
0100840000000000,0000000000000000,0000000000000000,0000000000000000,7,20443007,141,20442097,3
0100800000000000,0004000000000000,0000000000000000,0000000000000000,3,00643043,59,004532c1,3
0100800000000000,0000000000000000,0000000000000000,0000000000000008,0,,1,20451a81,3
0100800000000000,0000000000000000,0000000000000000,0000000000000002,0,,33,20452283,3
0100000000000000,0006000000000000,0000000000000000,0000000000000000,31,0006b281,341,00063887,3
0100000000000000,0005000000000000,0000000000000000,0000000000000000,0,,4,002692c1,3
0100000000000000,0004800000000000,0000000000000000,0000000000000000,0,,12,00462ac1,3
0081100000000000,0000000000000000,0000000000000000,0000000000000000,0,,26,2064201e,3
0080000004010000,0000000000000000,0000000000000000,0000000000000000,0,,70,2024912c,3
0080000000000000,0006000000000000,0000000000000000,0000000000000000,33,0024320e,556,0024303e,3
0050400000000000,0000000000000000,0000000000000000,0000000000000000,15,2080401f,1116,2000407f,3
0041400000000000,0000000000000000,0000000000000000,0000000000000000,0,,10,22450a09,3
0040440000000000,0000000000000000,0000000000000000,0000000000000000,0,,4,22448189,3
0040400000000000,0000000000000000,0000000000000000,0000000000000010,0,,20,2041428b,3
0040000000000000,0000400000040000,0000000000000000,0000000000000000,0,,72,0002429f,3
0040000000000000,0000400000000000,0000000000000000,0000000000000200,0,,15,0206c309,3
0030400000000000,0000000000000000,0000000000000000,0000000000000000,0,,19,28018a89,3
002c000000000000,0000000000000000,0000000000000000,0000000000000000,0,,32,28148125,3
0022100000000000,0000000000000000,0000000000000000,0000000000000000,0,,3,28150a88,3
0021400000000000,0000000000000000,0000000000000000,0000000000000000,0,,19,2845020b,3
0021000000000200,0000000000000000,0000000000000000,0000000000000000,1,28410609,119,2800061f,3
0021000000000000,0000040000000000,0000000000000000,0000000000000000,0,,21,08058649,3
0020c00000000000,0000000000000000,0000000000000000,0000000000000000,0,,3,28450a81,3
0020440000000000,0000000000000000,0000000000000000,0000000000000000,0,,4,28408a89,3
0020200000000040,0000000000000000,0000000000000000,0000000000000000,0,,42,28700017,3
0020180000000000,0000000000000000,0000000000000000,0000000000000000,0,,3,28750202,3
0020000000004008,0000000000000000,0000000000000000,0000000000000000,0,,1,28508550,3
0020000000004000,0000000000000010,0000000000000000,0000000000000000,0,,1,08c085d0,3
0020000000001000,0000000000000010,0000000000000000,0000000000000000,0,,19,0850812d,3
0020000000000000,0000040000000000,0000000000000000,0000000000000800,0,,1,08b40489,3
0020000000000000,0000014000000000,0000000000000000,0000000000000000,0,,22,08440e89,3
0020000000000000,0000000000000010,0000000000000000,0000000000000800,0,,11,08d00689,3
0020000000000000,0000000000000000,0000000000000110,0000000000000000,0,,4,08d404c1,3
0020000000000000,0000000000000000,0000000000000000,0000000000001800,0,,7,08540a89,3
0020000000000000,0000000000000000,0000000000000000,0000000000000003,0,,34,08548a81,3
0012100000000000,0000000000000000,0000000000000000,0000000000000000,0,,1,28052a88,3
0011400000000000,0000000000000000,0000000000000000,0000000000000000,0,,10,2a058209,3
0011100000000000,0000000000000000,0000000000000000,0000000000000000,0,,15,2824220e,3
0011040000000000,0000000000000000,0000000000000000,0000000000000000,3,2204a209,110,0804203f,3
0011000000000200,0000000000000000,0000000000000000,0000000000000000,0,,55,08a0224b,3
0011000000000000,0000000000000000,0000000000000000,0000000000000200,0,,6,0a05a209,3
0010440000000000,0000000000000000,0000000000000000,0000000000000000,0,,8,2a008389,3
0010400000000000,0000008000000000,0000000000000000,0000000000000000,2,08a0404b,170,0880405f,3
0010040000001000,0000000000000000,0000000000000000,0000000000000000,0,,11,0a80a189,3
0010000000000000,0004800000000000,0000000000000000,0000000000000000,0,,5,0024a2c9,3
0010000000000000,0000000000220000,0000000000000000,0000000000000000,5,0080601f,179,0020603f,3
0010000000000000,0000000000200000,0000000000000000,0000000000000200,0,,14,0200e30b,3
000c000000000000,0000000000000004,0000000000000000,0000000000000000,2,08342281,127,08142a85,3
000c000000000000,0000000000000000,0000000000000000,0000000000000002,5,2014a281,129,20142097,3
000a080000000000,0000000000000000,0000000000000000,0000000000000000,12,28143006,206,08143216,3
0008a00000000000,0000000000000000,0000000000000000,0000000000000000,50,08203087,602,08203037,3
0008880000000000,0000000000000000,0000000000000000,0000000000000000,43,08243206,624,08243036,3
0008840000000000,0000000000000000,0000000000000000,0000000000000000,5,08043a81,167,08043097,3
0008800000000000,0000020000000000,0000000000000000,0000000000000000,0,,18,08a41047,3
0008280000000000,0000000000000000,0000000000000000,0000000000000000,356,00303216,2717,00301176,3
0008200000000800,0000000000000000,0000000000000000,0000000000000000,10,08103a81,162,08103217,3
0008000000000000,0000000000000000,0000000000000240,0000000000000000,0,,17,00143097,3
0004000000000000,0008000000800000,0000000000000000,0000000000000000,0,,3,02168125,3
0004000000000000,0000000400000000,0000000000000008,0000000000000000,0,,6,0a320a82,3
0004000000000000,0000000400000000,0000000000000000,0000000000000020,0,,2,0a328124,3
0004000000000000,0000000400000000,0000000000000000,0000000000000001,0,,5,083203a4,3
0004000000000000,0000000000800000,0000000000000400,0000000000000000,0,,3,00362087,3
0004000000000000,0000000000800000,0000000000000040,0000000000000000,0,,4,02162087,3
0004000000000000,0000000000800000,0000000000000000,0000000000000400,0,,1,00b62203,3
0004000000000000,0000000000000000,0000000000000240,0000000000000000,0,,9,08132a81,3
0004000000000000,0000000000000000,0000000000000080,0000000000000020,0,,1,0a12a124,3
0004000000000000,0000000000000000,0000000000000060,0000000000000000,1,0a162880,32,0a062096,3
0004000000000000,0000000000000000,0000000000000008,0000000000000080,0,,1,0aa202c1,3
0004000000000000,0000000000000000,0000000000000008,0000000000000001,0,,1,08b20283,3
0004000000000000,0000000000000000,0000000000000000,0000000000000420,0,,8,08322324,3
0004000000000000,0000000000000000,0000000000000000,0000000000000401,0,,1,08b20243,3
0004000000000000,0000000000000000,0000000000000000,0000000000000220,0,,1,0a26a202,3
0004000000000000,0000000000000000,0000000000000000,0000000000000120,0,,4,0a262206,3
0004000000000000,0000000000000000,0000000000000000,00000000000000c0,0,,24,0a0283a1,3
0004000000000000,0000000000000000,0000000000000000,0000000000000081,0,,8,082682c1,3
0003100000000000,0000000000000000,0000000000000000,0000000000000000,1,28452208,48,0845220e,3
0002880000000000,0000000000000000,0000000000000000,0000000000000000,11,08453202,146,08453016,3
0002180000000000,0000000000000000,0000000000000000,0000000000000000,20,08d52200,307,08542216,3
0002140000000000,0000000000000000,0000000000000000,0000000000000000,0,,41,0844a88c,3
0002100000000000,0000000000000000,0000000000000020,0000000000000000,0,,1,0a152888,3
0002100000000000,0000000000000000,0000000000000000,0000000000000020,0,,8,0a14aa08,3
0002040000000400,0000000000000000,0000000000000000,0000000000000000,7,2840320a,106,0840321e,3
0002000000001400,0000000000000000,0000000000000000,0000000000000000,14,0a503808,302,0841388a,3
0002000000000400,0000000000000000,0000000000000080,0000000000000000,0,,9,0810ba88,3
0001c00000000000,0000000000000000,0000000000000000,0000000000000000,0,,3,2a458201,3
0001840000000000,0000000000000000,0000000000000000,0000000000000000,11,0844aa01,156,08442217,3
0001800000000000,0000000000000000,0000000000000000,0000000000000200,0,,8,0a45a201,3
0001500000000000,0000000000000000,0000000000000000,0000000000000000,0,,1,2a648808,3
0001440000000000,0000000000000000,0000000000000000,0000000000000000,0,,4,2a448109,3
0001400000000200,0000000000000000,0000000000000000,0000000000000000,0,,6,2a410a09,3
0001100000000000,0000000000000000,0000000000000000,0000000000000020,0,,1,0ae4a008,3
0001040000000200,0000000000000000,0000000000000000,0000000000000000,4,2840220b,53,0840221f,3
0001040000000000,0000000000000000,0000000000000000,0000000000000200,0,,2,0a44a209,3
0001005000000000,0000000000000000,0000000000000000,0000000000000000,8,22048550,113,2204852c,3
0001004000000000,0002000000000000,0000000000000000,0000000000000000,0,,4,02a4260a,3
0001004000000000,0000000008000000,0000000000000000,0000000000000000,1,0284a640,44,0204a552,3
0001000040000200,0000000000000000,0000000000000000,0000000000000000,20,22008551,253,2000a559,3
0001000000001200,0000000000000000,0000000000000000,0000000000000000,0,,16,0a41a109,3
0001000000000208,0000000000000000,0000000000000000,0000000000000000,1,0a408550,11,0a408552,3
0001000000000200,0000000000000000,0000000000000000,0000000000000200,0,,6,0a41a209,3
0001000000000200,0000000000000000,0000000000000000,0000000000000100,0,,1,0a612601,3
0001000000000000,0008040000000000,0000000000000000,0000000000000000,1,02248449,54,02048559,3
0001000000000000,0004800000000000,0000000000000000,0000000000000000,0,,7,0045a249,3
0001000000000000,0002000000000000,0000000000000000,0000000000002000,0,,1,0065a608,3
0001000000000000,0002000000000000,0000000000000000,0000000000000100,0,,13,02652601,3
0001000000000000,0000014000000000,0000000000000000,0000000000000000,0,,18,0a448609,3
0000c40000000000,0000000000000000,0000000000000000,0000000000000000,0,,1,2a448881,3
0000a80000000000,0000000000000000,0000000000000000,0000000000000000,169,08603016,973,08603036,3
0000a00000000800,0000000000000000,0000000000000000,0000000000000000,4,08413281,53,08413207,3
0000a00000000040,0000000000000000,0000000000000000,0000000000000000,1,28602281,20,28602087,3
0000980000000000,0000000000000000,0000000000000000,0000000000000000,0,,73,08642a82,3
0000880000000000,0000020000000000,0000000000000000,0000000000000000,0,,32,08e41052,3
0000840000000000,0000000000000000,0000000000000000,0000000000000002,0,,12,08442a85,3
0000800000000000,00000a0000000000,0000000000000000,0000000000000000,0,,23,08641047,3
0000800000000000,0000030000000000,0000000000000000,0000000000000000,0,,27,08e41007,3
0000440000001000,0000000000000000,0000000000000000,0000000000000000,0,,1,2a408889,3
0000400000000000,0000088000000000,0000000000000000,0000000000000000,0,,9,0864404b,3
0000400000000000,000000c000000000,0000000000000000,0000000000000000,0,,250,08c0401f,3
0000400000000000,000000a000000000,0000000000000000,0000000000000000,3,08c54240,139,08c4404e,3
0000200000800040,0000000000000000,0000000000000000,0000000000000000,12,20702007,133,20702033,3
0000200000001800,0000000000000000,0000000000000000,0000000000000000,42,08503007,367,08501887,3
0000200000000840,0000000000000000,0000000000000000,0000000000000000,6,28502203,49,28502207,3
0000200000000040,0000000000000000,0000000000000000,0000000000000002,1,28702081,37,28702007,3
0000180000000000,0000200000000000,0000000000000000,0000000000000000,0,,12,00742324,3
0000180000000000,0000000000000000,0000000000000000,0000000000000020,1,0a74a000,24,0a742802,3
0000180000000000,0000000000000000,0000000000000000,0000000000000002,0,,74,08742a80,3
0000100000000000,0000300000000000,0000000000000000,0000000000000000,0,,3,00b4230a,3
0000100000000000,0000200000000080,0000000000000000,0000000000000000,0,,8,0074212c,3
0000100000000000,0000200000000000,0000000000000400,0000000000000000,0,,1,00f4220a,3
0000100000000000,0000200000000000,0000000000000000,0000000000000020,0,,7,0075a208,3
0000040000018000,0000000000000000,0000000000000000,0000000000000000,0,,2,2600832c,3
0000040000008000,0000000000000040,0000000000000000,0000000000000000,12,0400aa89,359,040020bf,3
0000040000000000,0006000000000000,0000000000000000,0000000000000000,8,0004b289,170,0004303f,3
0000040000000000,0004800000000000,0000000000000000,0000000000000000,0,,2,00c422c9,3
0000040000000000,0000030000000000,0000000000000000,0000000000000000,0,,22,0884101f,3
0000040000000000,0000020000000002,0000000000000000,0000000000000000,0,,2,08c09249,3
0000022001000000,0000000000000000,0000000000000000,0000000000000000,0,,1,201225d0,3
0000022000200000,0000000000000000,0000000000000000,0000000000000000,0,,1,2012a4d0,3
0000022000100000,0000000000000000,0000000000000000,0000000000000000,0,,1,2012a550,3
0000022000040000,0000000000000000,0000000000000000,0000000000000000,0,,1,2012a5c0,3
0000020040100000,0000000000000000,0000000000000000,0000000000000000,0,,1,2042a550,3
0000020001200000,0000000000000000,0000000000000000,0000000000000000,0,,1,205224d0,3
0000020001100000,0000000000000000,0000000000000000,0000000000000000,0,,1,20522550,3
0000020001080000,0000000000000000,0000000000000000,0000000000000000,0,,1,20522590,3
0000020001040000,0000000000000000,0000000000000000,0000000000000000,0,,1,205225c0,3
0000020000300000,0000000000000000,0000000000000000,0000000000000000,0,,1,2052a450,3
0000020000280000,0000000000000000,0000000000000000,0000000000000000,0,,1,2052a490,3
0000020000240000,0000000000000000,0000000000000000,0000000000000000,0,,10,2042a4c2,3
0000020000140000,0000000000000000,0000000000000000,0000000000000000,0,,1,2052a540,3
00000200000c0000,0000000000000000,0000000000000000,0000000000000000,0,,1,2052a580,3
0000018200000000,0000000000000000,0000000000000000,0000000000000000,1,30133008,16,3013300a,3
0000010c00000000,0000000000000000,0000000000000000,0000000000000000,16,10123203,193,10023287,3
0000010810000000,0000000000000000,0000000000000000,0000000000000000,15,1002308b,124,1002309d,3
0000010800001000,0000000000000000,0000000000000000,0000000000000000,50,1010300f,389,1010303b,3
0000010800000000,0000000000100000,0000000000000000,0000000000000000,1,10029289,16,100292a9,3
0000010800000000,0000000000000000,0000000000000800,0000000000000000,10,1002b209,102,1000b20f,3
0000010800000000,0000000000000000,0000000000000000,0000000000000008,34,10101a89,174,1010128f,3
0000010400800000,0000000000000000,0000000000000000,0000000000000000,0,,10,30132203,3
0000010400000800,0000000000000000,0000000000000000,0000000000000000,3,10113281,80,1001ba81,3
0000010400000000,0000000000000000,0000000000000800,0000000000000000,0,,2,1013b081,3
0000010400000000,0000000000000000,0000000000000040,0000000000000000,0,,1,12133081,3
0000010400000000,0000000000000000,0000000000000000,0000000000000008,0,,6,10131a81,3
0000010180000000,0000000000000000,0000000000000000,0000000000000000,0,,2,300122c9,3
00000100a0000000,0000000000000000,0000000000000000,0000000000000000,0,,4,30018a89,3
0000010010001000,0000000000000000,0000000000000000,0000000000000000,0,,28,1001301f,3
0000010010000000,0000000000100000,0000000000000000,0000000000000000,0,,2,10039889,3
0000010010000000,0000000000000000,0000000000000800,0000000000000000,0,,1,1003b089,3
0000010010000000,0000000000000000,0000000000000000,0000000000000008,0,,2,3003108b,3
0000010000001000,0000000001000000,0000000000000000,0000000000000000,0,,6,1011a889,3
0000010000001000,0000000000000000,0000000000000800,0000000000000000,0,,10,10119889,3
0000010000001000,0000000000000000,0000000000000000,0000000000000008,2,3011100b,28,1011188b,3
0000010000000000,0000000101000000,0000000000000000,0000000000000000,2,10132089,24,1011228b,3
0000010000000000,0000000003000000,0000000000000000,0000000000000000,0,,11,10138889,3
0000010000000000,0000000000100002,0000000000000000,0000000000000000,0,,9,10019a89,3
0000010000000000,0000000000100000,0000000000000800,0000000000000000,0,,4,1003920b,3
0000010000000000,0000000000100000,0000000000000000,0000000000000008,0,,8,1003128b,3
0000010000000000,0000000000000000,0000000000001800,0000000000000000,1,10133009,20,1003320b,3
0000010000000000,0000000000000000,0000000000000000,000000000000000c,0,,7,3091020b,3
000000c000000000,0000000000000000,0000000000000000,0000000000000002,0,,29,3004a1a4,3
0000008004010000,0000000000000000,0000000000000000,0000000000000000,0,,106,3004121e,3
0000008000000000,000000000c000000,0000000000000000,0000000000000000,54,1004320e,563,100431ac,3
0000008000000000,0000000004800000,0000000000000000,0000000000000000,3,1016a280,42,10162216,3
0000008000000000,0000000004000080,0000000000000000,0000000000000000,11,1016208c,123,1014203e,3
0000008000000000,0000000004000000,0000000000000020,0000000000000000,43,1014300e,340,1014103e,3
0000008000000000,0000000004000000,0000000000000002,0000000000000000,0,,20,101491a4,3
0000008000000000,0000000004000000,0000000000000000,0000000000000020,2,1094a208,34,1015a20c,3
0000008000000000,0000000004000000,0000000000000000,0000000000000008,4,10171208,68,101411ac,3
0000007000000000,0000000000000000,0000000000000000,0000000000000000,0,,1,220285d0,3
0000006000200000,0000000000000000,0000000000000000,0000000000000000,0,,2,0222a4d0,3
0000006000040000,0000000000000000,0000000000000000,0000000000000000,0,,2,0222a5c0,3
0000006000002000,0000000000000000,0000000000000000,0000000000000000,0,,2,0220a5d0,3
0000006000000000,0000000008000000,0000000000000000,0000000000000000,0,,1,0202a5d0,3
0000005000000000,0008000000000000,0000000000000000,0000000000000000,0,,16,022684c2,3
0000005000000000,0000000008000000,0000000000000000,0000000000000000,8,120484c8,138,10048ec8,3
0000005000000000,0000000000008000,0000000000000000,0000000000000000,0,,74,10258688,3
0000005000000000,0000000000000000,0000000000000000,0000000000002000,0,,2,10258648,3
0000005000000000,0000000000000000,0000000000000000,0000000000000004,0,,19,30a4048a,3
0000004000000000,0002000008000000,0000000000000000,0000000000000000,1,0206a488,46,0086a688,3
0000004000000000,0002000000000000,0000000000000000,0000000000000100,0,,1,02a62602,3
0000004000000000,0000000008000000,0000000000000200,0000000000000000,1,10862680,23,10842496,3
0000004000000000,0000000008000000,0000000000000000,0000000000000100,0,,8,12052606,3
0000004000000000,0000000000800080,0000000000000000,0000000000000000,0,,8,12262086,3
0000004000000000,0000000000800004,0000000000000000,0000000000000000,0,,20,10252216,3
0000004000000000,0000000000800000,0000000000000000,0000000000000020,0,,1,12a6a200,3
0000004000000000,0000000000000080,0000000000000000,0000000000000020,0,,26,10a4a10a,3
0000004000000000,0000000000000000,0000000000000404,0000000000000000,0,,7,1026228a,3
0000004000000000,0000000000000000,0000000000000000,0000000000000500,0,,4,10a52602,3
0000004000000000,0000000000000000,0000000000000000,0000000000000220,0,,13,12242a0a,3
0000003000200000,0000000000000000,0000000000000000,0000000000000000,0,,1,221284d0,3
0000003000100000,0000000000000000,0000000000000000,0000000000000000,0,,1,22128550,3
0000003000040000,0000000000000000,0000000000000000,0000000000000000,0,,1,221285c0,3
0000003000002000,0000000000000000,0000000000000000,0000000000000000,0,,1,221085d0,3
0000002001200000,0000000000000000,0000000000000000,0000000000000000,0,,1,221224d0,3
0000002001100000,0000000000000000,0000000000000000,0000000000000000,0,,1,22122550,3
0000002001080000,0000000000000000,0000000000000000,0000000000000000,0,,1,22122590,3
0000002001040000,0000000000000000,0000000000000000,0000000000000000,0,,1,221225c0,3
0000002000300000,0000000000000000,0000000000000000,0000000000000000,0,,1,2212a450,3
0000002000280000,0000000000000000,0000000000000000,0000000000000000,0,,7,0212a498,3
0000002000240000,0000000000000000,0000000000000000,0000000000000000,1,0212a4c0,11,0212a4c2,3
0000002000180000,0000000000000000,0000000000000000,0000000000000000,0,,1,2212a510,3
0000002000140000,0000000000000000,0000000000000000,0000000000000000,0,,1,2212a540,3
00000020000c0000,0000000000000000,0000000000000000,0000000000000000,0,,5,0212a588,3
0000001000000000,0008040000000000,0000000000000000,0000000000000000,9,021484c8,139,021484ca,3
0000001000000000,0000000000800100,0000000000000000,0000000000000000,0,,1,12368280,3
0000001000000000,0000000000000180,0000000000000000,0000000000000000,1,10b60108,26,1036001e,3
0000001000000000,0000000000000100,0000000000000000,0000000000000020,0,,13,1036820c,3
0000001000000000,0000000000000000,0000000000000000,0000000000004004,1,10b60408,15,10b6040a,3
0000001000000000,0000000000000000,0000000000000000,0000000000000014,5,30340488,113,3034001e,3
0000001000000000,0000000000000000,0000000000000000,000000000000000c,0,,25,3094048a,3
0000001000000000,0000000000000000,0000000000000000,0000000000000005,0,,3,30b60180,3
0000001000000000,0000000000000000,0000000000000000,0000000000000003,1,30b48100,27,30348016,3
0000000e00000000,0000000000000000,0000000000000000,0000000000000000,9,30523002,68,30523006,3
0000000c10000000,0000000000000000,0000000000000000,0000000000000000,1,30423081,30,10423087,3
0000000c00800000,0000000000000000,0000000000000000,0000000000000000,5,30522003,63,30522007,3
0000000c00000800,0000000000000000,0000000000000000,0000000000000000,17,10503203,155,10403217,3
0000000c00000000,0000000000000000,0000000000000800,0000000000000000,1,1052b001,20,1042b281,3
0000000c00000000,0000000000000000,0000000000000000,0000000000000008,2,30521081,41,10521213,3
0000000a08000000,0000000000000000,0000000000000000,0000000000000000,1,30423208,11,3042320a,3
0000000a00000400,0000000000000000,0000000000000000,0000000000000000,1,30503208,18,3050320a,3
0000000a00000000,0000000000400000,0000000000000000,0000000000000000,5,1052300c,39,1052300e,3
0000000a00000000,0000000000000000,0000000000000000,0000000000000008,1,30521208,21,3052101a,3
0000000810001000,0000000000000000,0000000000000000,0000000000000000,5,3040300b,84,1040308f,3
0000000810000000,0000000000100000,0000000000000000,0000000000000000,0,,6,12421889,3
0000000810000000,0000000000000000,0000000000000800,0000000000000000,1,1042b009,9,1042b00b,3
